     0.0000  1.703400000000000E+01  4.069500000000000E+00  1.951700000000000E+00 -4.023100000000000E-01  3.460700000000000E+00 -2.338000000000000E+00 -3.122700000000000E+00  9.069900000000000E-01  1.489000000000000E+00 -2.933300000000000E-01 -1.013200000000000E+00 -1.201700000000000E+00 -4.805600000000000E-01 -5.404200000000000E-01  7.979800000000000E-01  1.029200000000000E+00  1.228700000000000E+00 -5.836100000000000E-01 -6.682100000000000E-01 -3.515800000000000E-01 -5.324400000000000E-01  6.470200000000000E-02  3.070400000000000E-01  3.903200000000000E-01
     1.0000  1.703441308177146E+01  4.160871552187227E+00  1.959378898289487E+00 -4.521086671285738E-01  3.521489419503941E+00 -2.325389847368932E+00 -3.079869942668469E+00  9.094471669729988E-01  1.453324493453595E+00 -2.735203551538959E-01 -1.004906282339062E+00 -1.176255947624186E+00 -4.767225722757451E-01 -5.300190147550609E-01  8.038940693202922E-01  1.003289906093387E+00  1.229752272909333E+00 -5.812759820913257E-01 -6.519989268789416E-01 -3.547209662135186E-01 -5.291257918643971E-01  6.800923829488206E-02  3.087353333657172E-01  3.953045809558253E-01
     2.0000  1.703363234686788E+01  4.250778516504034E+00  1.964949272603888E+00 -5.038119835018678E-01  3.579650337630213E+00 -2.314468776330528E+00 -3.037608212275023E+00  9.117842779590889E-01  1.416820423048721E+00 -2.559225103080865E-01 -9.973178304379768E-01 -1.152017504125796E+00 -4.730141416469870E-01 -5.196114987119222E-01  8.100708311005353E-01  9.770535909788642E-01  1.229480929289300E+00 -5.791403622161211E-01 -6.366790610574495E-01 -3.579087170571204E-01 -5.260540644971189E-01  7.152198568572546E-02  3.105323032975563E-01  4.004194296111036E-01
     3.0000  1.703206112586501E+01  4.339607375480023E+00  1.969128433545387E+00 -5.567271513120172E-01  3.635993718461789E+00 -2.304670003592658E+00 -2.995771769111005E+00  9.140519945406974E-01  1.379804159807713E+00 -2.398210144075948E-01 -9.901981180977123E-01 -1.128609692185209E+00 -4.693851890973143E-01 -5.092111265977918E-01  8.164212375629851E-01  9.506298363077470E-01  1.228325625794879E+00 -5.771358225142116E-01 -6.219705500051835E-01 -3.611174390899974E-01 -5.231470742817436E-01  7.517180525384243E-02  3.123946460905538E-01  4.056164803926474E-01
     4.0000  1.702970163577697E+01  4.427287769281865E+00  1.971924229473560E+00 -6.108178545506787E-01  3.690472191897080E+00 -2.295992533621608E+00 -2.954392509572465E+00  9.162579381714338E-01  1.342301536462273E+00 -2.252336257117478E-01 -9.835466611615626E-01 -1.106052200655544E+00 -4.658309987262261E-01 -4.988256051610603E-01  8.229449092945003E-01  9.240384096548778E-01  1.226283435852365E+00 -5.752616648688822E-01 -6.078861713206200E-01 -3.643400132882721E-01 -5.204072044803543E-01  7.895921219248717E-02  3.143208799874340E-01  4.108928434557170E-01
     5.0000  1.702655777798908E+01  4.513751782559343E+00  1.973347161858796E+00 -6.660450124432142E-01  3.743042496304804E+00 -2.288433215102003E+00 -2.913501400049317E+00  9.184095656443121E-01  1.304339575665939E+00 -2.121746613403881E-01 -9.773621549820413E-01 -1.084362846962829E+00 -4.623469341071593E-01 -4.884626318460368E-01  8.296409393323877E-01  8.972994957021680E-01  1.223353483612519E+00 -5.735169810738537E-01 -5.944373185098081E-01 -3.675694332593111E-01 -5.178364741186494E-01  8.288431267190242E-02  3.163093833923741E-01  4.162454146167147E-01
