     0.0000  1.703400000000000E+01  4.069500000000000E+00  1.951700000000000E+00 -4.023100000000000E-01  3.460700000000000E+00 -2.338000000000000E+00 -3.122700000000000E+00  9.069900000000000E-01  1.489000000000000E+00 -2.933300000000000E-01 -1.013200000000000E+00 -1.201700000000000E+00 -4.805600000000000E-01 -5.404200000000000E-01  7.979800000000000E-01  1.029200000000000E+00  1.228700000000000E+00 -5.836100000000000E-01 -6.682100000000000E-01 -3.515800000000000E-01 -5.324400000000000E-01  6.470200000000000E-02  3.070400000000000E-01  3.903200000000000E-01
     1.0000  1.702170951530651E+01  4.014567191223872E+00  1.939550488510536E+00 -3.917458602339163E-01  3.425708753762912E+00 -2.351058896190932E+00 -3.148430704938058E+00  8.946557068039900E-01  1.493913518310535E+00 -3.187429306014403E-01 -1.013497655640153E+00 -1.215493361397748E+00 -4.875759994473558E-01 -5.510801331872528E-01  7.891755266307764E-01  1.039422739478445E+00  1.215993875954660E+00 -5.808435611462235E-01 -6.799315182132134E-01 -3.453136454509355E-01 -5.379572721363968E-01  6.064706033819342E-02  3.034286938943591E-01  3.866270316114984E-01
     2.0000  1.700889244860412E+01  3.959636742519063E+00  1.925843765703197E+00 -3.820132960304042E-01  3.390197893840286E+00 -2.364831741697564E+00 -3.174380547859533E+00  8.822465847187332E-01  1.498493312691131E+00 -3.447467852088801E-01 -1.014103026250716E+00 -1.229617046189059E+00 -4.945616360601586E-01 -5.617702385451667E-01  7.805640087917942E-01  1.049591299047027E+00  1.202979208264134E+00 -5.781931093517885E-01 -6.919697069802068E-01 -3.391092299183832E-01 -5.435632885375087E-01  5.669121349121350E-02  2.998549928952118E-01  3.830418438106646E-01
     3.0000  1.699572766155047E+01  3.904731764499714E+00  1.911093429127379E+00 -3.728406642259480E-01  3.354355847911647E+00 -2.379081552086468E+00 -3.200465321162114E+00  8.697856667411150E-01  1.502847376470306E+00 -3.711333767537534E-01 -1.014916628040199E+00 -1.243955241590146E+00 -5.015284356984619E-01 -5.724759711222981E-01  7.720814115273812E-01  1.059718509915313E+00  1.189764454927537E+00 -5.756218778119861E-01 -7.042136190222396E-01 -3.329507067249824E-01 -5.492266617646074E-01  5.280094582484568E-02  2.963077232244296E-01  3.795289579270582E-01
     4.0000  1.698221799278840E+01  3.849867495968624E+00  1.895298621650466E+00 -3.642306231805119E-01  3.318192809538672E+00 -2.393807565251325E+00 -3.226677698332018E+00  8.572726028771047E-01  1.506974071390692E+00 -3.978950201896211E-01 -1.015939790242051E+00 -1.258503968507896E+00 -5.084768336643806E-01 -5.831944948781778E-01  7.637281247965374E-01  1.069801173639881E+00  1.176353472725698E+00 -5.731308912996326E-01 -7.166595529804282E-01 -3.268407460326817E-01 -5.549460920016531E-01  4.897610354936865E-02  2.927877409819192E-01  3.760886863414180E-01
     5.0000  1.696836627011647E+01  3.795059290745606E+00  1.878458228525413E+00 -3.561858303169125E-01  3.281719081766589E+00 -2.409009185031338E+00 -3.253010284850368E+00  8.447068096129291E-01  1.510871731684101E+00 -4.250239304411908E-01 -1.017173937095832E+00 -1.273259206737021E+00 -5.154074147363551E-01 -5.939229596388093E-01  7.555044146492681E-01  1.079836045682976E+00  1.162750169509370E+00 -5.707211975009665E-01 -7.293037503390156E-01 -3.207820949747834E-01 -5.607202833079468E-01  4.521645279624940E-02  2.892958996005535E-01  3.727212995708840E-01
     6.0000  1.695417544658893E+01  3.740322410397960E+00  1.860571579250103E+00 -3.487087107291974E-01  3.244945039258658E+00 -2.424685611921499E+00 -3.279455674080360E+00  8.320877522241473E-01  1.514538791011852E+00 -4.525122180768809E-01 -1.018620393948257E+00 -1.288216874381292E+00 -5.223207519703633E-01 -6.046585235470187E-01  7.474105088539830E-01  1.089819917561739E+00  1.148958508552857E+00 -5.683938056475097E-01 -7.421423949347339E-01 -3.147774616881055E-01 -5.665479226084598E-01  4.152174377671126E-02  2.858330385383815E-01  3.694270430663346E-01
     7.0000  1.693964859889044E+01  3.685672008601697E+00  1.841638457045825E+00 -3.418014546356101E-01  3.207881117125279E+00 -2.440835838172110E+00 -3.306006455053804E+00  8.194149522806181E-01  1.517973784798651E+00 -4.803518981573182E-01 -1.020280383102428E+00 -1.303372832092799E+00 -5.292174017720406E-01 -6.153983557321645E-01  7.394466002925093E-01  1.099749620836142E+00  1.134982504093284E+00 -5.661496849325418E-01 -7.551716174768778E-01 -3.088295107900622E-01 -5.724276805568910E-01  3.789171331234555E-02  2.823999826599689E-01  3.662061381921791E-01
     8.0000  1.692478892510865E+01  3.631123117587736E+00  1.821659103621251E+00 -3.354660159861416E-01  3.170537800859694E+00 -2.457458645498558E+00 -3.332655219388257E+00  8.066879925358812E-01  1.521175351772213E+00 -5.085348983055010E-01 -1.022155021136251E+00 -1.318722887052524E+00 -5.360979005591262E-01 -6.261396387069941E-01  7.316128492837245E-01  1.109622030358208E+00  1.120826217255164E+00 -5.639897633721879E-01 -7.683874996353949E-01 -3.029408599056956E-01 -5.783582124764075E-01  3.432608661941819E-02  2.789975416827725E-01  3.630587829062994E-01
     9.0000  1.690959974238406E+01  3.576690634803124E+00  1.800634223419868E+00 -3.297041113537477E-01  3.132925616266052E+00 -2.474552603020090E+00 -3.359394568164945E+00  7.939065217547500E-01  1.524142235377482E+00 -5.370530668398563E-01 -1.024245316344518E+00 -1.334262796992392E+00 -5.429627614427234E-01 -6.368795707346889E-01  7.239093859516325E-01  1.119434067456734E+00  1.106493751939931E+00 -5.619149267179685E-01 -7.817860781675432E-01 -2.971140762593064E-01 -5.843381593107640E-01  3.082457910896765E-02  2.756265096454728E-01  3.599851524701180E-01
    10.0000  1.689408448444554E+01  3.522389309786182E+00  1.778564987383285E+00 -3.245172190982288E-01  3.095055119385081E+00 -2.492116065410468E+00 -3.386217118765428E+00  7.810702594898165E-01  1.526873285070906E+00 -5.658981809641512E-01 -1.026552166296671E+00 -1.349988274254859E+00 -5.498124709216721E-01 -6.476153681655702E-01  7.163363126404299E-01  1.129182703059404E+00  1.091989250683615E+00 -5.599260174184797E-01 -7.953633490801340E-01 -2.913516733272619E-01 -5.903661485840702E-01  2.738689820460068E-02  2.722876643980559E-01  3.569854001890980E-01
