OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 15   8    -1.13499E-06     -5.83076E-06      3.74198E-08     -1.99938E-08
 15   9    -1.09748E-06     -2.47386E-06      7.13243E-07      3.22194E-07
 15  10    -1.25745E-06      1.68218E-06      7.54015E-07      3.21986E-07
 15  11    -1.22784E-06      3.17266E-06      4.77418E-07      1.74832E-08
 15  12    -7.78976E-07      2.50536E-06      2.54050E-07     -2.25067E-07
 15  13    -2.99946E-07      1.33888E-06      1.43944E-07     -2.36891E-07
 15  14    -6.23814E-08      5.23743E-07      7.71195E-08     -1.26902E-07
 15  15    -4.69195E-09      1.36958E-07      2.77542E-08     -3.66876E-08
 16   0    -2.08880E-06      0.00000E+00      1.99450E-07      0.00000E+00
 16   1     5.03443E-06      9.81278E-07      3.43173E-07      4.02886E-08
 16   2     3.24796E-06      1.05657E-06     -2.65887E-07      2.62064E-08
 16   3    -3.44537E-06     -2.33147E-06     -3.67468E-07     -1.00889E-07
 16   4    -3.45778E-06     -2.75165E-06      2.07978E-07     -6.35655E-08
 16   5     8.31166E-07      1.76884E-06      4.29158E-07      1.16358E-07
 16   6     2.27170E-06      4.15498E-06     -4.75582E-08      9.27773E-08
 16   7     9.41272E-07      1.02625E-06     -4.61149E-07     -1.15970E-07
 16   8    -4.30224E-09     -2.82577E-06     -2.83110E-07     -1.43154E-07
 16   9    -1.80224E-07     -3.04196E-06      1.62494E-07      8.48886E-08
 16  10    -5.23455E-07     -6.90444E-07      3.91090E-07      2.61900E-07
 16  11    -9.49653E-07      1.24411E-06      3.45776E-07      1.92943E-07
 16  12    -9.61431E-07      1.65769E-06      2.24500E-07      5.63606E-09
 16  13    -6.15035E-07      1.17969E-06      1.41599E-07     -1.03764E-07
 16  14    -2.65910E-07      5.99169E-07      8.88361E-08     -9.63072E-08
 16  15    -8.00969E-08      2.26828E-07      4.51991E-08     -4.60184E-08
 16  16    -1.64130E-08      5.73246E-08      1.45767E-08     -1.18100E-08
 17   0    -2.39631E-06      0.00000E+00     -2.26992E-08      0.00000E+00
 17   1     6.76034E-07      1.81831E-07      2.33789E-07      1.22208E-08
