           1  0.627692259400170     
           2   3.05938390643021     
           3   4.23458855632342     
           4   6.96807095576288     
           5   5.34529790854231     
           6   7.84613859114409     
           7   11.9236253245958     
           8   6.56066749600949     
           9   3.90521556164638     
          10   5.10888015556668     
          11   5.14417631582510     
          12   3.95070868535137     
          13   2.54291884731174     
          14   1.45277234921034     
          15  0.762009295917218     
          16  0.374810613205305     
          17  0.175328394913037     
          18  7.876516819528560E-002
          19  3.422523589883524E-002
          20  1.446124201350080E-002
          21  5.966187767659345E-003
          22  2.387237211161967E-003
          23  9.354940784961678E-004
          24  3.721959110968511E-004
          25  1.596350084755810E-004
          26  6.104448250896832E-005
          27  2.560233097920105E-005
          28  1.005411462893108E-005
          29  2.066247514269189E-006
