OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 12   6     1.33259E-05     -2.18077E-06      0.00000E+00      0.00000E+00
 12   7     0.00000E+00      0.00000E+00      1.57037E-07      8.19872E-07
 12   8     9.77632E-06     -2.14803E-06      0.00000E+00      0.00000E+00
 12   9     0.00000E+00      0.00000E+00      9.83523E-08      3.96207E-07
 12  10     1.40525E-06     -3.89446E-07      0.00000E+00      0.00000E+00
 12  11     0.00000E+00      0.00000E+00      1.40210E-08      4.57491E-08
 12  12     4.62710E-08     -1.55611E-08      0.00000E+00      0.00000E+00
 13   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 13   1     1.04224E-05     -2.81839E-07      0.00000E+00      0.00000E+00
 13   2     0.00000E+00      0.00000E+00      9.22207E-09      1.70391E-07
 13   3    -4.51052E-06      3.66632E-07      0.00000E+00      0.00000E+00
 13   4     0.00000E+00      0.00000E+00     -3.38671E-08     -3.11955E-07
 13   5    -7.47946E-06      1.01724E-06      0.00000E+00      0.00000E+00
 13   6     0.00000E+00      0.00000E+00      8.40339E-09      5.13502E-08
 13   7     8.96282E-06     -1.71672E-06      0.00000E+00      0.00000E+00
 13   8     0.00000E+00      0.00000E+00      9.39562E-08      4.27622E-07
 13   9     4.27762E-06     -1.06185E-06      0.00000E+00      0.00000E+00
 13  10     0.00000E+00      0.00000E+00      4.27903E-08      1.54402E-07
 13  11     5.24828E-07     -1.60847E-07      0.00000E+00      0.00000E+00
 13  12     0.00000E+00      0.00000E+00      5.14470E-09      1.52978E-08
 13  13     1.57743E-08     -5.78415E-09      0.00000E+00      0.00000E+00
 14   0    -6.29897E-06      0.00000E+00      0.00000E+00      0.00000E+00
 14   1     0.00000E+00      0.00000E+00     -2.76502E-10     -1.02250E-08
 14   2     8.83667E-06     -4.78268E-07      0.00000E+00      0.00000E+00
 14   3     0.00000E+00      0.00000E+00      5.90589E-09      7.26577E-08
 14   4    -6.68102E-06      7.25319E-07      0.00000E+00      0.00000E+00
 14   5     0.00000E+00      0.00000E+00     -2.66606E-08     -1.96027E-07
 14   6    -9.92122E-07      1.62359E-07      0.00000E+00      0.00000E+00
 14   7     0.00000E+00      0.00000E+00      2.24136E-08      1.17019E-07
 14   8     5.11019E-06     -1.12280E-06      0.00000E+00      0.00000E+00
 14   9     0.00000E+00      0.00000E+00      5.09885E-08      2.05405E-07
 14  10     1.80618E-06     -5.00560E-07      0.00000E+00      0.00000E+00
 14  11     0.00000E+00      0.00000E+00      1.80050E-08      5.87488E-08
 14  12     1.93350E-07     -6.50243E-08      0.00000E+00      0.00000E+00
 14  13     0.00000E+00      0.00000E+00      1.86516E-09      5.08661E-09
 14  14     5.34697E-09     -2.12631E-09      0.00000E+00      0.00000E+00
 15   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 15   1    -2.54749E-06      6.88885E-08      0.00000E+00      0.00000E+00
 15   2     0.00000E+00      0.00000E+00      1.27640E-09      2.35833E-08
 15   3     3.82447E-06     -3.10867E-07      0.00000E+00      0.00000E+00
 15   4     0.00000E+00      0.00000E+00     -4.79345E-10     -4.41532E-09
 15   5    -4.56870E-06      6.21367E-07      0.00000E+00      0.00000E+00
 15   6     0.00000E+00      0.00000E+00     -1.44411E-08     -8.82442E-08
 15   7     1.02678E-06     -1.96668E-07      0.00000E+00      0.00000E+00
