 KE SPECTRUM PER DEGREE L IN (KM/YR)^2: \int u^2 dOmega / (4 Pi)
           1   15.8012715447560     
           2   32.8589854963828     
           3   15.0049679437862     
           4   60.4135262421755     
           5   26.0273630079152     
           6   5.01458586463480     
           7   8.20486401604120     
           8   4.03679621156273     
           9  0.691658682323177     
          10  0.513137135995507     
          11  0.317714678136340     
          12  6.725200754954221E-002
          13  2.370205390701506E-002
          14  1.716765254050616E-002
          15  4.853822606551592E-003
          16  1.061382398095899E-003
          17  7.233403899765426E-004
          18  2.732374572223975E-004
          19  5.297971702541423E-005
          20  2.588681822379953E-005
          21  1.255066077592117E-005
          22  2.771161859404781E-006
          23  8.676851481650253E-007
          24  4.874790946095027E-007
          25  1.359196481453683E-007
