           1   120833.379988719     
           2   1083934.64980074     
           3   8304848.58761698     
           4   1647935.93594034     
           5   10414117.7348357     
           6   11074499.7711145     
           7   2362125.91960058     
           8   3006347.51663988     
           9   2841117.15847708     
          10   719447.510453435     
          11   332925.440726862     
          12   333359.385261026     
          13   108986.826563564     
          14   27228.1262063128     
          15   24747.1543150342     
          16   10614.4816489003     
          17   2199.86397968580     
          18   1369.41931187052     
          19   752.607703949721     
          20   174.121951050017     
          21   64.6178099216958     
          22   41.7982689607370     
          23   12.1923328868840     
          24   3.02327776779835     
          25   1.52118498486881     
          26  0.447138460261618     
