OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 12   4     8.41387E-18     -1.53875E-18      7.49886E-37      3.19306E-36
 12   5     2.50259E-34     -3.94489E-35      4.19447E-20      3.78829E-19
 12   6     1.29160E-17     -2.80990E-18      4.49697E-36     -1.90504E-35
 12   7    -3.56498E-36      8.27294E-36      9.81300E-20      8.81678E-19
 12   8     1.21894E-17     -4.09805E-18     -8.68470E-36     -4.16657E-35
 12   9    -4.11182E-34      5.03278E-35      5.00088E-19      5.87207E-19
 12  10     1.07817E-17     -3.86317E-18      6.23649E-36     -2.70017E-35
 12  11    -3.64577E-36      1.16883E-35      7.91999E-19      9.40750E-19
 12  12     2.76462E-18     -2.21838E-18     -3.79828E-37      8.79331E-37
 13   0     1.65231E-19      0.00000E+00      0.00000E+00      0.00000E+00
 13   1     2.25817E-18     -1.73388E-19      3.58287E-38     -1.14652E-36
 13   2     3.66886E-34      4.58607E-35      4.47790E-21      4.66109E-20
 13   3     6.29464E-18     -1.04532E-18      8.24059E-37      7.16573E-37
 13   4     1.39875E-34      2.46501E-35      3.04811E-20      1.78975E-19
 13   5     1.04607E-17     -1.09832E-18     -1.43427E-36      5.91621E-36
 13   6    -1.45232E-34      1.87393E-34      1.00370E-19      4.63655E-19
 13   7     1.54613E-17     -1.63856E-18      7.07459E-37      5.69627E-36
 13   8    -1.49435E-34      8.66400E-35      2.25842E-19      6.47930E-19
 13   9     7.13565E-18     -6.15531E-18      3.07364E-35     -2.42337E-35
 13  10    -5.43052E-34     -8.17116E-35      3.52484E-19      9.87817E-19
 13  11     7.63982E-18     -6.49203E-18      5.02053E-36      1.22037E-35
 13  12     1.04414E-34     -3.13495E-35      7.42371E-19      9.14675E-19
 13  13     2.82999E-18     -1.14275E-18     -1.25928E-36      1.00344E-35
 14   0     3.98914E-15      0.00000E+00      0.00000E+00      0.00000E+00
 14   1     1.36608E-34      8.53802E-36      4.95163E-22      9.16016E-21
 14   2     4.36156E-18     -2.97783E-19     -3.33516E-38     -5.33626E-37
 14   3     3.41521E-34      3.84211E-35      1.52119E-20      8.42576E-20
 14   4     6.84041E-18     -1.37913E-18     -8.83818E-37     -5.80318E-36
 14   5     8.59138E-34      9.47186E-36      2.66426E-20      2.40572E-19
 14   6     1.18714E-17     -2.54002E-18     -1.89427E-37      7.98667E-36
 14   7    -2.44017E-34      4.57892E-35      5.96602E-20      5.85819E-19
 14   8     1.16604E-17     -3.98849E-18      2.48324E-36      5.41388E-36
 14   9     3.66221E-35     -1.67317E-34      3.36853E-19      3.96210E-19
 14  10     1.25962E-17     -4.42743E-18     -7.66550E-37     -1.57975E-35
 14  11    -1.60685E-35     -7.83576E-35      5.90048E-19      6.97832E-19
 14  12     7.76230E-18     -6.24529E-18      2.57355E-35      4.94611E-37
 14  13     7.50884E-35     -2.75285E-35      3.81298E-19      9.07298E-19
 14  14     2.40174E-18     -1.17382E-18     -7.68566E-37      6.67360E-37
 15   0    -1.43863E-19      0.00000E+00      0.00000E+00      0.00000E+00
 15   1     2.32883E-18     -4.27350E-20     -3.11953E-38     -9.98249E-37
 15   2    -7.66655E-34      3.99300E-35      3.27097E-21      3.95158E-20
 15   3     5.93158E-18     -9.98921E-19      1.68454E-36     -9.98249E-37
 15   4    -2.71524E-34     -5.64011E-35      2.00581E-20      1.10531E-19
 15   5     9.16921E-18     -9.86235E-19     -2.65160E-37      1.80933E-36
 15   6     5.28760E-35     -4.10608E-35      6.59487E-20      3.13215E-19
 15   7     1.44663E-17     -1.59857E-18     -3.11206E-36      4.96736E-36
 15   8     3.34704E-34     -4.48030E-35      1.58362E-19      4.50670E-19
 15   9     7.18340E-18     -6.11923E-18     -9.54278E-36      2.71875E-36
 15  10    -7.47345E-35      4.88606E-35      2.47003E-19      6.97477E-19
 15  11     8.94857E-18     -7.63681E-18      3.14011E-36     -3.06027E-35
 15  12    -4.31354E-34     -6.20059E-35      5.69701E-19      7.11351E-19
 15  13     8.06867E-18     -3.26859E-18      2.80087E-37     -9.94863E-36
 15  14    -5.21510E-36      4.71696E-36      3.65006E-19      7.68226E-19
 15  15     4.06651E-18     -2.41070E-18      5.84152E-36      5.26049E-36
 16   0     5.50468E-15      0.00000E+00      0.00000E+00      0.00000E+00
 16   1    -2.40034E-34      3.75054E-35      7.25740E-22      4.93933E-21
 16   2     3.67222E-18     -2.75954E-19     -5.86021E-38     -8.90752E-36
