 KE SPECTRUM PER DEGREE L IN (KM/YR)^2: \int u^2 dOmega / (4 Pi)
           1  7.409311985262912E-028
           2   169.000000000000     
           3  3.691720979802405E-027
           4  2.819979007736910E-023
           5  8.527448666549618E-027
           6  1.400264042819300E-022
           7  1.702422054360881E-026
           8  8.676642347909277E-022
           9  2.994170335315037E-026
          10  7.550162822967621E-022
          11  3.906861930946352E-026
          12  1.988044176732278E-025
          13  4.912826054276130E-026
          14  1.399601100748035E-021
          15  6.267204781657739E-026
          16  3.033438523451310E-021
          17  8.885780215142849E-026
          18  1.234821143445515E-021
          19  1.195295406581607E-025
          20  2.058916486725752E-022
          21  1.524725974328740E-025
          22  3.830358437706381E-021
          23  1.982846264297174E-025
          24  5.256083351246513E-021
          25  2.522949290006065E-025
