OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 16   0     7.95188E-16      0.00000E+00      4.32628E-17      0.00000E+00
 16   1     3.00304E-16      2.24140E-16     -5.11891E-17     -1.08354E-16
 16   2     8.20507E-17     -5.16627E-17      6.67435E-18     -3.86861E-17
 16   3     3.45641E-19      3.18416E-18     -2.51577E-17      1.22882E-17
 16   4     5.51867E-18     -2.47146E-18     -9.59533E-19      2.29924E-18
 16   5    -2.66306E-18      4.35360E-20     -1.03937E-18     -2.71649E-20
 16   6     2.59411E-18     -6.49591E-19     -2.57189E-20      1.96023E-19
 16   7    -5.40791E-18      1.05302E-18     -6.53365E-20     -2.63563E-19
 16   8     4.54641E-18     -1.21165E-18     -1.04719E-19     -3.18711E-19
 16   9    -8.98625E-18      2.62809E-18      4.91299E-20     -1.71554E-19
 16  10     6.33334E-18     -2.94677E-18     -3.53288E-19     -1.37638E-18
 16  11    -7.94624E-18      3.12755E-18      1.34599E-19      1.09171E-19
 16  12     7.43844E-18     -3.93754E-18     -1.19693E-18     -2.47214E-18
 16  13    -2.12475E-18      1.50462E-18      9.02144E-19      1.21560E-18
 16  14     6.86751E-18     -3.48238E-18     -1.58551E-18     -2.95467E-18
 16  15     7.98246E-18     -7.70126E-18      2.56051E-18      2.77384E-18
 16  16    -1.20068E-19      6.98973E-18      1.51399E-18      1.93907E-18
 17   0    -1.75584E-16      0.00000E+00      2.01889E-18      0.00000E+00
 17   1    -1.83472E-16      3.74960E-17     -2.02987E-17     -1.26105E-17
 17   2     6.01350E-16      3.62454E-17      1.16399E-18     -1.79574E-18
 17   3    -1.80679E-17     -2.26772E-17     -1.27313E-17      7.40228E-18
 17   4     1.18332E-17      5.68052E-18      6.60474E-19      1.01882E-18
 17   5     1.40538E-18     -1.82021E-18      1.52185E-20      2.14325E-19
 17   6    -3.06603E-18      4.00319E-19     -9.20670E-20     -1.97307E-19
 17   7     2.81840E-18     -5.64216E-19      8.73359E-21      8.78595E-20
 17   8    -6.64433E-18      1.30252E-18     -8.04483E-20     -2.82216E-19
 17   9     5.16877E-18     -1.44070E-18     -1.39928E-19     -4.57120E-19
 17  10    -8.94314E-18      1.56174E-18      8.30624E-20     -1.59660E-19
 17  11     5.95889E-18     -2.70222E-18     -6.51402E-19     -1.43769E-18
 17  12    -7.71778E-18      3.51019E-18      5.85723E-19      2.12994E-19
 17  13     9.87072E-18     -3.72971E-18     -1.59439E-18     -2.44070E-18
 17  14    -2.28836E-18     -7.53313E-19      1.00877E-18      1.16081E-18
 17  15     7.06430E-18     -4.36574E-18     -1.68080E-18     -2.66709E-18
 17  16     1.01462E-17     -7.64273E-18      2.18885E-18      2.13675E-18
 17  17    -1.32433E-18      2.31126E-18      1.83573E-18      1.47352E-18
 18   0     9.30283E-16      0.00000E+00     -2.16037E-17      0.00000E+00
 18   1    -2.64068E-16     -1.49698E-16     -4.78563E-17     -1.21408E-16
 18   2     8.88977E-17     -4.78939E-17     -5.01291E-18      3.96810E-17
 18   3    -1.59337E-17     -2.18246E-17     -1.97577E-17      9.53176E-18
 18   4     3.63644E-18     -1.33262E-18     -3.05414E-18      6.78893E-18
 18   5    -1.82075E-18      4.36321E-20     -1.43018E-19     -1.74803E-19
 18   6     2.27008E-18     -4.86464E-19     -4.23312E-21      2.22748E-19
 18   7    -4.20356E-18      8.72204E-19     -5.35998E-20     -2.29961E-19
 18   8     3.72040E-18     -1.00711E-18     -3.32480E-20     -3.62588E-20
 18   9    -7.49416E-18      2.22602E-18     -1.84292E-20     -2.03463E-19
 18  10     5.00555E-18     -2.74999E-18     -1.55459E-19     -6.35356E-19
 18  11    -8.41697E-18      3.47491E-18     -1.80861E-20     -1.58544E-19
 18  12     6.10583E-18     -4.21118E-18     -6.23061E-19     -1.46305E-18
 18  13    -6.61910E-18      4.56263E-18      3.04502E-19      3.49196E-19
 18  14     7.77330E-18     -4.76595E-18     -1.37335E-18     -2.46639E-18
 18  15    -2.73319E-18     -2.73571E-19      1.25696E-18      1.32286E-18
 18  16     6.89817E-18     -2.76355E-18     -2.04716E-18     -2.52581E-18
 18  17     8.39002E-18     -9.97269E-18      2.23310E-18      2.56735E-18
 18  18    -4.27851E-18      4.27205E-18      2.07197E-18      1.47878E-18
 19   0    -2.04398E-16      0.00000E+00     -9.96367E-18      0.00000E+00
 19   1     1.99693E-16     -2.59137E-16     -1.35120E-17     -1.45393E-17
 19   2     4.48206E-16      3.20197E-17      2.75096E-18      1.28319E-17
 19   3    -4.54702E-17     -6.61741E-17     -7.43210E-18      4.28457E-18
 19   4     2.87240E-18      1.72199E-18      1.12722E-18      1.79508E-18
 19   5     1.27525E-18     -1.71980E-18      1.15367E-20      1.92168E-19
 19   6    -2.27483E-18      3.35703E-19     -7.08418E-20     -1.64523E-19
 19   7     2.21834E-18     -3.87586E-19      4.56170E-20      1.60802E-19
 19   8    -5.37717E-18      9.49052E-19     -8.36833E-20     -2.63450E-19
 19   9     4.39760E-18     -1.20270E-18     -2.30044E-20     -1.15901E-19
 19  10    -7.90896E-18      1.38448E-18     -2.95858E-20     -2.00171E-19
 19  11     4.88277E-18     -2.23555E-18     -3.59562E-19     -7.68334E-19
 19  12    -8.58228E-18      3.96460E-18      3.06739E-19     -7.54586E-20
 19  13     8.51529E-18     -3.54707E-18     -1.02209E-18     -1.59855E-18
 19  14    -7.23146E-18      2.50741E-18      4.71819E-19      4.91612E-19
 19  15     7.99739E-18     -5.96382E-18     -1.59883E-18     -2.39243E-18
 19  16    -9.66145E-19      1.27874E-18      1.09140E-18      1.06476E-18
 19  17     8.35192E-18     -6.08344E-18     -1.86633E-18     -1.60504E-18
 19  18     8.59032E-18     -1.14009E-17      2.20671E-18      1.70953E-18
 19  19    -3.52137E-19      5.19995E-18      1.88403E-18      1.33531E-18
 20   0     5.67039E-16      0.00000E+00     -6.65229E-17      0.00000E+00
 20   1    -7.22915E-16     -4.66791E-16     -2.24948E-17     -7.17647E-17
 20   2     4.79593E-17     -1.78533E-17     -1.26298E-17      8.91184E-17
 20   3    -2.55124E-17     -3.73246E-17     -6.15900E-18      2.81864E-18
 20   4     5.50534E-19      2.64367E-19     -3.55024E-18      7.80287E-18
 20   5    -1.44278E-18      9.19425E-20      5.68845E-19     -3.16236E-19
 20   6     2.07227E-18     -5.20819E-19     -3.50224E-21      1.99478E-19
 20   7    -3.25990E-18      5.96001E-19     -4.29062E-20     -1.87577E-19
 20   8     3.12069E-18     -6.92921E-19     -1.46167E-20      8.72966E-20
 20   9    -6.19870E-18      1.64999E-18     -2.66343E-20     -2.08964E-19
 20  10     4.06406E-18     -2.19936E-18     -6.29967E-20     -2.49990E-19
 20  11    -7.66454E-18      3.23671E-18     -6.84273E-20     -2.31154E-19
 20  12     5.13190E-18     -4.24426E-18     -3.03830E-19     -8.42856E-19
 20  13    -7.97798E-18      5.24804E-18      7.28613E-20     -1.69691E-20
 20  14     7.05856E-18     -4.51744E-18     -9.21000E-19     -1.63593E-18
 20  15    -7.60986E-18      3.32471E-18      5.45452E-19      5.60255E-19
 20  16     7.81310E-18     -4.39627E-18     -1.94584E-18     -2.41793E-18
 20  17     6.74146E-19     -7.55752E-19      1.13774E-18      1.42992E-18
 20  18     3.67221E-18     -5.39080E-18     -1.73452E-18     -1.72919E-18
 20  19     8.12744E-18     -1.09007E-17      2.74326E-18      2.15456E-18
 20  20    -8.81695E-20      2.94591E-18      2.24518E-18      1.67761E-18
 21   0    -1.05217E-16      0.00000E+00     -1.53142E-17      0.00000E+00
 21   1     4.84258E-16     -4.32873E-16     -1.44383E-18     -8.22823E-18
 21   2     4.17060E-17      9.67956E-18      2.90559E-18      1.91540E-17
 21   3    -5.21456E-17     -8.00213E-17      4.43378E-19     -2.61992E-19
 21   4    -8.20686E-18     -3.24929E-18      1.01643E-18      1.65495E-18
 21   5     1.20174E-18     -1.22397E-18      2.07330E-20      1.55851E-19
 21   6    -1.80722E-18      2.82719E-19     -5.40158E-20     -1.44708E-19
 21   7     2.07411E-18     -4.53310E-19      3.54403E-20      1.70757E-19
 21   8    -4.17589E-18      7.11236E-19     -8.12761E-20     -2.32417E-19
 21   9     3.58221E-18     -1.13635E-18      3.78472E-20      7.41664E-20
 21  10    -6.68448E-18      1.22087E-18     -3.53516E-20     -2.37402E-19
 21  11     3.94127E-18     -1.70644E-18     -1.74959E-19     -3.80626E-19
 21  12    -8.25087E-18      3.50824E-18      1.75555E-19     -1.74403E-19
 21  13     7.28138E-18     -3.19551E-18     -6.17285E-19     -9.79411E-19
 21  14    -8.72088E-18      3.59228E-18      2.22082E-19      1.75987E-19
 21  15     7.34495E-18     -5.87882E-18     -1.12642E-18     -1.67311E-18
 21  16    -6.46073E-18      5.64145E-18      4.73928E-19      4.56633E-19
 21  17     9.99238E-18     -7.29704E-18     -1.95135E-18     -1.65015E-18
 21  18     6.09081E-20     -2.01229E-18      1.37133E-18      1.03862E-18
 21  19     7.74846E-18     -6.75518E-18     -1.87619E-18     -1.24052E-18
 21  20     1.01163E-17     -1.37239E-17      2.28951E-18      1.01486E-18
 21  21    -5.56572E-18      8.00627E-18      1.69889E-18      1.06495E-18
 22   0    -1.19054E-16      0.00000E+00     -7.24660E-17      0.00000E+00
 22   1    -8.15130E-16     -5.44889E-16      9.90605E-18      6.74801E-18
 22   2    -2.15589E-17      2.28245E-17     -1.31462E-17      8.91320E-17
 22   3    -2.36267E-17     -3.53398E-17      8.67948E-18     -4.48117E-18
 22   4    -2.23754E-18      1.91491E-18     -2.49595E-18      5.48593E-18
 22   5    -1.13806E-18      1.20065E-20      1.04278E-18     -3.78702E-19
