 KE SPECTRUM PER DEGREE L IN (KM/YR)^2: \int u^2 dOmega / (4 Pi)
           1   105.624999999978     
           2   63.3750000000216     
           3  2.655980407048361E-024
           4  9.933552265486555E-024
           5  4.945577280391235E-027
           6  2.817550369772442E-023
           7  2.469742033266425E-024
           8  4.845245376223063E-024
           9  3.577617272980114E-024
          10  2.229731569899680E-023
          11  7.492075663323497E-025
          12  9.716191676103876E-023
          13  5.842557111864987E-025
          14  6.481848755854860E-023
          15  3.195202758765052E-024
          16  4.368366974285264E-025
          17  2.600221593942275E-024
          18  1.117386613180580E-022
          19  2.256627844727418E-025
          20  2.118169232874736E-022
          21  1.097658799040589E-024
          22  7.386744206819142E-023
          23  3.029815761729973E-024
          24  2.195139099294567E-023
          25  1.746609311874585E-024
