OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 19   5     3.71724E-34      2.14516E-35     -4.37884E-20     -2.72078E-19
 19   6     2.19303E-18     -7.28807E-19     -3.15643E-36      1.56855E-35
 19   7    -1.79939E-34      1.43944E-35     -8.28644E-20     -3.10667E-19
 19   8     3.29941E-18     -1.43151E-18      3.46590E-36      1.99300E-35
 19   9    -3.55371E-35     -2.91386E-35     -1.38196E-19     -4.19376E-19
 19  10     6.51295E-18     -2.07798E-18     -2.41353E-36      3.81348E-36
 19  11     5.04096E-35      2.37111E-35     -1.87383E-19     -4.33855E-19
 19  12     5.32772E-18     -2.93791E-18      1.52768E-37      7.81161E-36
 19  13     8.56490E-35      1.96275E-35     -2.57124E-19     -3.05365E-19
 19  14     8.50319E-18     -5.97314E-18      5.94582E-36      1.11169E-35
 19  15     2.21274E-34     -1.03466E-34     -2.93627E-19     -3.88617E-19
 19  16     1.02233E-17     -7.75859E-18     -4.77648E-36     -2.92182E-36
 19  17    -2.25438E-34     -2.16078E-34     -3.52547E-19     -3.14725E-19
 19  18     9.71369E-18     -9.82057E-18     -4.96974E-37      1.14741E-36
 19  19    -8.01914E-35      2.51915E-35     -1.06012E-19     -7.22547E-20
 20   0     3.22764E-35      0.00000E+00      2.28993E-21      0.00000E+00
 20   1     1.30451E-15     -3.31073E-20      1.68106E-37      3.02833E-21
 20   2    -5.91734E-35     -2.55521E-35     -5.98319E-21     -1.44194E-19
 20   3     4.55882E-19      9.70336E-21     -2.35349E-36      1.07588E-35
 20   4     3.85804E-35     -2.37030E-35     -1.96927E-20     -1.87830E-19
 20   5     1.32355E-18     -1.90618E-19      1.26080E-37     -4.21947E-35
 20   6     5.48037E-34     -4.15853E-35     -1.02292E-19     -3.37779E-19
 20   7     2.04291E-18     -6.23240E-19     -1.72013E-36     -2.11919E-35
 20   8     6.57453E-35     -9.88255E-35     -1.53203E-19     -3.54803E-19
 20   9     3.77316E-18     -1.30926E-18      2.39617E-36     -2.38591E-35
 20  10     2.28484E-35      3.69916E-35     -1.73980E-19     -5.12167E-19
 20  11     5.40442E-18     -2.21619E-18      5.67910E-36     -7.82716E-37
 20  12    -1.59583E-34      1.01119E-34     -1.90622E-19     -3.31581E-19
 20  13     5.10566E-18     -4.13064E-18      1.06307E-35     -4.32117E-36
 20  14    -4.23977E-34     -2.64938E-34     -2.94064E-19     -4.07579E-19
 20  15     8.71660E-18     -6.76816E-18      2.85634E-36     -6.60871E-36
 20  16     9.74351E-35      2.34329E-35     -2.73304E-19     -3.83472E-19
 20  17     1.01466E-17     -1.19575E-17     -5.38149E-36     -1.23610E-35
 20  18    -7.30045E-35     -2.71114E-34     -2.65262E-19     -2.39436E-19
 20  19     8.88120E-18     -1.42480E-17     -3.09767E-36      7.89161E-37
 20  20     2.10253E-36      1.30372E-34     -8.35641E-20     -5.70961E-20
 21   0    -1.59794E-19      0.00000E+00      3.20557E-37      0.00000E+00
 21   1    -9.81690E-20      1.66690E-35     -4.97114E-21      8.80634E-17
 21   2     1.92116E-19     -4.76064E-20      6.41115E-37     -5.12892E-36
 21   3    -2.34648E-34     -3.17352E-35     -2.46043E-20     -1.21015E-19
 21   4     8.62868E-19     -7.80730E-20     -4.80836E-37     -1.15401E-35
 21   5     3.02125E-35     -3.43397E-35     -4.08872E-20     -2.26543E-19
 21   6     1.91585E-18     -5.28904E-19     -1.65287E-35      4.40766E-36
 21   7     4.30789E-34      4.77831E-35     -7.20260E-20     -2.54952E-19
 21   8     2.87875E-18     -1.18562E-18     -1.53329E-36      5.68488E-37
 21   9    -6.23234E-34     -1.91908E-35     -1.25054E-19     -3.69845E-19
 21  10     5.45505E-18     -1.83764E-18     -9.94214E-37     -4.73008E-36
 21  11    -2.11988E-34      1.15035E-36     -1.64505E-19     -3.83762E-19
 21  12     4.58527E-18     -2.48774E-18      4.19551E-36      8.03604E-36
 21  13    -6.07761E-34     -2.89121E-35     -2.32738E-19     -2.80723E-19
 21  14     7.36226E-18     -5.15158E-18      5.84373E-36     -1.21712E-35
 21  15    -2.13531E-34      1.05862E-35     -2.93376E-19     -3.78401E-19
 21  16     9.05503E-18     -6.89272E-18     -1.13594E-35     -4.92408E-36
 21  17    -9.48191E-34      2.38639E-34     -4.03920E-19     -3.53704E-19
 21  18     9.38597E-18     -9.54721E-18     -9.37127E-36     -1.70223E-36
 21  19     1.57295E-34     -1.09576E-34     -3.33521E-19     -2.08975E-19
 21  20     2.48899E-18     -1.35954E-17      1.85028E-36      1.06376E-36
 21  21     4.44562E-35      5.84276E-35     -1.10046E-19     -9.87108E-20
 22   0     3.92059E-35      0.00000E+00      2.20444E-21      0.00000E+00
 22   1     7.34874E-16      9.94051E-21     -6.12592E-37      9.65604E-21
 22   2    -4.99875E-34      8.57629E-36     -1.19494E-20     -1.14539E-19
 22   3     3.46561E-19     -1.21134E-20      1.22518E-36     -4.90074E-36
 22   4     2.51163E-35     -1.46256E-35     -1.31276E-20     -1.66875E-19
 22   5     9.65298E-19     -2.18659E-19     -3.35011E-37      1.28644E-35
 22   6     1.84409E-34     -1.85692E-35     -8.28388E-20     -2.86331E-19
 22   7     1.84159E-18     -4.85506E-19      4.47479E-37      6.10678E-36
 22   8     1.69333E-34      1.69575E-35     -1.27300E-19     -3.12303E-19
 22   9     3.28865E-18     -1.17260E-18     -3.55628E-36      3.89474E-35
 22  10     1.02970E-34      7.53628E-35     -1.46218E-19     -4.37427E-19
 22  11     4.51167E-18     -1.83023E-18     -5.17365E-37      6.22091E-36
 22  12    -1.18453E-34     -1.03939E-34     -1.66044E-19     -2.98084E-19
 22  13     4.28697E-18     -3.56836E-18      3.87831E-37      5.88974E-36
 22  14    -1.73955E-34      1.18314E-34     -2.65912E-19     -3.84809E-19
 22  15     7.52594E-18     -5.78767E-18      4.21088E-36      1.12918E-35
 22  16     1.50994E-35      9.55920E-35     -2.75319E-19     -3.74218E-19
 22  17     8.99004E-18     -1.07357E-17     -2.89749E-35      1.58185E-35
 22  18    -3.89320E-35      3.18553E-34     -3.03204E-19     -2.87054E-19
 22  19     8.73122E-18     -1.39936E-17     -3.22588E-36     -1.03567E-36
 22  20     1.46606E-35      2.70735E-34     -2.94704E-19     -7.30509E-20
 22  21     1.06319E-17     -1.02979E-17      2.50062E-36     -3.56207E-37
 22  22     2.25847E-36      3.91459E-35     -1.24507E-19      9.87313E-21
 23   0     3.36063E-19      0.00000E+00      5.86500E-37      0.00000E+00
 23   1    -1.05654E-20      1.17300E-35     -2.56495E-21      1.43212E-16
 23   2     6.21035E-20     -4.11589E-20     -2.93250E-37      0.00000E+00
 23   3     3.89436E-34     -3.28440E-35     -1.26053E-20     -1.12128E-19
 23   4     6.71893E-19     -2.42891E-20      0.00000E+00     -1.64220E-35
 23   5    -3.62310E-34      6.44417E-35     -3.44389E-20     -1.83797E-19
 23   6     1.61658E-18     -4.42305E-19      3.14327E-36     -1.61288E-36
 23   7     1.34400E-34     -2.39740E-34     -6.92620E-20     -2.33282E-19
 23   8     2.44979E-18     -9.93842E-19     -5.43200E-36     -6.55918E-36
 23   9    -3.91697E-34     -3.65518E-35     -1.05725E-19     -3.07293E-19
 23  10     4.72967E-18     -1.56284E-18     -2.77322E-36     -3.48297E-36
 23  11     8.42524E-35      7.29863E-35     -1.41639E-19     -3.35276E-19
 23  12     3.81141E-18     -2.19896E-18     -1.03867E-36     -2.70689E-36
 23  13    -3.73328E-34     -3.76365E-34     -2.11549E-19     -2.51065E-19
 23  14     6.35709E-18     -4.34061E-18      2.11666E-36     -3.43090E-36
 23  15    -2.15377E-35     -1.67201E-34     -2.77478E-19     -3.51824E-19
 23  16     7.86330E-18     -6.09837E-18     -5.59745E-36      1.61425E-36
 23  17    -3.91105E-34     -4.13898E-34     -4.06590E-19     -3.51389E-19
 23  18     8.52262E-18     -8.61370E-18      5.98539E-36      1.11280E-35
 23  19     3.37323E-34      1.14717E-34     -4.07810E-19     -2.53527E-19
 23  20     2.43082E-18     -1.35650E-17      2.37105E-37     -4.23556E-36
 23  21    -6.99055E-35     -1.98411E-34     -2.36733E-19     -2.38841E-19
 23  22     2.80755E-18     -1.31271E-17      2.88730E-36      2.44220E-37
 23  23    -2.90397E-35     -3.86384E-35     -4.03840E-20     -4.83988E-20
 24   0     3.60026E-35      0.00000E+00      1.13730E-21      0.00000E+00
 24   1    -3.83079E-16      2.37790E-20      0.00000E+00     -6.33365E-21
 24   2    -9.00065E-35      3.60026E-35     -6.14465E-21     -5.78971E-20
 24   3     5.39375E-19     -9.04013E-20      3.93779E-36      0.00000E+00
 24   4     4.60158E-34     -2.44881E-35     -1.88573E-20     -1.22116E-19
 24   5     7.49189E-19     -8.43488E-20      1.19540E-36     -3.37525E-36
 24   6    -9.37070E-35     -7.73845E-35     -7.52209E-20     -2.49499E-19
 24   7     1.67255E-18     -4.16624E-19      2.20292E-36     -8.70180E-36
 24   8     1.92013E-34      1.01874E-34     -1.10017E-19     -2.63858E-19
 24   9     2.72753E-18     -9.80809E-19      3.31811E-36     -3.96058E-36
 24  10     1.08359E-34      1.84692E-34     -1.32587E-19     -3.83975E-19
 24  11     3.89049E-18     -1.54864E-18     -8.41894E-36     -2.38682E-37
 24  12    -3.51907E-34      1.11842E-34     -1.43453E-19     -2.59946E-19
 24  13     3.62765E-18     -3.12116E-18     -1.45827E-36     -1.00990E-36
 24  14     1.28925E-34     -1.48072E-34     -2.39006E-19     -3.44664E-19
 24  15     6.44571E-18     -5.08601E-18      1.46929E-36      2.96462E-36
 24  16     1.10525E-34     -3.15231E-34     -2.62217E-19     -3.51423E-19
 24  17     7.96484E-18     -9.56013E-18     -1.48329E-35     -2.89501E-35
 24  18     2.23103E-34     -2.33455E-35     -3.09072E-19     -2.88268E-19
 24  19     7.91058E-18     -1.26953E-17     -2.31179E-35      6.70638E-36
 24  20    -5.47122E-35     -6.42509E-35     -3.62475E-19     -7.55741E-20
 24  21     1.06484E-17     -1.01998E-17      6.10040E-36      5.87762E-36
 24  22    -2.72997E-35     -9.36851E-35     -2.78069E-19     -4.17215E-20
 24  23     5.79418E-18     -1.02226E-17      1.88557E-36      3.24824E-36
 24  24    -6.17083E-35      4.62820E-35     -6.26463E-20     -6.15862E-20
 25   0    -3.48302E-19      0.00000E+00     -2.70232E-37      0.00000E+00
 25   1     1.94722E-20      1.08093E-36     -3.51757E-21      1.01864E-16
 25   2     1.61822E-19     -5.90666E-20      2.70232E-37      0.00000E+00
 25   3    -4.53989E-35      1.08093E-36     -1.94225E-20     -7.53372E-20
 25   4     4.59298E-19      6.56995E-21      0.00000E+00     -8.64741E-36
 25   5    -2.86141E-34      1.90513E-35     -3.30681E-20     -1.61355E-19
 25   6     1.32046E-18     -4.62386E-19      7.09358E-37     -1.21604E-35
 25   7     3.17619E-34      5.63602E-35     -5.43775E-20     -1.89755E-19
 25   8     2.10228E-18     -8.28174E-19      5.48697E-36     -6.05488E-36
 25   9    -4.19280E-34      1.44556E-34     -8.88937E-20     -2.60482E-19
 25  10     4.01014E-18     -1.31747E-18     -4.98023E-36     -1.57011E-35
 25  11     6.12045E-36      3.35586E-34     -1.21259E-19     -2.94289E-19
 25  12     3.27203E-18     -1.87753E-18     -7.92936E-36     -3.41934E-36
 25  13     5.87005E-35      1.49700E-35     -1.88194E-19     -2.23539E-19
 25  14     5.56010E-18     -3.74500E-18      9.97724E-36     -6.45577E-36
 25  15     3.79365E-35     -1.33043E-34     -2.49952E-19     -3.30165E-19
 25  16     6.91127E-18     -5.20022E-18     -7.57898E-37      4.48802E-36
 25  17    -4.72095E-34     -5.88630E-34     -3.90762E-19     -3.34815E-19
 25  18     7.57614E-18     -7.61939E-18     -7.00570E-36      8.58453E-36
 25  19    -1.55592E-34     -7.04499E-34     -4.15258E-19     -2.59560E-19
 25  20     2.26403E-18     -1.23631E-17      7.58286E-36     -5.37546E-36
 25  21     1.18332E-34      2.09380E-34     -2.75813E-19     -2.83339E-19
 25  22     2.81653E-18     -1.32374E-17     -1.72989E-36      9.49687E-37
 25  23     5.98642E-35     -1.93957E-36     -1.77562E-19     -1.15042E-19
 25  24     1.18078E-17     -1.22865E-17      3.83099E-37      5.15436E-37
 25  25     2.77343E-35      3.62757E-35     -5.78447E-20      1.59236E-20
