OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 22   5    -1.76062E-18     -5.19911E-19     -1.38484E-19      3.51773E-19
 22   6    -1.10378E-17      2.33204E-18     -1.61867E-19     -6.27137E-19
 22   7    -7.61630E-19     -1.55242E-19     -1.01220E-19     -3.20183E-21
 22   8    -1.55646E-17      3.74256E-18     -2.91368E-19     -9.76844E-19
 22   9     5.19139E-19     -8.08831E-19     -2.56912E-19     -6.70620E-19
 22  10    -1.49398E-17      7.96478E-18     -4.65462E-19     -1.16690E-18
 22  11     3.60360E-18     -2.68750E-18     -5.74911E-19     -1.03437E-18
 22  12    -1.41012E-17      1.55662E-17     -9.63665E-19     -8.86698E-19
 22  13     4.59866E-18     -5.54541E-18     -1.13316E-18     -2.03147E-18
 22  14    -1.40876E-17      9.66733E-18     -4.41786E-19     -9.29240E-19
 22  15     9.95372E-18     -6.09980E-18     -1.85935E-18     -2.66108E-18
 22  16    -8.78774E-18      1.14044E-18      4.74231E-20     -1.94141E-19
 22  17     5.28975E-18     -8.62520E-18     -2.10060E-18     -3.06047E-18
 22  18    -2.70840E-18      4.23932E-18      5.76896E-19      4.84421E-19
 22  19     1.65111E-18     -6.19405E-18     -2.30964E-18     -8.27532E-19
 22  20     6.35214E-18     -4.44780E-18      1.44729E-18      6.90485E-19
 22  21     3.86849E-18     -2.43419E-19      4.51103E-20      2.99419E-19
 22  22     2.26921E-18     -3.42172E-18      5.35806E-19      4.25556E-19
 23   0     7.61760E-16      0.00000E+00     -5.88667E-20      0.00000E+00
 23   1    -2.89802E-15      1.53416E-15     -3.80614E-17      4.35895E-19
 23   2     4.01852E-16      1.46519E-16      2.39172E-17     -5.97356E-17
 23   3    -9.46954E-17      1.11112E-17     -7.99848E-18     -5.51756E-18
 23   4     6.24563E-18      1.04436E-17     -1.65595E-20      3.09539E-19
 23   5    -8.55095E-18     -4.29055E-19     -1.26884E-19     -4.05875E-19
 23   6    -1.83087E-18     -1.01301E-19      7.00482E-20      1.77673E-19
 23   7    -1.13203E-17      2.35441E-18     -2.62611E-19     -7.03323E-19
 23   8    -6.89074E-19      1.49368E-19     -6.53693E-20     -1.27523E-19
 23   9    -1.67756E-17      4.79516E-18     -4.53934E-19     -1.14899E-18
 23  10     1.85440E-18     -7.62668E-20     -3.13422E-19     -6.82465E-19
 23  11    -1.32845E-17      5.02898E-18     -5.02123E-19     -8.92836E-19
 23  12     3.81098E-18     -1.57000E-18     -1.11944E-18     -1.11494E-18
 23  13    -1.87606E-17      7.32550E-18     -5.69782E-19     -8.09151E-19
 23  14     7.62576E-18     -4.15396E-18     -1.37533E-18     -2.10101E-18
 23  15    -1.12775E-17      8.67397E-18     -3.75569E-19     -6.71032E-19
 23  16     9.76071E-18     -1.04445E-17     -1.58386E-18     -2.36784E-18
 23  17    -1.42262E-17      5.16797E-18      7.87040E-20     -2.65740E-19
 23  18     8.35477E-18     -9.94843E-18     -2.77512E-18     -2.13831E-18
 23  19     4.00311E-18      3.68174E-18      5.65536E-19      3.94113E-19
 23  20     3.74542E-18     -5.43564E-18     -1.56164E-18     -3.82229E-19
 23  21     6.33959E-18     -6.01987E-18      1.00696E-18      7.73176E-19
 23  22     2.08230E-18     -1.83664E-18      6.00949E-19      2.35033E-19
 23  23     4.28691E-19     -3.17535E-18      4.16964E-19      2.90516E-19
 24   0     3.76205E-15      0.00000E+00     -3.19563E-20      0.00000E+00
 24   1    -9.89640E-18      4.43646E-16     -1.50379E-16     -2.84999E-16
 24   2     2.42715E-16      9.82760E-17      3.51489E-17     -9.97731E-17
 24   3    -1.19359E-17      1.53260E-17     -4.69497E-18     -3.78817E-17
 24   4    -6.18232E-18      3.47781E-19      8.71170E-19     -9.78543E-19
 24   5    -1.91985E-18     -3.40744E-19     -1.22650E-19      3.50427E-19
 24   6    -1.00835E-17      1.97376E-18     -1.41939E-19     -5.03059E-19
 24   7    -9.98666E-19     -2.70329E-19     -5.92062E-20      7.44098E-20
 24   8    -1.47289E-17      3.69677E-18     -2.40123E-19     -8.18008E-19
 24   9    -4.83528E-19     -4.66030E-19     -1.60670E-19     -3.90745E-19
 24  10    -1.45641E-17      7.78410E-18     -3.84873E-19     -9.76486E-19
 24  11     2.45791E-18     -1.48305E-18     -4.33410E-19     -6.87479E-19
 24  12    -1.43176E-17      1.57108E-17     -9.23854E-19     -8.52199E-19
 24  13     3.13402E-18     -4.44017E-18     -8.37039E-19     -1.45574E-18
 24  14    -1.63498E-17      1.13229E-17     -5.83716E-19     -1.04814E-18
 24  15     8.52275E-18     -5.45471E-18     -1.53794E-18     -2.13698E-18
 24  16    -1.27435E-17      4.14442E-18     -3.67426E-19     -5.83668E-19
 24  17     4.62606E-18     -8.52920E-18     -1.96402E-18     -2.75146E-18
 24  18    -7.69602E-18      1.07966E-17     -1.32063E-19     -7.56218E-20
 24  19     2.85758E-18     -7.80415E-18     -2.82479E-18     -1.10995E-18
 24  20     5.42093E-18      2.22243E-19      9.66525E-19      4.23190E-19
 24  21     7.36654E-18     -5.17586E-18     -1.18641E-18     -4.00926E-19
 24  22     5.44670E-18     -9.13799E-18      1.31779E-18      6.36833E-19
 24  23    -1.31708E-18      3.86359E-19      5.25900E-19     -3.40757E-19
 24  24     7.32929E-19     -2.32899E-18      6.60839E-19      4.53982E-19
 25   0     1.19918E-15      0.00000E+00     -4.17682E-20      0.00000E+00
 25   1    -1.03671E-15      5.52674E-16     -6.97978E-17     -3.68600E-19
 25   2     7.50295E-16      2.70112E-16      6.57574E-18     -1.64110E-17
 25   3    -1.69246E-17      1.79761E-18     -1.09850E-17     -7.49333E-18
 25   4     7.81614E-18      1.19739E-17     -1.49476E-20      2.83852E-19
 25   5    -7.62775E-18     -2.70831E-19     -8.39059E-20     -3.31432E-19
 25   6    -2.15798E-18      6.31418E-21      5.15897E-20      2.08279E-19
 25   7    -1.07060E-17      2.20767E-18     -2.10618E-19     -5.77525E-19
 25   8    -1.25560E-18      1.63796E-19     -5.93230E-21      8.92828E-21
 25   9    -1.57903E-17      4.51102E-18     -3.89066E-19     -9.62009E-19
 25  10     7.87951E-19      2.82857E-19     -2.11253E-19     -3.97101E-19
 25  11    -1.31773E-17      5.42984E-18     -4.70125E-19     -8.02430E-19
