           1   133706.235419543     
           2   1701446.23676234     
           3   4488229.92021544     
           4   7628644.30003387     
           5   8542571.01356876     
           6   7293262.19499162     
           7   5193296.62746772     
           8   3252054.92773145     
           9   1851073.03202806     
          10   978859.570892695     
          11   488229.080806593     
          12   232203.392133997     
          13   106165.073023352     
          14   46952.0389715275     
          15   20183.3338510305     
          16   8465.87361172058     
          17   3475.72372673405     
          18   1400.31966866093     
          19   554.801701565878     
          20   216.548820115939     
          21   83.3944072054260     
          22   31.7282964320190     
          23   11.9389510638204     
          24   4.44751444036285     
          25   1.16241560960154     
          26  0.426137368552845     
