     0.0000  1.703400000000000E+01  4.069500000000000E+00  1.951700000000000E+00 -4.023100000000000E-01  3.460700000000000E+00 -2.338000000000000E+00 -3.122700000000000E+00  9.069900000000000E-01  1.489000000000000E+00 -2.933300000000000E-01 -1.013200000000000E+00 -1.201700000000000E+00 -4.805600000000000E-01 -5.404200000000000E-01  7.979800000000000E-01  1.029200000000000E+00  1.228700000000000E+00 -5.836100000000000E-01 -6.682100000000000E-01 -3.515800000000000E-01 -5.324400000000000E-01  6.470200000000000E-02  3.070400000000000E-01  3.903200000000000E-01
     1.0000  1.706297267273957E+01  4.047624962286378E+00  1.958769540899545E+00 -3.960622852069943E-01  3.381107693691130E+00 -2.357657693481423E+00 -3.143785815370263E+00  9.035697004617852E-01  1.538598298244812E+00 -2.930623811094990E-01 -1.015694748317460E+00 -1.243628937351899E+00 -4.836231506196533E-01 -5.499796433482832E-01  7.897092549545381E-01  1.029967778224072E+00  1.219550099345581E+00 -5.942955692613546E-01 -6.652444487831425E-01 -3.495861016639577E-01 -5.417452194007106E-01  6.767131261461437E-02  3.039887303058023E-01  3.839640534201057E-01
     2.0000  1.709080003804472E+01  4.025333515490860E+00  1.965345536654742E+00 -3.903580895811200E-01  3.299750713501231E+00 -2.378426134522960E+00 -3.164802927220312E+00  9.003081463878564E-01  1.587067431995385E+00 -2.934775105675790E-01 -1.018310488765384E+00 -1.286379686935480E+00 -4.865700298231838E-01 -5.594183790877717E-01  7.816145013904010E-01  1.030737275843017E+00  1.209320700419200E+00 -6.049950058030845E-01 -6.624945729253822E-01 -3.475230623725961E-01 -5.511572198354323E-01  7.083240376223486E-02  3.009874989114218E-01  3.776708126436285E-01
     3.0000  1.711785026807221E+01  4.002776398336999E+00  1.971587326365617E+00 -3.850190330719882E-01  3.217260039518386E+00 -2.399930631327745E+00 -3.185763601448441E+00  8.971518653830791E-01  1.634759821606380E+00 -2.943467986101757E-01 -1.021006439220426E+00 -1.329656654277957E+00 -4.894424076643655E-01 -5.687715425543765E-01  7.736398890847537E-01  1.031507306154475E+00  1.198377462583871E+00 -6.157005623043339E-01 -6.598896808669313E-01 -3.454153424698510E-01 -5.606363073378731E-01  7.411826287181855E-02  2.980214602874704E-01  3.714222945747910E-01
     4.0000  1.714411484126334E+01  3.979962303052617E+00  1.977490790131085E+00 -3.800467104691346E-01  3.133666609429720E+00 -2.422170269080199E+00 -3.206660578982425E+00  8.940994101924893E-01  1.681659857440888E+00 -2.956688488547610E-01 -1.023782616501591E+00 -1.373444552760740E+00 -4.922444169045277E-01 -5.780357039692628E-01  7.657866860014890E-01  1.032277347575468E+00  1.186725226283478E+00 -6.264111082836145E-01 -6.574303997958645E-01 -3.432641114121170E-01 -5.701799099394993E-01  7.752601448338584E-02  2.950919869596102E-01  3.652203505523778E-01
     5.0000  1.716958547325048E+01  3.956899815331057E+00  1.983052135301780E+00 -3.754426188413754E-01  3.049001107535864E+00 -2.445143315137404E+00 -3.227486699108638E+00  8.911495608212945E-01  1.727752241577357E+00 -2.974422555462636E-01 -1.026638924372854E+00 -1.417728147983121E+00 -4.949796786541728E-01 -5.872075148240951E-01  7.580562531646738E-01  1.033046908445059E+00  1.174368880283654E+00 -6.371252801096695E-01 -6.551173346568302E-01 -3.410704964320048E-01 -5.797853984175161E-01  8.105294497097336E-02  2.922003931623933E-01  3.590668278436925E-01
     6.0000  1.719425416043378E+01  3.933597604265802E+00  1.988267645654554E+00 -3.712081311373186E-01  2.963294559781881E+00 -2.468847932542249E+00 -3.248234834094732E+00  8.883010173651985E-01  1.773021972640079E+00 -2.996654503824953E-01 -1.029575259639410E+00 -1.462492064500123E+00 -4.976519290195565E-01 -5.962836571687394E-01  7.504498817308811E-01  1.033815493048075E+00  1.161313550265960E+00 -6.478417647860440E-01 -6.529510377320679E-01 -3.388356450766030E-01 -5.894501414588371E-01  8.469627322734455E-02  2.893479858447857E-01  3.529635495880039E-01
     7.0000  1.721811318137371E+01  3.910064420088788E+00  1.993133680739012E+00 -3.673444962567773E-01  2.876578324923047E+00 -2.493282185432486E+00 -3.268897891020820E+00  8.855523990792560E-01  1.817454349113866E+00 -3.023367030413137E-01 -1.032591512847230E+00 -1.507720790643144E+00 -5.002650209039873E-01 -6.052608442595193E-01  7.429687919809960E-01  1.034582601604038E+00  1.147564596898668E+00 -6.585593017867439E-01 -6.509320085684712E-01 -3.365607250772703E-01 -5.991715068833462E-01  8.845315062206179E-02  2.865360645715510E-01  3.469123141982844E-01
     8.0000  1.724115509792409E+01  3.886309090753571E+00  1.997646676916420E+00 -3.638528392615076E-01  2.788884082149531E+00 -2.518444039549251E+00 -3.289468813989959E+00  8.829022454785733E-01  1.861034972727449E+00 -3.054541226569255E-01 -1.035687568259565E+00 -1.553398684419374E+00 -5.028229216547807E-01 -6.141358215281304E-01  7.356141333993781E-01  1.035347730479095E+00  1.133127612790138E+00 -6.692766829769558E-01 -6.490606940936480E-01 -3.342469238172149E-01 -6.089468624636105E-01  9.232066245311955E-02  2.837659210901687E-01  3.409148949082251E-01
     9.0000  1.726337275621919E+01  3.862340518551696E+00  2.001803148382390E+00 -3.607341616315157E-01  2.700243818831968E+00 -2.544331362650652E+00 -3.309940586274482E+00  8.803490174898508E-01  1.903749751631020E+00 -3.090156593418148E-01 -1.038863303818887E+00 -1.599509979330077E+00 -5.053297106277680E-01 -6.229053675200393E-01  7.283869848047221E-01  1.036110372399192E+00  1.118008419406899E+00 -6.799927524690264E-01 -6.473374887537932E-01 -3.318954477959270E-01 -6.187735767128689E-01  9.629582942164888E-02  2.810388389042043E-01  3.349730393446196E-01
