     0.0000  0.000000000000000E+00 -1.607517224910858E-03  7.917971842569966E-04  7.206583158979293E-04  0.000000000000000E+00  0.000000000000000E+00 -6.348182770552680E-04  3.236386126515967E-04  0.000000000000000E+00 -2.590919424817150E-04 -1.765339485404395E-04  0.000000000000000E+00  0.000000000000000E+00  1.265838951058080E-04  6.666821071211319E-06  5.400439378413140E-04  0.000000000000000E+00  0.000000000000000E+00 -2.648774363155542E-04  1.516867660339137E-05  0.000000000000000E+00  0.000000000000000E+00  3.137043418761324E-04 -1.331396858119352E-04  0.000000000000000E+00 -1.907666710068926E-05 -1.225131305138851E-04  0.000000000000000E+00  0.000000000000000E+00  8.539206853963433E-05  1.692956148356649E-04  0.000000000000000E+00  0.000000000000000E+00  2.431947922689197E-04 -1.465734124347828E-04  5.198038633856105E-04  0.000000000000000E+00  0.000000000000000E+00 -4.958454642348722E-04 -1.140086182211033E-04  0.000000000000000E+00  0.000000000000000E+00  2.606002954163186E-04  1.966444924218432E-04  0.000000000000000E+00  0.000000000000000E+00  1.635497023292271E-04 -8.275752044561909E-05  0.000000000000000E+00  5.728511030315134E-04  6.551264166505485E-06  0.000000000000000E+00  0.000000000000000E+00 -4.278171201276360E-04 -8.793930703465717E-05  0.000000000000000E+00  0.000000000000000E+00  2.317205744599395E-04  1.705885083966139E-04  0.000000000000000E+00  0.000000000000000E+00  9.814529433596443E-05 -2.969885607809575E-05 -8.422038829500492E-05  0.000000000000000E+00  0.000000000000000E+00  1.962308242565745E-04 -1.800838793945897E-05  0.000000000000000E+00  0.000000000000000E+00 -2.274363010031883E-04 -4.564181793915246E-05  0.000000000000000E+00  0.000000000000000E+00  1.495167470997642E-04  1.270686263055283E-04  0.000000000000000E+00  0.000000000000000E+00  5.258778834187698E-05 -4.239036200928997E-06  0.000000000000000E+00  1.454294297689015E-04  3.219081775682967E-05  0.000000000000000E+00  0.000000000000000E+00 -1.405934914953125E-05 -5.297630429673146E-05  0.000000000000000E+00  0.000000000000000E+00 -9.028458051361281E-05 -5.721638297553995E-06  0.000000000000000E+00  0.000000000000000E+00  8.147508757875145E-05  8.555334254975505E-05  0.000000000000000E+00  0.000000000000000E+00  2.548865726353392E-05  3.839669334667507E-06 -1.427597730561088E-04  0.000000000000000E+00  0.000000000000000E+00  1.690951313288055E-04  5.433340472683698E-05  0.000000000000000E+00  0.000000000000000E+00 -6.635823278848097E-05 -6.703332673422185E-05  0.000000000000000E+00  0.000000000000000E+00 -2.765507541771797E-05  1.676278082969572E-05  0.000000000000000E+00  0.000000000000000E+00  3.912605246285287E-05  5.339040361028306E-05  0.000000000000000E+00  0.000000000000000E+00  1.126857400373667E-05  4.594462458813140E-06  0.000000000000000E+00 -1.162962222862292E-04 -1.544542731864218E-05  0.000000000000000E+00  0.000000000000000E+00  1.042480961223748E-04  4.745896848411256E-05  0.000000000000000E+00  0.000000000000000E+00 -5.264343067832231E-05 -5.781341588417432E-05  0.000000000000000E+00  0.000000000000000E+00 -6.617839641637594E-06  2.288363361887390E-05  0.000000000000000E+00  0.000000000000000E+00  1.652665821351237E-05  3.128004464411602E-05  0.000000000000000E+00  0.000000000000000E+00  4.536738648735257E-06  3.297530864150180E-06  1.935322224451147E-05  0.000000000000000E+00  0.000000000000000E+00 -3.528911030468878E-05 -7.339735361190948E-06  0.000000000000000E+00  0.000000000000000E+00  4.520695197492641E-05  2.638830883956443E-05  0.000000000000000E+00  0.000000000000000E+00 -2.879724754534512E-05 -3.902830377546310E-05  0.000000000000000E+00  0.000000000000000E+00 -1.995584735600639E-06  1.999230899396003E-05  0.000000000000000E+00  0.000000000000000E+00  5.841579393819806E-06  1.732037504314245E-05  0.000000000000000E+00  0.000000000000000E+00  1.634113321854232E-06  1.943849911213538E-06  0.000000000000000E+00 -1.645875677282601E-05 -3.863253766154007E-06  0.000000000000000E+00  0.000000000000000E+00  2.457062048025116E-06  5.150102600734115E-06  0.000000000000000E+00  0.000000000000000E+00  1.384379937651058E-05  7.937587531374049E-06  0.000000000000000E+00  0.000000000000000E+00 -1.264189081486729E-05 -2.182653244474132E-05  0.000000000000000E+00  0.000000000000000E+00 -1.852852152980321E-06  1.426779287126657E-05  0.000000000000000E+00  0.000000000000000E+00  1.399205121932343E-06  9.095696853533909E-06  0.000000000000000E+00  0.000000000000000E+00  4.984323471531349E-07  1.019011256574115E-06  1.817058911581973E-05  0.000000000000000E+00  0.000000000000000E+00 -2.177836662593472E-05 -8.458394027873022E-06  0.000000000000000E+00  0.000000000000000E+00  1.053759932726766E-05  1.091037839111615E-05  0.000000000000000E+00  0.000000000000000E+00  2.342568754387338E-06 -1.997597144253443E-06  0.000000000000000E+00  0.000000000000000E+00 -4.773545089695801E-06 -1.027205671024921E-05  0.000000000000000E+00  0.000000000000000E+00 -2.116095933879284E-06  8.947248386829130E-06  0.000000000000000E+00  0.000000000000000E+00 -1.353062999836154E-07  4.535936230700928E-06  0.000000000000000E+00  0.000000000000000E+00  1.047081729567250E-07  4.903084377749985E-07  0.000000000000000E+00  1.555307582266614E-05  2.696397090633856E-06  0.000000000000000E+00  0.000000000000000E+00 -1.343123055837551E-05 -7.817169877725514E-06  0.000000000000000E+00  0.000000000000000E+00  7.648039649083796E-06  1.011415800252399E-05  0.000000000000000E+00  0.000000000000000E+00 -1.589338928307249E-07 -5.013109245481190E-06  0.000000000000000E+00  0.000000000000000E+00 -1.759465333023366E-06 -3.966035715649444E-06  0.000000000000000E+00  0.000000000000000E+00 -1.968455355846852E-06  5.086343060544640E-06  0.000000000000000E+00  0.000000000000000E+00 -4.808679060814909E-07  2.146464909058091E-06  0.000000000000000E+00  0.000000000000000E+00 -7.522047517665216E-09  2.195680190409473E-07 -3.348717270375704E-06  0.000000000000000E+00  0.000000000000000E+00  5.207061802883748E-06  1.693879770332167E-06  0.000000000000000E+00  0.000000000000000E+00 -5.543447522812451E-06 -4.411388357578467E-06  0.000000000000000E+00  0.000000000000000E+00  3.641950168117688E-06  6.661174181512846E-06  0.000000000000000E+00  0.000000000000000E+00 -6.897270516667204E-09 -4.530210907115291E-06  0.000000000000000E+00  0.000000000000000E+00 -8.391918392980000E-07 -1.106905774148192E-06  0.000000000000000E+00  0.000000000000000E+00 -1.541347055350498E-06  2.657571719492114E-06  0.000000000000000E+00  0.000000000000000E+00 -4.263017194606332E-07  9.605761755687304E-07  0.000000000000000E+00  0.000000000000000E+00 -2.631297241834359E-08  9.190170059262582E-08  0.000000000000000E+00  1.083804555130336E-06  2.915077553753153E-07  0.000000000000000E+00  0.000000000000000E+00  1.305403291067059E-07 -2.214390856747112E-07  0.000000000000000E+00  0.000000000000000E+00 -1.466877503133838E-06 -1.325719629276531E-06  0.000000000000000E+00  0.000000000000000E+00  1.275034426729963E-06  3.399815167112069E-06  0.000000000000000E+00  0.000000000000000E+00  3.729531441080349E-07 -3.039674908646712E-06  0.000000000000000E+00  0.000000000000000E+00 -5.936095617667021E-07 -6.956562272222037E-08  0.000000000000000E+00  0.000000000000000E+00 -1.066272413371808E-06  1.279993492569852E-06  0.000000000000000E+00  0.000000000000000E+00 -2.883732680277377E-07  4.034410033301660E-07  0.000000000000000E+00  0.000000000000000E+00 -2.066676657420313E-08  3.581564280945692E-08 -1.870763321683068E-06  0.000000000000000E+00  0.000000000000000E+00  2.222909538841493E-06  9.482575907698780E-07  0.000000000000000E+00  0.000000000000000E+00 -1.093553543348766E-06 -1.233230861722709E-06  0.000000000000000E+00  0.000000000000000E+00 -1.206718152060956E-07  3.240364837502514E-07  0.000000000000000E+00  0.000000000000000E+00  3.495192570981724E-07  1.315443807713878E-06  0.000000000000000E+00  0.000000000000000E+00  4.685871276231225E-07 -1.705771524669771E-06  0.000000000000000E+00  0.000000000000000E+00 -4.849482530783993E-07  1.758667823110885E-07  0.000000000000000E+00  0.000000000000000E+00 -6.720785957214333E-07  5.638690787496756E-07  0.000000000000000E+00  0.000000000000000E+00 -1.705469056567568E-07  1.565518033061874E-07  0.000000000000000E+00  0.000000000000000E+00 -1.236034547237680E-08  1.280537169008983E-08  0.000000000000000E+00 -1.786562979880072E-06 -3.456083905328948E-07  0.000000000000000E+00  0.000000000000000E+00  1.479174384046525E-06  9.684694315619008E-07  0.000000000000000E+00  0.000000000000000E+00 -8.210968446216592E-07 -1.253076376610340E-06  0.000000000000000E+00  0.000000000000000E+00  6.220658162373289E-08  7.938190576113690E-07  0.000000000000000E+00  0.000000000000000E+00  1.284984932070450E-07  3.017712640506819E-07  0.000000000000000E+00  0.000000000000000E+00  3.692667996248384E-07 -8.337858073898118E-07  0.000000000000000E+00  0.000000000000000E+00 -3.776578034256318E-07  1.537080851209156E-07  0.000000000000000E+00  0.000000000000000E+00 -3.932813084304212E-07  2.214277842011443E-07  0.000000000000000E+00  0.000000000000000E+00 -9.231300030508193E-08  5.422714617216195E-08  0.000000000000000E+00  0.000000000000000E+00 -6.466907364649953E-09  4.044418113770907E-09  4.744574439104659E-07  0.000000000000000E+00  0.000000000000000E+00 -6.793848330185465E-07 -2.600133242094842E-07  0.000000000000000E+00  0.000000000000000E+00  6.243263485883505E-07  5.816093161847718E-07  0.000000000000000E+00  0.000000000000000E+00 -3.643585328638049E-07 -8.322348807572684E-07  0.000000000000000E+00  0.000000000000000E+00 -2.734285296008746E-08  6.832915083676789E-07  0.000000000000000E+00  0.000000000000000E+00  1.222050380717584E-07 -6.035395057128278E-08  0.000000000000000E+00  0.000000000000000E+00  2.236122748813974E-07 -3.607776271804073E-07  0.000000000000000E+00  0.000000000000000E+00 -2.679631621543405E-07  8.157398189874978E-08  0.000000000000000E+00  0.000000000000000E+00 -2.161082010242625E-07  7.203476481075098E-08  0.000000000000000E+00  0.000000000000000E+00 -4.666712462038710E-08  1.527249716604454E-08  0.000000000000000E+00  0.000000000000000E+00 -3.096633387783371E-09  1.008576736346382E-09  0.000000000000000E+00 -1.360521586852230E-08 -9.674098652825626E-09  0.000000000000000E+00  0.000000000000000E+00 -7.804983906154787E-08 -2.855807724063612E-08  0.000000000000000E+00  0.000000000000000E+00  1.624968149935256E-07  1.930637880631355E-07  0.000000000000000E+00  0.000000000000000E+00 -1.049565577378305E-07 -4.063319757530401E-07  0.000000000000000E+00  0.000000000000000E+00 -8.595698153825043E-08  4.259508392743305E-07  0.000000000000000E+00  0.000000000000000E+00  1.317216162904267E-07 -1.240353527666042E-07  0.000000000000000E+00  0.000000000000000E+00  1.082523481174037E-07 -1.395685248541495E-07  0.000000000000000E+00  0.000000000000000E+00 -1.736333556942783E-07  2.718540393060670E-08  0.000000000000000E+00  0.000000000000000E+00 -1.122542960102984E-07  1.420585806266923E-08  0.000000000000000E+00  0.000000000000000E+00 -2.224631105228233E-08  2.200680353527494E-09  0.000000000000000E+00  0.000000000000000E+00 -1.382538141588996E-09  9.833852132617914E-11  1.695771128964496E-07  0.000000000000000E+00  0.000000000000000E+00 -1.982641652213682E-07 -8.972019216999277E-08  0.000000000000000E+00  0.000000000000000E+00  9.267900205982749E-08  1.130860851914995E-07  0.000000000000000E+00  0.000000000000000E+00  1.170805449160567E-08 -2.521024623586460E-08  0.000000000000000E+00  0.000000000000000E+00 -1.992366988015617E-08 -1.364463712201684E-07  0.000000000000000E+00  0.000000000000000E+00 -8.158263900002344E-08  2.144949897446254E-07  0.000000000000000E+00  0.000000000000000E+00  1.154004514461672E-07 -9.125950063812016E-08  0.000000000000000E+00  0.000000000000000E+00  3.938846724283297E-08 -4.970667748269028E-08  0.000000000000000E+00  0.000000000000000E+00 -1.037542204261807E-07 -9.150573564237434E-10  0.000000000000000E+00  0.000000000000000E+00 -5.528903440443723E-08 -4.104327363995044E-09  0.000000000000000E+00  0.000000000000000E+00 -1.003613549963020E-08 -1.225387503043000E-09  0.000000000000000E+00  0.000000000000000E+00 -5.794386246654412E-10 -1.010685664597925E-10  0.000000000000000E+00  1.872897475032901E-07  3.847832106192051E-08  0.000000000000000E+00  0.000000000000000E+00 -1.497735751576835E-07 -1.051397142324111E-07  0.000000000000000E+00  0.000000000000000E+00  7.891081846022005E-08  1.334325527757581E-07  0.000000000000000E+00  0.000000000000000E+00 -4.788829265822852E-09 -9.115984550025310E-08  0.000000000000000E+00  0.000000000000000E+00 -1.187959344727903E-08 -1.348965851114602E-08  0.000000000000000E+00  0.000000000000000E+00 -5.052526984594739E-08  8.924347755329310E-08  0.000000000000000E+00  0.000000000000000E+00  8.395665464971066E-08 -4.829943924837538E-08  0.000000000000000E+00  0.000000000000000E+00  6.699727695423821E-09 -1.828081771627251E-08  0.000000000000000E+00  0.000000000000000E+00 -5.761598038144269E-08 -1.088634945406943E-08  0.000000000000000E+00  0.000000000000000E+00 -2.581824375099043E-08 -7.358392202182207E-09  0.000000000000000E+00  0.000000000000000E+00 -4.280038815832427E-09 -1.531749526074890E-09  0.000000000000000E+00  0.000000000000000E+00 -2.277137140264949E-10 -1.006638504957996E-10 -5.917344710784564E-08  0.000000000000000E+00  0.000000000000000E+00  8.088238228809747E-08  3.362167080856773E-08  0.000000000000000E+00  0.000000000000000E+00 -6.706475306037611E-08 -6.873613836283518E-08  0.000000000000000E+00  0.000000000000000E+00  3.425712698834097E-08  9.260728598968343E-08  0.000000000000000E+00  0.000000000000000E+00  7.342276217119112E-09 -7.960659109864878E-08  0.000000000000000E+00  0.000000000000000E+00 -1.940473603781866E-08  2.255286996331449E-08  0.000000000000000E+00  0.000000000000000E+00 -2.134712052203960E-08  3.013064013741300E-08  0.000000000000000E+00  0.000000000000000E+00  5.274611029112541E-08 -1.967970150449970E-08  0.000000000000000E+00  0.000000000000000E+00 -4.867586980940183E-09 -8.869034738994394E-09  0.000000000000000E+00  0.000000000000000E+00 -2.984411218229376E-08 -1.170074714357885E-08  0.000000000000000E+00  0.000000000000000E+00 -1.138643728001241E-08 -5.990581911954338E-09  0.000000000000000E+00  0.000000000000000E+00 -1.714136310074733E-09 -1.093072241991951E-09  0.000000000000000E+00  0.000000000000000E+00 -8.308759029331983E-11 -6.443671031014665E-11  0.000000000000000E+00 -9.601071104310647E-09 -1.451995057887098E-09  0.000000000000000E+00  0.000000000000000E+00  1.531351908948418E-08  8.948470349788513E-09  0.000000000000000E+00  0.000000000000000E+00 -1.833357851768321E-08 -2.595795059230925E-08  0.000000000000000E+00  0.000000000000000E+00  8.254186737735954E-09  4.539819631614538E-08  0.000000000000000E+00  0.000000000000000E+00  1.308826928752813E-08 -4.806690755513056E-08  0.000000000000000E+00  0.000000000000000E+00 -2.160994361622958E-08  2.230199283541471E-08  0.000000000000000E+00  0.000000000000000E+00 -3.703388341706864E-09  7.869156173103297E-09  0.000000000000000E+00  0.000000000000000E+00  2.931158670656747E-08 -5.573006792238752E-09  0.000000000000000E+00  0.000000000000000E+00 -6.643283393012613E-09 -6.146926012142390E-09  0.000000000000000E+00  0.000000000000000E+00 -1.440199239114133E-08 -9.168620443684469E-09  0.000000000000000E+00  0.000000000000000E+00 -4.697634722924969E-09 -3.906906269776972E-09  0.000000000000000E+00  0.000000000000000E+00 -6.347656083428873E-10 -6.447769125796461E-10  0.000000000000000E+00  0.000000000000000E+00 -2.744485042141701E-11 -3.479257461325480E-11
