OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 15   6    -2.16175E-18      5.55774E-19      2.70744E-21      1.49053E-21
 15   7    -3.90767E-21      6.29866E-20     -6.07157E-21     -7.62208E-20
 15   8    -4.03871E-18      8.33465E-19      1.49323E-21     -5.76977E-21
 15   9    -5.24269E-21     -1.56617E-20     -4.32673E-20     -2.52980E-19
 15  10    -7.11607E-18      2.18629E-18     -6.09353E-21     -6.65343E-22
 15  11     1.05239E-20      4.79845E-21     -1.59418E-19     -5.15975E-19
 15  12    -5.97223E-18      1.23026E-18     -9.06195E-21      8.27776E-21
 15  13    -6.52466E-20     -2.92279E-20     -4.69378E-19     -6.50719E-19
 15  14    -9.82097E-18      5.89125E-18      4.99677E-21     -5.91557E-21
 15  15     2.80495E-20     -5.35634E-21     -1.06467E-18     -1.26308E-18
 16   0     1.35971E-19      0.00000E+00     -7.68110E-32      0.00000E+00
 16   1    -1.86742E-16     -1.86668E-16     -2.87887E-21      3.99853E-21
 16   2    -6.07455E-20      4.07945E-19      3.45871E-22      1.23816E-21
 16   3    -5.50980E-19     -8.09380E-20      5.57793E-22     -3.25450E-22
 16   4     7.30136E-20      6.72584E-20      1.87269E-21     -1.46416E-20
 16   5    -1.22511E-18     -2.97066E-20      1.65951E-21     -1.69657E-21
 16   6     1.77654E-20     -2.12222E-20     -1.45528E-20     -4.45666E-20
 16   7    -2.01252E-18      2.10717E-19      7.42587E-22     -2.34384E-21
 16   8     1.49300E-20     -3.15181E-20     -2.45676E-20     -1.15601E-19
 16   9    -4.83397E-18      8.42529E-19     -4.88203E-21      3.24763E-22
 16  10    -1.97075E-20      4.16381E-20     -9.22217E-20     -2.94325E-19
 16  11    -7.19781E-18      2.26937E-18      2.76130E-21     -5.51169E-22
 16  12    -4.08696E-20     -5.13162E-20     -6.89222E-20     -3.49656E-19
 16  13    -6.21515E-18      4.45614E-18      1.55904E-21     -4.32416E-22
 16  14    -1.57073E-20     -1.82969E-20     -5.65056E-19     -9.23739E-19
 16  15    -6.24541E-18      5.25211E-18     -6.51544E-21      1.21241E-21
 16  16     7.22769E-21      1.40387E-21     -5.19640E-19     -1.24128E-18
 17   0     1.52661E-19      0.00000E+00     -1.73795E-31      0.00000E+00
 17   1    -3.14371E-19     -2.35107E-19      1.82780E-18     -1.83206E-18
 17   2    -2.99960E-19     -1.52254E-19     -4.77014E-22      1.26769E-21
 17   3     5.99597E-20     -1.44925E-19      2.37140E-22     -4.31043E-21
 17   4    -8.38594E-19     -5.38474E-20      8.92035E-22      1.09909E-21
 17   5    -6.17189E-20     -3.14245E-20      2.00085E-21     -1.80569E-20
 17   6    -1.66295E-18      5.30103E-19      1.33208E-21     -4.92142E-22
 17   7     3.89015E-20      4.49639E-22     -1.17673E-21     -4.52118E-20
 17   8    -3.23087E-18      6.26509E-19     -3.33091E-22     -1.04861E-21
 17   9    -4.18595E-20      3.87857E-20     -2.44074E-20     -1.50218E-19
 17  10    -5.76383E-18      1.77022E-18      4.49382E-21     -3.32003E-22
 17  11     4.35449E-21     -2.50015E-20     -9.68700E-20     -3.04896E-19
 17  12    -5.04507E-18      9.78352E-19      1.03889E-22      5.97515E-21
 17  13    -6.42103E-20     -3.13106E-20     -2.60132E-19     -3.60485E-19
 17  14    -8.99936E-18      5.34816E-18     -1.29301E-21      3.18281E-21
 17  15     5.31669E-20      1.94213E-20     -4.87522E-19     -5.68497E-19
 17  16    -6.36565E-18      2.66797E-18     -1.65693E-21      6.53926E-22
 17  17     1.74287E-21      2.97025E-20     -1.04656E-18     -1.62170E-18
 18   0    -1.06362E-19      0.00000E+00     -2.94525E-31      0.00000E+00
 18   1    -7.83784E-16     -7.83904E-16     -1.67357E-21     -9.44010E-22
 18   2    -1.65936E-19      4.73735E-20      1.73344E-21      2.01327E-21
 18   3    -3.79986E-19     -1.05311E-19      3.44184E-22      1.51710E-21
 18   4    -3.68765E-20     -3.62299E-20      2.63658E-21     -8.80318E-21
 18   5    -1.04174E-18      4.89019E-20      9.07314E-22     -6.96100E-22
 18   6     2.80711E-20      1.12609E-20     -8.77029E-21     -2.91448E-20
 18   7    -1.63344E-18      8.15106E-20      5.38165E-22      3.63785E-22
 18   8     4.62853E-20      2.32559E-21     -1.41190E-20     -7.42728E-20
