           1   23361.9767996731     
           2   2923.05102292159     
           3   285.598948817326     
           4   27.1394234233457     
           5   2.56825266800893     
           6  0.242904256832364     
           7  2.296449822748104E-002
           8  2.169383258339803E-003
           9  2.046965862223446E-004
          10  1.928740959256926E-005
          11  1.814524431686881E-006
          12  1.704323536153561E-007
          13  1.598210735633627E-008
          14  1.496317268401920E-009
          15  1.398753176429022E-010
          16  1.305598031332283E-011
          17  1.216913997578261E-012
          18  1.132715407774956E-013
          19  1.052982356571679E-014
          20  9.776656829658093E-016
          21  9.066847808572830E-017
          22  8.399352028749078E-018
          23  7.772928653961031E-019
          24  7.186116105900555E-020
          25  6.637412932833345E-021
          26  7.191652672929461E-037
