OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 15   9    -7.62567E-08      2.44438E-06      6.88650E-07     -1.15178E-06
 15  10     3.00767E-06      4.80758E-06      4.84583E-07     -8.82481E-07
 15  11     3.13288E-06      4.36691E-06     -7.53025E-08     -5.88133E-07
 15  12     2.09797E-06      2.44019E-06     -3.78959E-07     -4.34572E-07
 15  13     1.13472E-06      8.92386E-07     -3.20854E-07     -3.09526E-07
 15  14     4.96633E-07      2.16286E-07     -1.45896E-07     -1.65037E-07
 15  15     1.46994E-07      3.57859E-08     -3.55319E-08     -5.34474E-08
 16   0    -4.49047E-07      0.00000E+00      7.13910E-08      0.00000E+00
 16   1     2.87709E-06     -2.20209E-08      2.50314E-07      4.23358E-08
 16   2     6.24652E-07      7.14167E-07     -9.50721E-08      1.29481E-07
 16   3    -3.03197E-06      1.69913E-07     -2.58576E-07     -8.49422E-08
 16   4    -9.38220E-07     -9.20563E-07      7.82127E-08     -2.87599E-07
 16   5     3.21854E-06     -2.36720E-07      2.93267E-07     -1.38103E-08
 16   6     2.34243E-06      6.88537E-07     -2.17531E-08      3.94532E-07
 16   7    -2.02607E-06     -2.61659E-07     -3.57998E-07      3.14393E-07
 16   8    -3.89435E-06     -1.31963E-06     -1.69958E-07     -1.77639E-07
 16   9    -2.05193E-06     -1.95276E-07      2.95953E-07     -5.31133E-07
 16  10     4.10411E-07      2.07319E-06      4.68627E-07     -5.31787E-07
 16  11     1.41385E-06      3.14462E-06      2.42831E-07     -3.93939E-07
 16  12     1.26189E-06      2.53121E-06     -5.07696E-08     -3.06530E-07
 16  13     8.23145E-07      1.34594E-06     -1.61203E-07     -2.52297E-07
 16  14     4.56720E-07      5.09450E-07     -1.16438E-07     -1.73185E-07
 16  15     2.02409E-07      1.44406E-07     -4.51587E-08     -8.41330E-08
 16  16     5.85763E-08      3.05424E-08     -8.91515E-09     -2.46963E-08
 17   0    -1.02420E-06      0.00000E+00     -4.07779E-08      0.00000E+00
 17   1     8.43762E-07     -1.54962E-07      1.27179E-07     -7.01177E-09
 17   2     1.46585E-06      2.76381E-07      5.97367E-08      7.17969E-08
 17   3    -8.79519E-07      4.03249E-07     -1.27902E-07      4.11579E-08
 17   4    -1.65501E-06     -3.43122E-07     -6.94726E-08     -1.23915E-07
 17   5     6.72454E-07     -4.24953E-07      1.34848E-07     -1.24258E-07
 17   6     2.08254E-06      3.79900E-07      1.06854E-07      1.01564E-07
 17   7     4.08920E-07      3.26073E-07     -1.31075E-07      2.26333E-07
 17   8    -1.75879E-06     -7.29690E-07     -1.99835E-07      6.57919E-08
 17   9    -1.93189E-06     -9.86291E-07      2.39181E-08     -1.76566E-07
 17  10    -7.12294E-07      2.03413E-07      2.62674E-07     -2.68191E-07
 17  11     2.71208E-07      1.55660E-06      2.72193E-07     -2.27521E-07
 17  12     5.25126E-07      1.90771E-06      1.13573E-07     -1.81612E-07
 17  13     4.24485E-07      1.38764E-06     -2.30819E-08     -1.65403E-07
 17  14     2.84450E-07      7.08843E-07     -5.82846E-08     -1.39480E-07
 17  15     1.67722E-07      2.74005E-07     -3.51682E-08     -8.94501E-08
 17  16     7.59689E-08      8.36659E-08     -1.05456E-08     -3.96998E-08
 17  17     2.14946E-08      1.89566E-08     -1.13254E-09     -1.06558E-08
 18   0    -6.40375E-07      0.00000E+00     -4.86505E-08      0.00000E+00
 18   1    -2.84279E-07     -1.23812E-07      2.37609E-08     -1.55154E-08
 18   2     9.22128E-07      6.21529E-09      6.93641E-08      1.86295E-08
 18   3     2.93997E-07      3.03174E-07     -2.34493E-08      5.05645E-08
 18   4    -9.78665E-07      1.17169E-08     -7.40346E-08     -1.85183E-08
 18   5    -4.82771E-07     -3.43342E-07      2.12751E-08     -8.80747E-08
 18   6     9.29627E-07      3.62898E-08      9.12396E-08     -2.05114E-08
 18   7     9.66687E-07      4.14395E-07     -8.19726E-10      9.77062E-08
 18   8    -2.84065E-07     -7.14635E-08     -1.17665E-07      9.47238E-08
 18   9    -1.09485E-06     -7.40897E-07     -7.52514E-08     -2.11207E-08
 18  10    -8.42277E-07     -5.41769E-07      8.30841E-08     -1.10529E-07
 18  11    -2.45551E-07      3.60750E-07      1.79129E-07     -1.16126E-07
 18  12     6.91974E-08      1.04773E-06      1.43323E-07     -9.29845E-08
 18  13     1.13361E-07      1.08294E-06      5.27049E-08     -8.81673E-08
 18  14     9.20595E-08      7.24043E-07     -5.07705E-09     -8.92567E-08
 18  15     7.57728E-08      3.57952E-07     -1.53129E-08     -7.29346E-08
 18  16     5.27774E-08      1.39942E-07     -6.65535E-09     -4.31721E-08
 18  17     2.52779E-08      4.42111E-08     -4.45133E-10     -1.75537E-08
 18  18     7.04121E-09      1.01655E-08      5.86922E-10     -4.32569E-09
 19   0    -1.59650E-07      0.00000E+00     -2.38670E-08      0.00000E+00
 19   1    -4.88710E-07     -5.42333E-08     -1.76027E-08     -9.22062E-09
 19   2     2.34649E-07     -8.52665E-08      3.40216E-08     -4.83949E-09
 19   3     5.03179E-07      1.30265E-07      1.79743E-08      2.59329E-08
 19   4    -2.30408E-07      1.36502E-07     -3.59867E-08      1.75909E-08
 19   5    -5.81673E-07     -1.61055E-07     -2.16093E-08     -3.38530E-08
 19   6     9.10507E-08     -1.38380E-07      4.05874E-08     -4.05145E-08
 19   7     6.55531E-07      2.26484E-07      3.72772E-08      1.92977E-08
 19   8     3.02606E-07      2.22572E-07     -3.74920E-08      5.86684E-08
 19   9    -3.60374E-07     -2.64782E-07     -7.10510E-08      2.46011E-08
 19  10    -5.58398E-07     -5.42784E-07     -8.54701E-09     -3.26777E-08
 19  11    -3.38643E-07     -2.16883E-07      7.86795E-08     -5.29812E-08
 19  12    -1.18436E-07      3.46197E-07      1.05739E-07     -4.28585E-08
 19  13    -4.90493E-08      6.43032E-07      7.10238E-08     -3.77570E-08
 19  14    -3.88402E-08      5.79136E-07      2.58441E-08     -4.47084E-08
 19  15    -1.73976E-08      3.60877E-07      3.13910E-09     -4.69184E-08
 19  16     5.23744E-09      1.73611E-07     -2.48840E-10     -3.60108E-08
 19  17     1.14110E-08      6.81375E-08      1.41155E-09     -1.95831E-08
 19  18     6.69678E-09      2.17732E-08      1.55625E-09     -7.30290E-09
 19  19     1.88783E-09      4.96400E-09      6.51633E-10     -1.65182E-09
 20   0     8.35491E-08      0.00000E+00     -3.82416E-09      0.00000E+00
 20   1    -2.81354E-07     -5.22436E-09     -1.92255E-08     -2.60000E-09
 20   2    -1.15025E-07     -7.43717E-08      5.59409E-09     -8.20503E-09
 20   3     2.89611E-07      9.93546E-09      1.96345E-08      5.81662E-09
 20   4     1.29410E-07      1.18737E-07     -6.14342E-09      1.74689E-08
 20   5    -2.97905E-07     -1.52908E-08     -2.21870E-08     -2.75333E-09
 20   6    -2.12459E-07     -1.42886E-07      5.42011E-09     -2.51958E-08
 20   7     2.29466E-07      3.07756E-08      2.93346E-08     -9.50393E-09
 20   8     3.34420E-07      2.13569E-07      3.79303E-09      2.27925E-08
 20   9     2.40302E-08      4.14221E-08     -3.64572E-08      2.50768E-08
 20  10    -2.43163E-07     -2.81011E-07     -3.17072E-08     -1.77800E-09
 20  11    -2.44698E-07     -3.23555E-07      1.59988E-08     -2.12381E-08
 20  12    -1.39891E-07     -4.27646E-08      5.54785E-08     -1.91414E-08
 20  13    -9.07220E-08      2.60377E-07      5.67611E-08     -1.27273E-08
 20  14    -8.78150E-08      3.64363E-07      3.41965E-08     -1.59195E-08
 20  15    -7.27142E-08      2.92913E-07      1.38958E-08     -2.30308E-08
 20  16    -3.96777E-08      1.71999E-07      5.27514E-09     -2.36324E-08
 20  17    -1.24971E-08      8.08349E-08      3.41845E-09     -1.67663E-08
 20  18    -1.07771E-09      3.16661E-08      2.57870E-09     -8.35418E-09
 20  19     7.56344E-10      1.00947E-08      1.36385E-09     -2.85176E-09
 20  20     2.74219E-10      2.25514E-09      4.17289E-10     -5.88544E-10
 21   0     1.14468E-07      0.00000E+00      3.83415E-09      0.00000E+00
 21   1    -5.81082E-08      1.33082E-08     -9.01242E-09      5.19983E-10
 21   2    -1.61582E-07     -3.43362E-08     -5.34882E-09     -4.63918E-09
 21   3     6.13839E-08     -3.57852E-08      9.36098E-09     -2.45612E-09
 21   4     1.69542E-07      5.57679E-08      5.45509E-09      8.22661E-09
 21   5    -4.92879E-08      4.69499E-08     -1.05348E-08      6.58193E-09
 21   6    -1.91810E-07     -7.30094E-08     -7.22424E-09     -8.61378E-09
 21   7    -1.61152E-08     -6.01643E-08      1.21008E-08     -1.21088E-08
 21   8     1.80078E-07      9.73693E-08      1.35164E-08      3.23655E-09
 21   9     1.27403E-07      1.27248E-07     -9.11624E-09      1.42760E-08
 21  10    -4.57515E-08     -5.45045E-08     -2.36905E-08      6.44631E-09
 21  11    -1.22283E-07     -2.14331E-07     -8.90336E-09     -6.70226E-09
 21  12    -9.61210E-08     -1.62460E-07      1.90256E-08     -9.03735E-09
 21  13    -7.09318E-08      2.52551E-08      3.34601E-08     -3.70884E-09
 21  14    -7.86069E-08      1.68286E-07      2.85470E-08     -2.32252E-09
 21  15    -8.29034E-08      1.91974E-07      1.64856E-08     -7.15569E-09
 21  16    -6.32438E-08      1.40216E-07      8.08024E-09     -1.16818E-08
 21  17    -3.39167E-08      7.82608E-08      4.67431E-09     -1.12839E-08
 21  18    -1.28139E-08      3.60327E-08      3.23251E-09     -7.33516E-09
 21  19    -3.41014E-09      1.40273E-08      1.94877E-09     -3.33500E-09
 21  20    -6.72626E-10      4.42176E-09      8.41307E-10     -1.03422E-09
 21  21    -1.17286E-10      9.61238E-10      2.21525E-10     -1.91549E-10
 22   0     6.02895E-08      0.00000E+00      3.82563E-09      0.00000E+00
 22   1     4.52146E-08      1.26808E-08     -1.17184E-09      1.04976E-09
 22   2    -8.59501E-08     -4.01814E-09     -5.42786E-09     -1.20712E-09
 22   3    -4.41986E-08     -3.36179E-08      1.36952E-09     -3.28497E-09
 22   4     8.81228E-08      6.34885E-09      5.71045E-09      1.49587E-09
 22   5     5.33690E-08      4.64516E-08     -1.64190E-09      5.56655E-09
 22   6    -8.32699E-08     -9.78659E-09     -6.91504E-09     -7.84554E-12
 22   7    -8.11018E-08     -6.20330E-08      1.04009E-09     -6.82903E-09
 22   8     4.47759E-08      4.94477E-09      9.37338E-09     -3.23973E-09
 22   9     9.76600E-08      9.13601E-08      2.96503E-09      5.25403E-09
 22  10     3.19034E-08      4.87021E-08     -1.02634E-08      5.96819E-09
 22  11    -3.78672E-08     -7.87857E-08     -1.18618E-08     -7.23821E-10
 22  12    -4.77506E-08     -1.34767E-07      8.90152E-10     -4.51067E-09
 22  13    -3.75719E-08     -6.82417E-08      1.44480E-08     -1.76254E-09
 22  14    -4.69211E-08      3.81582E-08      1.81807E-08      1.55783E-09
 22  15    -6.33701E-08      9.68833E-08      1.37748E-08      4.39301E-10
 22  16    -6.25147E-08      9.42077E-08      8.15225E-09     -3.37973E-09
 22  17    -4.40233E-08      6.33220E-08      4.85686E-09     -5.68376E-09
 22  18    -2.28734E-08      3.38189E-08      3.31472E-09     -5.05709E-09
 22  19    -9.04640E-09      1.52877E-08      2.19618E-09     -2.98999E-09
 22  20    -2.82495E-09      5.89570E-09      1.16747E-09     -1.22869E-09
 22  21    -7.26480E-10      1.82687E-09      4.45977E-10     -3.39413E-10
 22  22    -1.46438E-10      3.84580E-10      1.05807E-10     -5.39870E-11
 23   0     9.39805E-09      0.00000E+00      1.69191E-09      0.00000E+00
 23   1     5.25783E-08      6.04510E-09      1.66495E-09      6.19149E-10
 23   2    -1.40706E-08      8.01186E-09     -2.44107E-09      3.44479E-10
 23   3    -5.24312E-08     -1.60233E-08     -1.60989E-09     -1.74265E-09
 23   4     1.41813E-08     -1.39274E-08      2.66084E-09     -1.04939E-09
 23   5     5.53339E-08      2.28308E-08      1.71420E-09      2.40734E-09
 23   6    -6.01697E-09      1.80724E-08     -3.14073E-09      2.22216E-09
 23   7    -5.80828E-08     -3.00991E-08     -2.55938E-09     -2.09598E-09
 23   8    -1.76216E-08     -2.97057E-08      3.42280E-09     -3.37257E-09
 23   9     4.20462E-08      3.21568E-08      4.80699E-09      5.77555E-10
 23  10     3.97872E-08      5.88526E-08     -1.62538E-09      3.42590E-09
 23  11     1.47607E-09      3.10601E-09     -7.20404E-09      1.20602E-09
 23  12    -1.65085E-08     -6.65957E-08     -4.46866E-09     -2.05200E-09
 23  13    -1.34920E-08     -7.32812E-08      3.48947E-09     -1.63165E-09
 23  14    -1.82024E-08     -2.25023E-08      9.00146E-09      1.23443E-09
 23  15    -3.50327E-08      3.01833E-08      9.15350E-09      2.43309E-09
 23  16    -4.61523E-08      5.03369E-08      6.52013E-09      7.73619E-10
 23  17    -4.14686E-08      4.28440E-08      4.17914E-09     -1.59630E-09
 23  18    -2.72089E-08      2.67283E-08      2.89596E-09     -2.59336E-09
 23  19    -1.36831E-08      1.37284E-08      2.06687E-09     -2.09732E-09
 23  20    -5.47539E-09      6.10613E-09      1.28266E-09     -1.11454E-09
 23  21    -1.80181E-09      2.32860E-09      6.18988E-10     -4.04316E-10
 23  22    -4.91059E-10      7.06315E-10      2.15205E-10     -9.42331E-11
 23  23    -9.93673E-11      1.43327E-10      4.68751E-11     -1.10056E-11
 24   0    -1.19293E-08      0.00000E+00      1.51253E-10      0.00000E+00
 24   1     2.54561E-08      7.84161E-10      1.53078E-09      1.69243E-10
 24   2     1.63510E-08      7.87734E-09     -2.50304E-10      5.68645E-10
 24   3    -2.56837E-08     -1.98265E-09     -1.55183E-09     -4.02196E-10
 24   4    -1.64070E-08     -1.37716E-08      3.51107E-10     -1.16293E-09
 24   5     2.55335E-08      2.88538E-09      1.71359E-09      3.23780E-10
 24   6     2.03398E-08      1.84692E-08     -4.09904E-10      1.67047E-09
 24   7    -2.07345E-08     -3.09796E-09     -2.19604E-09      1.80368E-10
 24   8    -2.69524E-08     -2.58463E-08      1.68107E-11     -1.79620E-09
 24   9     5.41829E-09     -4.20501E-09      2.87748E-09     -9.18123E-10
 24  10     2.36767E-08      3.27014E-08      1.52247E-09      1.31668E-09
 24  11     1.16104E-08      2.83271E-08     -2.54344E-09      1.35342E-09
 24  12    -2.22770E-09     -1.43119E-08     -3.91694E-09     -5.97715E-10
 24  13    -2.29951E-09     -4.45541E-08     -9.19841E-10     -1.38464E-09
 24  14    -1.96096E-09     -3.51332E-08      3.13975E-09      1.09477E-10
 24  15    -1.22828E-08     -4.37981E-09      4.93725E-09      1.85835E-09
 24  16    -2.58005E-08      1.84980E-08      4.35658E-09      1.91156E-09
 24  17    -3.06917E-08      2.35273E-08      3.08991E-09      5.63906E-10
 24  18    -2.51734E-08      1.77698E-08      2.20705E-09     -7.06343E-10
 24  19    -1.55241E-08      1.03260E-08      1.67180E-09     -1.07992E-09
 24  20    -7.56630E-09      5.11877E-09      1.17681E-09     -7.83017E-10
 24  21    -3.02148E-09      2.24723E-09      6.80298E-10     -3.63511E-10
 24  22    -1.01105E-09      8.47503E-10      3.01921E-10     -1.08575E-10
 24  23    -2.78595E-10      2.50810E-10      9.67456E-11     -1.70584E-11
 24  24    -5.53253E-11      4.87433E-11      1.95067E-11      2.07286E-13
 25   0    -1.19602E-08      0.00000E+00     -3.65791E-10      0.00000E+00
 25   1     2.66757E-09     -1.33302E-09      6.39171E-10     -4.25941E-11
 25   2     1.67051E-08      3.76628E-09      5.03265E-10      3.21287E-10
 25   3    -3.01766E-09      3.70618E-09     -6.75702E-10      1.69876E-10
 25   4    -1.66474E-08     -6.61948E-09     -4.86666E-10     -5.76259E-10
 25   5     2.45691E-09     -5.45878E-09      7.77072E-10     -3.96827E-10
 25   6     1.71884E-08      8.91058E-09      5.66010E-10      6.68596E-10
 25   7     1.25548E-09      7.77477E-09     -9.25966E-10      6.91709E-10
 25   8    -1.58509E-08     -1.08850E-08     -9.22324E-10     -5.12766E-10
 25   9    -7.83217E-09     -1.39776E-08      8.80737E-10     -9.00128E-10
 25  10     8.01586E-09      7.68557E-09      1.61643E-09      1.69945E-10
 25  11     9.27907E-09      2.26925E-08     -6.68636E-11      8.89035E-10
 25  12     2.00724E-09      9.13564E-09     -1.97052E-09      1.29193E-10
 25  13     6.31522E-10     -1.60226E-08     -1.69690E-09     -8.46230E-10
 25  14     3.29467E-09     -2.55261E-08      3.34803E-10     -5.17348E-10
 25  15     8.16148E-11     -1.49610E-08      2.06984E-09      7.59635E-10
 25  16    -9.64395E-09      8.36009E-10      2.45793E-09      1.54406E-09
 25  17    -1.78287E-08      9.37330E-09      1.99539E-09      1.21233E-09
 25  18    -1.88995E-08      9.64047E-09      1.48824E-09      3.45244E-10
 25  19    -1.42676E-08      6.44960E-09      1.18001E-09     -2.67112E-10
 25  20    -8.32893E-09      3.47131E-09      9.23907E-10     -3.90030E-10
 25  21    -3.94048E-09      1.66374E-09      6.23347E-10     -2.45824E-10
 25  22    -1.55913E-09      7.26126E-10      3.35357E-10     -9.06134E-11
 25  23    -5.21751E-10      2.71943E-10      1.37758E-10     -1.53437E-11
 25  24    -1.42700E-10      7.82478E-11      4.09057E-11      2.62128E-12
 25  25    -2.75921E-11      1.43620E-11      7.65094E-12      1.96902E-12
