    0.00   84.19       63.00725        0.00000
   12.00   84.19       77.65701        0.00000
   24.00   84.19       92.48572        0.00000
   36.00   84.19      107.37371        0.00000
   48.00   84.19      122.19112        0.00000
   60.00   84.19      136.80158        0.00000
   72.00   84.19      151.07026        0.00000
   84.00   84.19      164.87573        0.00000
   96.00   84.19      178.12247        0.00000
  108.00   84.19     -169.24967        0.00000
  120.00   84.19     -157.26164        0.00000
  132.00   84.19     -145.89683        0.00000
  144.00   84.19     -135.10656        0.00000
  156.00   84.19     -124.81736        0.00000
  168.00   84.19     -114.93905        0.00000
  180.00   84.19     -105.37195        0.00000
  192.00   84.19      -96.01088        0.00000
  204.00   84.19      -86.74742        0.00000
  216.00   84.19      -77.47268        0.00000
  228.00   84.19      -68.08034        0.00000
  240.00   84.19      -58.46941        0.00000
  252.00   84.19      -48.54660        0.00000
  264.00   84.19      -38.22866        0.00000
  276.00   84.19      -27.44482        0.00000
  288.00   84.19      -16.13988        0.00000
  300.00   84.19       -4.27765        0.00000
  312.00   84.19        8.15565        0.00000
  324.00   84.19       21.14884        0.00000
  336.00   84.19       34.66530        0.00000
  348.00   84.19       48.64478        0.00000
    0.00   78.39       56.95008        0.00000
   12.00   78.39       74.12563        0.00000
   24.00   78.39       91.69149        0.00000
   36.00   78.39      109.49381        0.00000
   48.00   78.39      127.32424        0.00000
   60.00   78.39      144.87353        0.00000
   72.00   78.39      161.75265        0.00000
   84.00   78.39      177.58307        0.00000
   96.00   78.39     -167.90494        0.00000
  108.00   78.39     -154.82153        0.00000
  120.00   78.39       36.83993        0.00000
  132.00   78.39       47.24042        0.00000
  144.00   78.39       56.53954        0.00000
  156.00   78.39       64.93252        0.00000
  168.00   78.39       72.61513        0.00000
  180.00   78.39       79.78199        0.00000
  192.00   78.39       86.62675        0.00000
  204.00   78.39       93.33918        0.00000
  216.00   78.39      -79.88350        0.00000
  228.00   78.39      -72.87605        0.00000
  240.00   78.39      -65.46252        0.00000
  252.00   78.39      -57.48564        0.00000
  264.00   78.39      -48.79800        0.00000
  276.00   78.39      -39.26157        0.00000
  288.00   78.39      -28.74989        0.00000
  300.00   78.39      -17.15756        0.00000
  312.00   78.39       -4.41875        0.00000
  324.00   78.39        9.46997        0.00000
  336.00   78.39       24.43371        0.00000
  348.00   78.39       40.32384        0.00000
    0.00   72.58       51.14744        0.00000
   12.00   72.58       70.62012        0.00000
   24.00   72.58       90.54709        0.00000
   36.00   72.58      111.04466        0.00000
   48.00   72.58      132.10881        0.00000
   60.00   72.58      153.22019        0.00000
   72.00   72.58      173.33782        0.00000
   84.00   72.58     -168.55804        0.00000
   96.00   72.58       26.27335        0.00000
  108.00   72.58       39.99350        0.00000
  120.00   72.58       50.83077        0.00000
  132.00   72.58       59.85626        0.00000
  144.00   72.58       67.43754        0.00000
  156.00   72.58       73.87536        0.00000
  168.00   72.58       79.43179        0.00000
  180.00   72.58       84.35666        0.00000
  192.00   72.58       88.89977        0.00000
  204.00   72.58       93.31081        0.00000
  216.00   72.58       97.83044        0.00000
  228.00   72.58      -77.27268        0.00000
  240.00   72.58      -71.87556        0.00000
  252.00   72.58      -65.71746        0.00000
  264.00   72.58      -58.62805        0.00000
  276.00   72.58      -50.41917        0.00000
  288.00   72.58      -40.88398        0.00000
  300.00   72.58      -29.79694        0.00000
  312.00   72.58      -16.95017        0.00000
  324.00   72.58       -2.23114        0.00000
  336.00   72.58       14.27638        0.00000
  348.00   72.58       32.23398        0.00000
    0.00   66.77       46.01548        0.00000
   12.00   66.77       67.53397        0.00000
   24.00   66.77       89.04936        0.00000
   36.00   66.77      111.56753        0.00000
   48.00   66.77      136.10604        0.00000
   60.00   66.77      162.04014        0.00000
   72.00   66.77     -173.53167        0.00000
   84.00   66.77     -153.14969        0.00000
   96.00   66.77       42.61399        0.00000
  108.00   66.77       54.76225        0.00000
  120.00   66.77       64.13509        0.00000
  132.00   66.77       71.48029        0.00000
  144.00   66.77       77.27145        0.00000
  156.00   66.77       81.83154        0.00000
  168.00   66.77       85.43166        0.00000
  180.00   66.77       88.33684        0.00000
  192.00   66.77       90.82652        0.00000
  204.00   66.77       93.19532        0.00000
  216.00   66.77       95.73501        0.00000
  228.00   66.77       98.70867        0.00000
  240.00   66.77      -77.64632        0.00000
  252.00   66.77      -73.15146        0.00000
  264.00   66.77      -67.60736        0.00000
  276.00   66.77      -60.80581        0.00000
  288.00   66.77      -52.48319        0.00000
  300.00   66.77      -42.27410        0.00000
  312.00   66.77      -29.71726        0.00000
  324.00   66.77      -14.37179        0.00000
  336.00   66.77        3.88895        0.00000
  348.00   66.77       24.45113        0.00000
    0.00   60.97       42.05965        0.00000
   12.00   60.97       65.43149        0.00000
   24.00   60.97       87.29686        0.00000
   36.00   60.97      110.44588        0.00000
   48.00   60.97      138.58560        0.00000
   60.00   60.97      171.96069        0.00000
   72.00   60.97     -157.75610        0.00000
   84.00   60.97     -135.82759        0.00000
   96.00   60.97       58.50622        0.00000
  108.00   60.97       68.74827        0.00000
  120.00   60.97       76.21097        0.00000
  132.00   60.97       81.76168        0.00000
  144.00   60.97       85.83126        0.00000
  156.00   60.97       88.69877        0.00000
  168.00   60.97       90.59110        0.00000
  180.00   60.97       91.74316        0.00000
  192.00   60.97       92.44082        0.00000
  204.00   60.97       93.01880        0.00000
  216.00   60.97       93.82099        0.00000
  228.00   60.97       95.15249        0.00000
  240.00   60.97      -82.77801        0.00000
  252.00   60.97      -79.74818        0.00000
  264.00   60.97      -75.65501        0.00000
  276.00   60.97      -70.29767        0.00000
  288.00   60.97      -63.40257        0.00000
  300.00   60.97      -54.51776        0.00000
  312.00   60.97      -42.89859        0.00000
  324.00   60.97      -27.50460        0.00000
  336.00   60.97       -7.38809        0.00000
  348.00   60.97       16.84491        0.00000
    0.00   55.16       40.02637        0.00000
   12.00   55.16       65.01200        0.00000
   24.00   55.16      -94.45468        0.00000
   36.00   55.16      -73.37169        0.00000
   48.00   55.16      137.99096        0.00000
   60.00   55.16     -175.20539        0.00000
   72.00   55.16     -137.93926        0.00000
   84.00   55.16     -117.74014        0.00000
   96.00   55.16       73.73140        0.00000
  108.00   55.16       81.37306        0.00000
  120.00   55.16       86.76819        0.00000
  132.00   55.16       90.57791        0.00000
  144.00   55.16       93.11011        0.00000
  156.00   55.16       94.53761        0.00000
  168.00   55.16       94.98652        0.00000
  180.00   55.16       94.64340        0.00000
  192.00   55.16       93.79886        0.00000
  204.00   55.16       92.82841        0.00000
  216.00   55.16       92.12588        0.00000
  228.00   55.16       92.02651        0.00000
  240.00   55.16       92.79994        0.00000
  252.00   55.16      -85.52364        0.00000
  264.00   55.16      -82.75040        0.00000
  276.00   55.16      -78.81080        0.00000
  288.00   55.16      -73.47461        0.00000
  300.00   55.16      -66.30953        0.00000
  312.00   55.16      -56.42739        0.00000
  324.00   55.16      -42.14065        0.00000
  336.00   55.16      -20.72094        0.00000
  348.00   55.16        8.94197        0.00000
    0.00   49.35     -138.64865        0.00000
   12.00   49.35     -112.69511        0.00000
   24.00   49.35      -95.90532        0.00000
   36.00   49.35      -79.65393        0.00000
   48.00   49.35      -49.64646        0.00000
   60.00   49.35     -153.34257        0.00000
   72.00   49.35     -113.78209        0.00000
   84.00   49.35      -99.93470        0.00000
   96.00   49.35       87.50823        0.00000
  108.00   49.35       92.36835        0.00000
  120.00   49.35       95.76997        0.00000
  132.00   49.35       98.01604        0.00000
  144.00   49.35       99.24038        0.00000
  156.00   49.35       99.44884        0.00000
  168.00   49.35       98.67909        0.00000
  180.00   49.35       97.07539        0.00000
  192.00   49.35       94.92100        0.00000
  204.00   49.35       92.62826        0.00000
  216.00   49.35       90.64607        0.00000
  228.00   49.35       89.33615        0.00000
  240.00   49.35       88.90328        0.00000
  252.00   49.35      -90.51334        0.00000
  264.00   49.35      -88.93232        0.00000
  276.00   49.35      -86.32536        0.00000
  288.00   49.35      -82.57361        0.00000
  300.00   49.35      -77.36304        0.00000
  312.00   49.35      -69.92702        0.00000
  324.00   49.35      -58.38665        0.00000
  336.00   49.35      -37.92032        0.00000
  348.00   49.35      179.58759        0.00000
    0.00   43.55     -130.41911        0.00000
   12.00   43.55     -107.04184        0.00000
   24.00   43.55      -96.50424        0.00000
   36.00   43.55      -88.66461        0.00000
   48.00   43.55      -75.53196        0.00000
   60.00   43.55     -103.60035        0.00000
   72.00   43.55      -88.55217        0.00000
   84.00   43.55      -83.71170        0.00000
   96.00   43.55      -80.55191        0.00000
  108.00   43.55      101.75324        0.00000
  120.00   43.55      103.36059        0.00000
  132.00   43.55      104.27016        0.00000
  144.00   43.55      104.36789        0.00000
  156.00   43.55      103.54709        0.00000
  168.00   43.55      101.77448        0.00000
  180.00   43.55       99.12407        0.00000
  192.00   43.55       95.86615        0.00000
  204.00   43.55       92.44870        0.00000
  216.00   43.55       89.37164        0.00000
  228.00   43.55       87.03569        0.00000
  240.00   43.55       85.64119        0.00000
  252.00   43.55      -94.77425        0.00000
  264.00   43.55      -94.27016        0.00000
  276.00   43.55      -92.88379        0.00000
  288.00   43.55      -90.64861        0.00000
  300.00   43.55      -87.43267        0.00000
  312.00   43.55      -82.81738        0.00000
  324.00   43.55      -75.50434        0.00000
  336.00   43.55      119.23617        0.00000
  348.00   43.55      163.73454        0.00000
    0.00   37.74     -106.87890        0.00000
   12.00   37.74      -97.93548        0.00000
   24.00   37.74      -96.01554        0.00000
   36.00   37.74      -98.04940        0.00000
   48.00   37.74     -117.19863        0.00000
   60.00   37.74      -49.09358        0.00000
   72.00   37.74      -67.04959        0.00000
   84.00   37.74      -69.94442        0.00000
   96.00   37.74      -70.42424        0.00000
  108.00   37.74      -70.33619        0.00000
  120.00   37.74      109.77455        0.00000
  132.00   37.74      109.52807        0.00000
  144.00   37.74      108.65767        0.00000
  156.00   37.74      106.98759        0.00000
  168.00   37.74      104.36700        0.00000
  180.00   37.74      100.83083        0.00000
  192.00   37.74       96.65140        0.00000
  204.00   37.74       92.30116        0.00000
  216.00   37.74       88.31253        0.00000
  228.00   37.74       85.09441        0.00000
  240.00   37.74       82.86273        0.00000
  252.00   37.74      -98.41903        0.00000
  264.00   37.74      -98.84537        0.00000
  276.00   37.74      -98.56928        0.00000
  288.00   37.74      -97.72240        0.00000
  300.00   37.74      -96.38620        0.00000
  312.00   37.74      -94.55896        0.00000
  324.00   37.74      -91.98516        0.00000
  336.00   37.74       92.57635        0.00000
  348.00   37.74      115.64603        0.00000
    0.00   31.94      -68.20169        0.00000
   12.00   31.94      -86.81414        0.00000
   24.00   31.94      -94.49254        0.00000
   36.00   31.94     -105.46726        0.00000
   48.00   31.94       41.60229        0.00000
   60.00   31.94      -25.54486        0.00000
   72.00   31.94      -50.76653        0.00000
   84.00   31.94      -58.60392        0.00000
   96.00   31.94      -61.87324        0.00000
