 -179.10   88.22   -1.90089E+01
 -179.10   86.44   -1.32574E+01
 -179.10   84.65   -8.41482E+00
 -179.10   82.87   -4.71669E+00
 -179.10   81.09   -2.21118E+00
 -179.10   79.31   -7.87041E-01
 -179.10   77.52   -2.18714E-01
 -179.10   75.74   -2.20524E-01
 -179.10   73.96   -5.01733E-01
 -179.10   72.18   -8.16553E-01
 -179.10   70.40   -1.00516E+00
 -179.10   68.61   -1.01836E+00
 -179.10   66.83   -9.07500E-01
 -179.10   65.05   -7.65798E-01
 -179.10   63.27   -6.53011E-01
 -179.10   61.49   -5.64023E-01
 -179.10   59.70   -4.53088E-01
 -179.10   57.92   -2.75256E-01
 -179.10   56.14   -1.40218E-02
 -179.10   54.36    3.10913E-01
 -179.10   52.57    6.50577E-01
 -179.10   50.79    9.41696E-01
 -179.10   49.01    1.12405E+00
 -179.10   47.23    1.15572E+00
 -179.10   45.45    1.02314E+00
 -179.10   43.66    7.44190E-01
 -179.10   41.88    3.64238E-01
 -179.10   40.10   -5.34484E-02
 -179.10   38.32   -4.40707E-01
 -179.10   36.53   -7.37914E-01
 -179.10   34.75   -9.05123E-01
 -179.10   32.97   -9.28800E-01
 -179.10   31.19   -8.23122E-01
 -179.10   29.41   -6.26067E-01
 -179.10   27.62   -3.91780E-01
 -179.10   25.84   -1.81342E-01
 -179.10   24.06   -5.10115E-02
 -179.10   22.28   -2.27254E-02
 -179.10   20.50   -3.87680E-02
 -179.10   18.71   -1.28623E-02
 -179.10   16.93    7.30009E-02
 -179.10   15.15    1.86189E-01
 -179.10   13.37    2.85326E-01
 -179.10   11.58    3.38011E-01
 -179.10    9.80    3.27634E-01
 -179.10    8.02    2.55433E-01
 -179.10    6.24    1.38637E-01
 -179.10    4.46    5.17685E-03
 -179.10    2.67   -1.13941E-01
 -179.10    0.89   -1.93049E-01
 -179.10   -0.89   -2.19282E-01
 -179.10   -2.67   -1.97273E-01
 -179.10   -4.46   -1.48574E-01
 -179.10   -6.24   -1.01853E-01
 -179.10   -8.02   -7.28741E-02
 -179.10   -9.80   -4.85733E-02
 -179.10  -11.58    3.77396E-03
 -179.10  -13.37    1.10658E-01
