 -174.00  -84.19       -0.74966       -0.18108
 -162.00  -84.19       -0.59297       -0.32811
 -150.00  -84.19       -0.40211       -0.40275
 -138.00  -84.19       -0.19817       -0.39725
 -126.00  -84.19       -0.00135       -0.30581
 -114.00  -84.19        0.16367       -0.12607
 -102.00  -84.19        0.26666        0.13456
  -90.00  -84.19        0.27688        0.45296
  -78.00  -84.19        0.17218        0.78956
  -66.00  -84.19       -0.05240        1.09405
  -54.00  -84.19       -0.38051        1.31553
  -42.00  -84.19       -0.77611        1.41316
  -30.00  -84.19       -1.18945        1.36402
  -18.00  -84.19       -1.56517        1.16709
   -6.00  -84.19       -1.85047        0.84350
    6.00  -84.19       -2.00242        0.43431
   18.00  -84.19       -1.99454       -0.00369
   30.00  -84.19       -1.82262       -0.40437
   42.00  -84.19       -1.50925       -0.70148
   54.00  -84.19       -1.10488       -0.84134
   66.00  -84.19       -0.68262       -0.79742
   78.00  -84.19       -0.32440       -0.58233
   90.00  -84.19       -0.09988       -0.25085
  102.00  -84.19       -0.04458        0.11113
  114.00  -84.19       -0.14688        0.41116
  126.00  -84.19       -0.35191        0.57950
  138.00  -84.19       -0.58214        0.59024
  150.00  -84.19       -0.76541        0.46448
  162.00  -84.19       -0.85703        0.25518
  174.00  -84.19       -0.84656        0.02347
 -174.00  -78.39       -0.42421       -0.39327
 -162.00  -78.39       -0.22798       -0.44397
 -150.00  -78.39       -0.11084       -0.44353
 -138.00  -78.39       -0.02150       -0.42950
 -126.00  -78.39        0.09445       -0.37175
 -114.00  -78.39        0.24601       -0.20062
 -102.00  -78.39        0.38350        0.13696
  -90.00  -78.39        0.42470        0.63292
  -78.00  -78.39        0.29924        1.21223
  -66.00  -78.39       -0.01865        1.76326
  -54.00  -78.39       -0.50413        2.17939
  -42.00  -78.39       -1.09698        2.38777
  -30.00  -78.39       -1.72260        2.35726
  -18.00  -78.39       -2.30735        2.09223
   -6.00  -78.39       -2.78575        1.62277
    6.00  -78.39       -3.10243        0.99760
   18.00  -78.39       -3.21197        0.28220
   30.00  -78.39       -3.08080       -0.43810
   42.00  -78.39       -2.69635       -1.05393
   54.00  -78.39       -2.08684       -1.43723
   66.00  -78.39       -1.34457       -1.47055
   78.00  -78.39       -0.63025       -1.10357
   90.00  -78.39       -0.13282       -0.41233
  102.00  -78.39        0.01472        0.38879
  114.00  -78.39       -0.18264        1.01928
  126.00  -78.39       -0.56809        1.26585
  138.00  -78.39       -0.91451        1.09239
  150.00  -78.39       -1.05121        0.64553
  162.00  -78.39       -0.94633        0.15233
  174.00  -78.39       -0.69288       -0.21152
 -174.00  -72.58        0.73070       -0.47313
 -162.00  -72.58        0.75753       -0.20364
 -150.00  -72.58        0.58812       -0.05093
 -138.00  -72.58        0.39078       -0.08917
 -126.00  -72.58        0.31113       -0.19966
 -114.00  -72.58        0.38712       -0.16710
 -102.00  -72.58        0.53074        0.16531
  -90.00  -72.58        0.59381        0.79117
  -78.00  -72.58        0.46432        1.55740
  -66.00  -72.58        0.11690        2.26716
  -54.00  -72.58       -0.40349        2.77470
  -42.00  -72.58       -1.02483        3.01458
  -30.00  -72.58       -1.67538        2.98011
  -18.00  -72.58       -2.28906        2.69440
   -6.00  -72.58       -2.80639        2.19588
    6.00  -72.58       -3.18128        1.53257
   18.00  -72.58       -3.38538        0.75534
   30.00  -72.58       -3.39786       -0.08350
   42.00  -72.58       -3.18594       -0.91023
   54.00  -72.58       -2.70655       -1.58923
   66.00  -72.58       -1.95943       -1.90671
   78.00  -72.58       -1.07032       -1.64811
   90.00  -72.58       -0.31020       -0.77773
  102.00  -72.58        0.03651        0.41106
  114.00  -72.58       -0.10383        1.37114
  126.00  -72.58       -0.48918        1.63460
  138.00  -72.58       -0.72468        1.15018
  150.00  -72.58       -0.56900        0.30783
  162.00  -72.58       -0.09523       -0.37646
  174.00  -72.58        0.42048       -0.61739
 -174.00  -66.77        1.35587       -0.27729
 -162.00  -66.77        1.16296        0.26944
 -150.00  -66.77        0.86647        0.47524
