           1   545085.442189050     
           2   3839679.52563864     
           3   10136971.3032457     
           4   8367444.27102925     
           5   4296476.97636209     
           6   2773980.74270240     
           7   4381768.60058912     
           8   17653384.0794112     
           9   26205722.6976419     
          10   16544273.3942547     
          11   5882468.69465946     
          12   8108040.94170625     
          13   18442304.2981947     
          14   25233930.7312134     
          15   17931153.2032738     
          16   8818441.63521660     
          17   19116598.8712201     
          18   23708623.0241173     
          19   20007062.4704013     
          20   16840400.7661592     
          21   8085209.11721831     
          22   3565817.62451475     
          23   3692125.12536072     
          24   3552506.47413201     
          25   2447659.05388410     
          26   1244576.13002826     
          27   1230933.54359978     
          28   1707634.93069927     
          29   1490574.13948172     
          30   1009172.39990668     
          31   591660.754905744     
          32   301382.714196526     
          33   142970.483877355     
          34   61617.4133329464     
          35   27440.3312927743     
          36   12510.9148894291     
          37   5422.79089685007     
          38   1126.78612543600     
