 KE SPECTRUM PER DEGREE L IN (KM/YR)^2: \int u^2 dOmega / (4 Pi)
           1  4.862921461861401E-027
           2   169.000000000000     
           3  3.826249436036275E-025
           4  2.611584535387886E-024
           5  5.074631878950766E-025
           6  2.618245556821562E-024
           7  1.891995966855676E-025
           8  1.590414449097318E-023
           9  1.690697479492213E-025
          10  1.553195083197253E-023
          11  5.556546232874674E-025
          12  1.066905180211645E-024
          13  5.281910621960478E-025
          14  2.202113151066581E-023
          15  4.662032940299301E-025
          16  4.538447680871488E-023
          17  6.435512735206445E-025
          18  1.954170467584600E-023
          19  1.017160606806183E-024
          20  4.604563192630104E-024
          21  1.113012794415931E-024
          22  5.559755115778710E-023
          23  1.138891042938754E-024
          24  7.846310975474890E-023
          25  1.744168809943186E-024
