39.38308457711443, 80.1226742997342
39.40360696517413, 79.0945103250869
39.42412935323383, 81.14853813126149
39.42412935323383, 80.9430586792067
39.43781094527363, 71.28501328971583
39.46517412935324, 77.24289511347374
39.47885572139304, 59.77663054590063
39.47885572139304, 59.77663054590063
39.499378109452735, 58.54298711919853
39.53358208955224, 57.719791453690455
39.55410447761194, 52.171079533837656
39.58146766169154, 51.34813943978736
39.601990049751244, 57.71723573911266
39.608830845771145, 51.552596606011036
39.64303482587065, 54.63351052954406
39.656716417910445, 61.61930075649151
39.69776119402985, 62.02872623185443
39.718283582089555, 70.86357595583725
39.759328358208954, 66.75245348599469
39.80037313432836, 69.01119402985076
39.820895522388064, 66.5446738908199
39.85509950248756, 78.25572480065426
39.86194029850746, 78.46094868125127
39.875621890547265, 73.93988959313023
39.93718905472637, 76.60882232672256
39.95771144278607, 79.27928848906154
39.99875621890547, 79.68871396442445
40.039800995024876, 79.68718053567777
40.183457711442784, 79.4763340830096
40.19713930348259, 62.42102841954616
40.23134328358209, 64.88550398691474
40.258706467661696, 67.76119402985074
40.299751243781095, 65.49938662850133
40.3202736318408, 62.210948681251274
40.3544776119403, 59.127479043140475
40.3818407960199, 65.49631977100796
40.3955223880597, 67.13964424453076
40.4297263681592, 57.686311592721346
40.46393034825871, 66.31517072173378
40.47761194029851, 58.30096094868125
40.48445273631841, 62.204814966264564
40.559701492537314, 32.40748313228379
40.58706467661692, 19.666734819055407
40.62810945273632, 3.637804130034752
40.64179104477612, -12.801063177264353
40.65547263681592, -10.335820895522389
40.68283582089553, -29.65191167450419
40.69651741293532, -30.474340625638916
40.723880597014926, -44.447965651196085
40.73756218905473, -51.229298711919824
40.78544776119403, -50.40916990390514
40.80597014925373, -61.30034757718255
40.819651741293534, -70.34195461050908
40.833333333333336, -72.60273972602738
40.84017412935324, -72.80847474953995
40.85385572139304, -75.48021876916783
40.89490049751244, -77.33106726640767
40.935945273631845, -73.63397055816804
40.96330845771144, -72.81307503578
40.99751243781095, -76.71846248210997
41.01803482587065, -75.28087303209975
41.038557213930346, -80.62410549989772
41.093283582089555, -78.36587609895722
41.12064676616916, -85.14772030259658
41.134328358208954, -77.34001226742998
41.16169154228856, -57.615007156000786
41.17537313432836, -78.57442240850543
41.202736318407965, -65.01380085872009
41.21641791044776, -75.28828460437538
41.243781094527364, -62.96053976691883
41.27114427860697, -35.42731547740746
41.298507462686565, -5.428337763238588
41.31218905472637, 24.16019218973625
41.33955223880597, 27.446841136781842
41.366915422885576, 40.18554487834799
41.39427860696517, 46.75986505827029
41.401119402985074, 46.554130034757726
41.43532338308458, 41.004906971989364
41.45584577114428, 42.85345532610918
41.50373134328358, 47.98865262727459
41.53793532338309, 45.72710079738296
41.558457711442784, 43.26058065835209
41.57898009950249, 51.273512574115706
41.59266169154229, 45.93053567777551
41.65422885572139, 48.188509507258225
41.681592039801, 53.529952974851746
41.7363184079602, 52.29503169086075
41.7636815920398, 45.10222858311184
41.7705223880597, 46.54032917603763
41.818407960199, 41.1960744224085
41.83893034825871, 38.113115927213244
41.84577114427861, 38.112860355755465
41.85945273631841, 34.208239623798825
41.87997512437811, 32.15267838887755
41.90049751243781, 27.631363729298712
41.92101990049751, 25.37032304232264
41.934701492537314, 22.082140666530364
41.96206467661692, 16.94413207932938
41.97574626865672, 24.13540175833161
42.01679104477612, 22.284553261091787
42.050995024875625, 32.35176855448783
42.07835820895522, 26.18636270701289
42.11940298507463, 35.225925168677165
42.14676616915423, 37.69065630750358
42.22885572139304, 46.31772643631159
42.29726368159204, 49.19188305050092
42.33830845771144, 55.56021263545287
42.365671641791046, 55.353710897566955
42.39987562189055, 59.46202208137394
42.43407960199005, 59.87170312819464
42.45460199004975, 62.131210386424044
42.50248756218905, 57.40339398895931
42.516169154228855, 68.08781435289308
42.55721393034826, 61.510938458392964
42.58457711442786, 66.03046411776732
42.65298507462687, 69.31557963606625
42.680348258706466, 65.20496830913923
42.72139303482587, 73.42261296258434
42.80348258706468, 66.43324473522796
42.837686567164184, 75.88402167245962
42.940298507462686, 72.59251686771621
42.995024875621894, 70.94663667961562
43.24129353233831, 73.81414843590268
43.29601990049751, 71.7573093436925
43.33706467661692, 70.11194029850746
43.43967661691543, 80.58755878143529
43.45335820895522, 71.95691065221837
43.49440298507463, 73.80469229196483
43.52176616915423, 73.59819055407891
43.56281094527363, 69.89802698834595
43.583333333333336, 81.81506849315065
43.624378109452735, 65.58065835207526
43.63805970149254, 79.34727049683089
43.69962686567164, 81.6052443263136
43.76119402985075, 70.30157432017992
43.77487562189055, 76.4654467389082
43.80223880597015, 54.478123083214065
43.843283582089555, 76.4628910243304
43.884328358208954, 65.15998773257002
43.91169154228856, 58.1726640768759
43.98009950248756, 61.868738499284404
44.03482587064677, 68.85299529748517
44.06218905472637, 61.865671641791046
44.09639303482587, 78.91918830505008
44.13743781094527, 68.0272439173993
44.157960199004975, 59.396340216724596
44.19900497512438, 70.69617665099162
44.22636815920398, 64.94172970762625
44.260572139303484, 72.95415048047434
44.30161691542288, 71.51426088734411
44.32898009950249, 77.06118380699243
44.376865671641795, 78.49775097117154
44.40422885572139, 71.51042731547741
44.4384328358209, 62.87901247188714
44.4589552238806, 68.42619096299325
44.56156716417911, 65.75112451441423
44.59577114427861, 73.35258638315273
44.67786069651741, 68.8289715804539
44.75995024875622, 80.33275403802902
44.88308457711443, 69.0267838887753
44.958333333333336, 80.11986301369863
44.97885572139304, 76.62594561439379
45.13619402985075, 81.34609486812512
45.163557213930346, 81.55055203434881
