  2019.0007 -3.311408880806322E-18  4.409407441044915E-04  1.374549073784678E-04 -5.397891545972794E-18 -2.551320808987630E-04 -2.575189412368167E-04 -1.225889194228821E-04 -2.892853280459824E-04  1.715425499863325E-18 -9.244146788177977E-06  2.493723630619001E-04  5.101143759717851E-05 -2.589257257658807E-04 -1.713003924418618E-04 -1.694020634167467E-04  7.302205548875025E-19  4.058943262760432E-05 -1.167547590749022E-04 -4.754849009369729E-05 -2.657515885345298E-05  8.464597602535441E-05  1.359425112174546E-04 -1.984634503088445E-04 -3.069193718547238E-05  1.766113304008760E-18  1.000656649186958E-05 -7.634838275093752E-05  8.670219154955691E-05 -7.937953928722726E-05 -7.605897422809306E-05  8.894679571140040E-05  2.453045220359276E-05  1.283904538431706E-04  1.037487017798533E-04 -1.339506070662980E-05 -3.843662703590628E-19 -6.168626824415584E-06 -2.112479318598798E-05  1.722996423395462E-05 -4.646763711868350E-05  5.211027557629919E-05  1.182374139684397E-04 -8.379021306148299E-05  4.470470042326901E-05  1.427028398294661E-05 -2.179001296554617E-05  1.291073747837155E-04  1.261186596945024E-04  1.409907890259756E-18 -2.613913853082331E-05  3.845930772359044E-05 -1.750635658094396E-05  8.230793999549935E-06  4.460599087623281E-06 -8.407226690639999E-05  4.764900719060806E-05 -3.139144398429492E-05 -2.530493989962127E-06 -1.732511368553031E-05 -8.247930835552077E-05  1.955273650983733E-05 -7.511579966384900E-06 -3.102957189644108E-05 -2.054768219604258E-18  6.980817192808552E-06 -7.669836077457959E-06 -2.558645124224558E-05  2.803261742452708E-05  3.123161989141137E-05  2.288082340957824E-06 -3.953495954434215E-05  6.743360022594363E-05  6.118004733418270E-05 -5.975649519594981E-05  1.968546868420298E-05 -6.391124795549279E-05 -4.131034474950943E-05  9.324017426481796E-05  1.785229044131147E-05  4.669605415985829E-06  2.656030257090145E-18 -3.028081449863698E-05 -1.105342381858318E-05  2.846405776246425E-05 -7.471124941413710E-06  4.020331032549305E-05  6.897904286700034E-06 -2.872511109264499E-05  4.302898673289798E-06 -4.168847085336786E-05  8.616673262321143E-05  6.120763839396639E-05 -6.602394769889382E-06  5.229842331794009E-06 -8.100247502168271E-05 -2.041873621434770E-05  9.669933145265172E-05  1.108307667700610E-04  1.355088901563885E-04  7.717460537462950E-19  7.411861554286352E-06  1.341633698628252E-05 -1.014914548992695E-06  4.113621425194175E-07  2.423230797298669E-05 -9.865759002891177E-06  4.060535227624289E-05  7.076758155846171E-06 -9.114428947008394E-05 -9.286032617401395E-06 -2.418078882453586E-06  1.107986072126927E-05 -6.404384790794787E-05 -2.955649289688551E-05 -5.777482496768826E-05 -2.734073313181402E-05 -5.554452969611857E-06  4.381157074028117E-05 -1.884896856829164E-04  8.242390989287024E-05  4.384736752738698E-19 -1.575168216317416E-07  4.889659091160553E-06  1.737501423586051E-05  1.805956150694202E-05 -5.653639967830132E-06 -2.436575738360130E-05 -7.208162946482162E-06  1.276570736437296E-05  1.183542856460174E-05 -6.061175267335159E-06 -4.605191399483127E-06  1.455367976120772E-05 -4.391660578936049E-05  1.626068596818296E-06 -4.494352315268245E-05 -4.301811114889539E-05 -9.443187745322285E-05  1.845149230983878E-05 -7.037988906207736E-05 -8.065717217515197E-06 -1.008349441032382E-04 -1.243930473105122E-04  4.142626516240722E-19 -6.857825934838259E-06  9.111132720906093E-07  5.659126278456799E-06 -5.551845625602230E-06  2.573695788793582E-05 -2.341120073897796E-05 -4.531046266968007E-05  2.646295216771679E-05  2.893674105300201E-06 -2.186669458972027E-05  2.609922765081602E-05 -9.045878308500190E-06 -6.165285019440622E-06 -2.066589960809567E-05  2.413431544315488E-05  1.434931414557801E-05  8.914034457045439E-06  2.573465901702335E-05 -5.586993210012856E-05 -8.659919397210947E-06 -5.556880392830269E-06  7.246946991287540E-05  4.170403674040760E-05  1.733154866925706E-05  3.145916280521279E-20 -9.439201214058453E-06  9.419652999881377E-06  1.262089279628093E-05 -1.034950143780412E-05  4.359357832503581E-05 -2.245010866395060E-05 -1.671213702132986E-05  1.364237033064895E-05 -6.610291757282694E-05 -4.152333657516476E-05 -5.942535874384209E-06  2.508839019976263E-06  2.141920555624982E-05 -5.645844495667327E-05 -8.411692524747408E-06  5.285998746935130E-06  4.320137144232720E-05 -3.506431364721795E-05  5.175609425959730E-05 -1.236103793056637E-05 -4.118959249104902E-05 -5.332552793694245E-05 -4.437899223189588E-05  5.562664066261314E-05 -8.224054924934807E-05  5.403352687468387E-05 -1.294661637504118E-18  1.794838311069444E-17 -2.134452684785380E-16 -2.574883355806395E-17 -2.724064954644784E-17 -7.668830165871848E-17 -1.392428788076701E-17  1.184584458447907E-16 -1.463796769368963E-16  3.543448316209436E-17  4.645950870811678E-17 -8.932506676756817E-18  5.475439040017569E-19  8.942738113838157E-19  1.103862839396256E-18  1.742135911327959E-19  7.759814266892105E-19  1.625229044916732E-19 -4.173561093088917E-19 -1.481372832913030E-18 -4.625448765038477E-19 -1.029489530930894E-18 -1.096241247102285E-18  7.611885068708413E-19  1.412609610023992E-18 -4.102125820456004E-19 -6.268875865345932E-19  3.674714390217982E-19  6.680310356305957E-19 -1.453486045002771E-19  3.238246361364912E-17 -4.659588449583052E-18  3.610929631783902E-16 -6.725018074298863E-17  7.588948513680865E-17 -3.612899062153780E-17  9.140912842025350E-17 -7.994975752690128E-17  1.464807343949440E-16  7.188254186527841E-17  1.319270620644746E-18 -3.368506008841463E-18 -1.518263096007826E-19  6.509635806894730E-18 -2.026152320712392E-19 -8.459481234345556E-19  1.057593325225604E-20  9.529696495357291E-19  3.079804110264331E-19 -2.058729701807111E-19 -1.697822125044024E-18 -1.450936606456440E-19 -1.220120855705169E-18 -1.059804381509035E-18  1.369573468493972E-18  7.703841041760504E-19 -1.437217254151770E-19 -4.469259517862002E-19  5.935849292898668E-19  7.952395483417405E-19 -5.494655691079220E-19  9.131147146705896E-18 -1.053797354158459E-16 -4.609969840514520E-17 -2.849941227986956E-17  8.226671599271091E-17 -5.335492615150681E-17  8.823949816783583E-17 -1.069519156438104E-16  3.750552849760429E-17  4.789181854055678E-17 -1.332483831357436E-17  1.320190707822434E-18  1.522131486883975E-18  3.425619661987939E-18  4.391383705899758E-19 -1.130466836839570E-18 -4.757985906047799E-19 -5.092214080626227E-19 -3.037569856144334E-19  8.333672547867159E-19  6.111570208367030E-19 -5.030404768890678E-19 -8.234751681050873E-19  2.400688554922129E-19 -1.417292395061092E-18 -9.145217462212255E-19  9.107130678800113E-19  5.654712757523193E-19 -2.131636214495333E-19 -3.986925980736876E-19  4.115588050465085E-19  6.710906215527150E-19 -1.012755666624020E-19  1.203763591618494E-16 -5.888206402481863E-17  3.145007521325614E-16 -6.518481369414192E-17  2.231056871495940E-16 -1.743050170456913E-16  5.504903114559885E-17 -4.796499501500878E-17  1.443034338240139E-16  7.246019715512472E-17  2.492194721018924E-18 -4.861024158716537E-18 -2.533683209525351E-18  8.646999953663308E-18  7.232945638912825E-19  6.670064075735389E-19  8.268568258262357E-19  5.818288215000756E-19  2.393252625647195E-20 -1.230947443503727E-18 -5.689980309478243E-19  9.250974110390954E-19  4.629629486359533E-19 -1.749893532035381E-19 -3.020991595891316E-19 -1.030682425855823E-19 -1.352608258230528E-18 -5.222242003641033E-19  6.234131538679179E-19  9.245427131657005E-19 -1.032445027499223E-19 -2.877798191487450E-19  4.177210560789465E-19  5.893665764665114E-19 -3.498838822860552E-19 -1.280332495777753E-18  2.149610874490015E-17 -4.681075300352344E-17 -2.173336334115721E-17  2.091062336401845E-16 -8.441823877280011E-17  3.846084883065220E-17 -4.821076296050255E-17  3.321709434790692E-17  4.208107438075393E-17 -1.359867008072903E-17  3.024529344026555E-18  1.788178315378348E-18  3.525436468026275E-18 -9.969211945054589E-19 -2.638571137295190E-18 -3.773834901547209E-19  2.276927023853018E-19  9.792628180529811E-19  9.707862408545108E-19 -1.572502440346068E-19 -1.111869571759475E-18 -1.236691218855546E-18  9.891882705288916E-19  5.099820806111691E-19 -7.545940824348529E-19 -6.250265595425619E-19 -7.940887580338979E-19 -1.037602798858099E-18 -5.107288957285055E-19  8.404503294005051E-19  1.059680226604834E-18 -4.645971464847492E-21 -4.533031641329288E-19  4.303090669802997E-19  6.840318581110606E-19 -5.910695661607010E-20  1.684545120637851E-16 -9.163729417877522E-17  1.928474413769238E-16 -4.440229634006884E-17  3.130538020218010E-16 -2.616231897102359E-16  7.395978997038320E-18 -6.588338713794355E-18  1.170725137172555E-16  5.922550367218331E-17  2.905493083641050E-18 -5.449115768967764E-18 -2.885409846241500E-18  1.168424255657140E-17  7.385727643969760E-19  5.718788796126471E-19 -8.234943059087913E-19 -1.432744657472136E-18 -3.709326189049176E-19 -3.031260272701798E-19  1.168948794546449E-18  6.853862509887894E-19  5.436920711856635E-20 -6.911272250585323E-19 -7.972944213270536E-19  9.739413133767662E-19  8.564103035571830E-20 -4.889858744510714E-19 -1.184045158029334E-18 -5.306635334374125E-19 -1.142599118645193E-18 -6.844889482117479E-19  1.123224520254709E-18  8.528070258258988E-19 -8.662508216949488E-20 -4.875518051092722E-19  5.452159666207524E-19  8.204643989081336E-19 -2.874048109672078E-19 -1.007310241948388E-17  1.238261956374985E-16 -3.226128928815588E-17 -9.631644145692364E-18  2.707073437787963E-16 -9.668617067833798E-17 -1.714118506851748E-17  1.576648709160514E-17  2.330663446361261E-17  2.979549556673840E-17 -1.253953734705223E-17  3.680987570859354E-18  1.872600682048422E-18  3.525444899928300E-18 -1.211916888973409E-18 -2.126019739451816E-18 -2.605660616991149E-19  2.489662104004876E-19  4.774209176403867E-19 -9.939092049506758E-19 -2.799705003805535E-19 -2.323924408932718E-19  9.320804203349986E-19  1.570531909526427E-18  2.327495321685909E-19 -1.365377398261956E-18 -1.318304774724604E-18  6.107896286441724E-19  1.626610595936686E-19 -2.986587445466727E-19 -6.595077634232859E-19  4.849714235093561E-20 -1.042685143597353E-18 -5.085783038748157E-19  1.269147630603503E-18  9.036335373637841E-19 -2.767010349889544E-19 -2.111742749004860E-19  3.805264577427844E-19  6.705528758042901E-19 -5.963190263610904E-21  1.726413100185935E-16 -9.848999293007233E-17  3.151032417159940E-17 -1.333904849801570E-17  3.223228983015355E-16 -2.763892637106842E-16 -3.871108599856675E-17  3.361341223344169E-17  7.005965748786114E-17  3.594120756799270E-17  2.749460656872709E-18 -5.014726628720120E-18 -2.686373566325478E-18  1.275641602429796E-17  6.945083087751675E-19  6.760546379746623E-19 -1.401610841336670E-18 -1.387386952413652E-18 -2.594010227594639E-19  1.899513088064692E-19  8.451324051566896E-19 -5.621886366668669E-19  2.637340835562940E-19 -1.903283660239295E-19  6.652994664657887E-19  1.138238837655060E-18  4.102801613788618E-19 -1.150148706347998E-18 -1.440422914877772E-18  5.617744794374689E-19 -1.161098590436529E-19 -3.656830211568656E-19 -2.040394726990655E-19  1.797441575272661E-20 -1.159344416989077E-18 -5.484237452296085E-19  1.076701179968378E-18  9.085080791448669E-19 -1.858442783247503E-20 -3.854454646865493E-19  2.032127946106117E-19  6.808988090316089E-19 -2.457513360468647E-19 -1.462377421734401E-17  1.732880316032494E-16 -9.809191986065661E-18  3.711913649785905E-18  2.537646621964586E-16 -8.494875662191521E-17 -6.385011328743814E-17  6.926542738564990E-17  1.095902645114068E-17  1.353916076437406E-17 -1.020458087301314E-17  3.342401908107180E-18  2.044935275190424E-18  3.195038650209485E-18 -9.959546791804008E-19 -1.340822516601188E-18 -1.784560870437733E-19  2.178911443827605E-19 -9.954819307861946E-20 -1.421743539066218E-18 -2.745069316838002E-19 -5.226505985016680E-20  7.764116965774031E-19 -4.404148603335609E-19  9.595123433560202E-20 -5.823886356868046E-19  5.799340090932898E-19  1.349525474681974E-18  4.099625396379881E-19 -1.360539420221051E-18 -1.389507943352825E-18  8.429049865017138E-19 -1.494442849942201E-19  1.221971054895671E-19 -6.113979194653054E-20 -2.833377928501861E-19 -8.525729949879096E-19 -1.859064929228801E-19  1.212471126336474E-18  8.258329372762598E-19  2.006686532299711E-19  3.754531465446107E-20  4.901477984664221E-19  4.594539966528089E-19  2.102174448052689E-20  1.359962105848583E-16 -8.063339601328283E-17 -1.243818195340001E-16  1.784751387367175E-17  2.475173459643693E-16 -2.168445037689356E-16 -7.165471928012706E-17  6.224173809244284E-17  1.455492197198244E-17  7.428713368953730E-18  2.273483352621417E-18 -3.886384687987929E-18 -2.280452809022683E-18  1.270903801808556E-17  9.298135275402902E-19  4.288170360420241E-19 -1.358161217334020E-18 -6.613125340774577E-19 -2.051851379331373E-19  2.266989304422690E-19  1.177493938397042E-19 -1.406006649111070E-18  3.956911532165681E-19 -8.553440295202858E-20  3.612334844918452E-19 -1.839521392122044E-19  3.864024282451538E-19 -6.247939042891595E-19  2.986201519253218E-19  1.316115847108436E-18 -7.119368809399811E-20 -1.434515014093721E-18 -1.168176458167645E-18  7.518601626731044E-19  1.540934672749920E-19  1.140196471889111E-19 -1.208784431053215E-19 -4.092899322419743E-19 -9.662900911006160E-19 -7.127934930389617E-19  9.117801745140135E-19  9.933174040440833E-19  9.017757563525224E-20 -7.089506237705388E-19  1.399002472698469E-19  5.682298073822969E-19 -2.004454107769844E-19 -1.383589581383179E-17  1.622877669217372E-16  1.242644870657105E-17  1.475097669888416E-17  1.698245998742473E-16 -5.182685376251155E-17 -9.002794550483196E-17  9.980717287336533E-17 -1.590389428028255E-18 -3.077486290375602E-18 -6.667399599369452E-18  2.402888467966226E-18  1.991998769421398E-18  2.621618556112135E-18 -5.630913552242292E-19 -6.900949496672199E-19 -1.468655162484729E-19 -8.170273781093128E-20 -7.083662494909513E-19 -1.009339483769921E-18 -2.492991084324680E-19  5.010161589710505E-19  2.083661324178088E-19 -1.768869669313493E-18 -1.479988166385320E-20 -1.524921787215548E-20  7.112863016213124E-19  3.283230347604715E-19  2.653393635935139E-19 -1.050378641448104E-18  1.443305442870978E-19  1.511585725882066E-18 -3.618190586229014E-19 -1.029454366758348E-18 -9.918530569301628E-19  3.663272630947230E-19  1.855598435916256E-19 -1.194456799592713E-19  3.252816738563779E-19 -5.054278683036776E-19 -8.683347074942630E-19 -1.951610254141962E-19  9.528562534416038E-19  6.291556824106079E-19 -2.599881883760536E-19 -4.682036258644602E-19  7.350222056031918E-19  7.585019771485862E-19  1.631666416571881E-20  7.018676269296816E-17 -4.456211891531030E-17 -2.323689288019429E-16  4.034293090614729E-17  1.120172017268633E-16 -1.035421725308515E-16 -8.354000530561301E-17  7.257784164805839E-17 -3.775798205492365E-17 -2.004433555578283E-17  1.381900741631943E-18 -2.300106657855703E-18 -1.925891165162545E-18  1.110742411318430E-17  9.225744876897862E-19  2.749653939030742E-19 -7.802221752953643E-19 -4.508192705864406E-19 -3.291784149626831E-19  2.948138199141802E-19 -5.361774007278837E-19 -1.894950923317775E-18  1.728911560005033E-19  1.800220977553669E-19 -2.308790157708587E-19 -1.213429935163522E-18  1.308645998806588E-19 -2.659147117233038E-19  4.795795837545297E-19  5.509159633154719E-19  4.860054184451575E-20 -1.192099672363029E-18  3.155596649613967E-19  1.766650725785158E-18  5.737521850797945E-20 -8.372065963697021E-19 -9.839260508434636E-19 -3.540677774178625E-20 -3.167198536819414E-19 -2.239664430555115E-19  2.325988592745471E-19 -5.841657696212273E-19 -7.792158061078427E-19 -9.572984295245354E-19  1.077315507624594E-18  1.121095392188331E-18  4.031508534888726E-20  3.740333747771405E-20  9.097925150586736E-19  7.879572518148286E-19
