     0.0000  2.609993009772634E-02 -2.395151064173165E-02  4.915765788330674E-03  5.633967060388659E-03 -6.737904131013651E-02 -8.599345579270329E-03 -2.086145941344690E-02 -4.179678476857305E-03  4.783693119129537E-02  1.787600721229390E-03 -2.033032704475084E-03 -3.287600309255305E-02  1.952778175848581E-03 -1.025066667300151E-02 -9.408570889569789E-03  2.816161332918578E-04 -2.743991680762077E-03 -6.262243980808757E-03  4.418683763731506E-03  2.050482098467657E-03 -6.024239222468258E-03  1.442403577603737E-03 -3.661261020795009E-03 -6.908472161618245E-03  1.730261520158394E-02 -2.537446696818509E-03 -4.060182971000889E-04 -1.149893628925480E-02  1.741169301547375E-04  2.418984492012599E-03  1.573147122141370E-03  1.654477533245057E-04  6.732649838156638E-05 -1.293036360387210E-03 -3.271713556660132E-03  4.075679259750000E-04  7.320299637359904E-03 -2.309322260890507E-03 -3.492540901880326E-04  5.975112623052419E-04 -4.067773215436657E-03  1.500975422940086E-03  3.316821664675660E-04  4.572695127960313E-04 -1.636756929933867E-04 -1.660005205683572E-04 -8.397915401450773E-05 -9.275972764960525E-04  2.051020222360763E-03 -1.035277488358776E-03 -5.461240232196093E-04 -9.162237086707752E-04 -9.612910922159755E-04  5.858709207912594E-04  5.314020562041501E-04 -3.157064837147900E-04  5.471602751131308E-04 -5.581849756861058E-04  3.854163133131346E-05 -4.843819500459710E-04 -3.346244102776753E-05  3.411380985435767E-04 -1.209114025834638E-05  5.936774902508202E-04  2.464290528488614E-03 -2.551907280087936E-04 -5.982753228374604E-04 -1.348405154041047E-04 -1.136274274257343E-03  3.912861677281485E-05  4.378106223740493E-04  2.772555949857324E-05  1.879603550197476E-04  2.912336793256675E-05 -5.056246553151727E-04  2.760191323953670E-05 -3.236140475249515E-04  1.684217859218561E-05  2.561444392765093E-04  9.836971252129342E-05 -2.564813461275989E-04 -7.578190804782203E-06 -1.021300840376338E-04  4.260410477227545E-04 -2.395358912147947E-04 -1.947781642801437E-05  1.607018799832979E-04 -2.604539110420222E-04  1.427239451937583E-04  1.296766102929309E-04 -1.518451248901313E-04  5.003877334263073E-05 -6.013021589198300E-05 -2.465635842626350E-04  4.560490903954957E-05 -1.444039071234269E-04  5.048057859999002E-06  1.107462496232759E-04  5.141504880575987E-05  2.157383096599324E-04  4.068057681307661E-04  1.728020478037945E-05 -2.428699418426212E-04 -9.884755322530324E-05 -1.779886458809602E-04 -8.519762668859817E-05  1.328469408025909E-04  1.380055252504378E-04  3.790528982102495E-05  7.256957652649682E-05 -8.440323369189834E-07 -1.154559488795195E-04 -1.123934958261395E-05 -4.095702298610881E-05 -9.153225766491075E-05  2.791420246458528E-05 -5.468309259347574E-05 -4.887156345724470E-06  3.663621041876361E-05  2.359139488265852E-05 -1.984480404867139E-04  1.560430968967470E-04  6.870147207898873E-06  2.428101805058974E-04  3.846993045066182E-06 -1.309846781951849E-04 -3.640130972961752E-05 -1.360303360218042E-04 -2.925393860996726E-05  8.248814033006433E-05  6.131319813092198E-05  4.860932163740174E-05  3.260092452993311E-05 -1.630685828299219E-05 -5.579700659769730E-05 -1.343282943792109E-05 -2.075265083836647E-05 -3.029951390456110E-05  1.166235353171022E-05 -1.821507633176613E-05 -4.966226530155909E-06  9.915907054732118E-06  9.609489420376899E-06 -1.502781163135203E-05 -6.310926859890903E-05  7.598548471072423E-07  3.060530348362390E-05 -8.537525387266000E-06  6.727606303647121E-05 -1.719240010709166E-07 -3.965741500849055E-05 -1.696469486517540E-06 -4.846667026225860E-05 -9.701130602145463E-06  3.253274124187996E-05  1.875851825099102E-05  2.144938791322739E-05  1.329147511422697E-05 -9.094024369695757E-06 -2.201963056778014E-05 -6.592200596101992E-06 -9.396188510608664E-06 -9.525922045694686E-06  4.075663610480042E-06 -5.405184522382310E-06 -2.716878327884908E-06  2.203218842291698E-06  3.413713004253601E-06 -9.190631789070519E-06  1.563065887885775E-05  5.299810909952202E-06  6.332072690551444E-06  3.209938657515429E-06 -3.956334129778163E-06 -1.101054085136165E-05  7.322274404087686E-06 -3.082950759847750E-06 -7.878036688706272E-06  6.078833022511249E-06 -1.166552406118140E-05 -1.721425840978424E-06  1.061676632841303E-05  3.825694145339495E-06  6.874948859177141E-06  4.636038576366241E-06 -3.590595886160767E-06 -7.780353654123601E-06 -2.397509782955372E-06 -3.915523184458633E-06 -2.937264244995217E-06  1.284627973791315E-06 -1.436365799875598E-06 -1.151881018905862E-06  3.687507079790276E-07  1.076889106755578E-06 -9.283993946520278E-06 -1.515545797677101E-05 -1.455872796352314E-06  1.101683938410164E-05  4.460056685558247E-06  1.037775126386026E-05  3.417066198637440E-06 -5.179690862485982E-06 -6.593668240583863E-06 -2.709557017871038E-06 -3.104429674612585E-06 -8.500725695263700E-07  4.461810590904485E-06 -1.842570769768916E-06  5.614722076594898E-07  3.220395744254267E-06  1.773275915993873E-07  1.828936625384188E-06  1.337369537026098E-06 -1.207160024521301E-06 -2.572033415310769E-06 -7.062148278342419E-07 -1.511093351805616E-06 -9.030030706567958E-07  3.719489816691466E-07 -3.384892731195925E-07 -4.195267989465938E-07  2.427001980690590E-08  3.072115013686387E-07  4.492675317968950E-06 -4.519682284668819E-06 -5.985250578564460E-07 -5.974474777817879E-06 -1.184199627714300E-06  3.943117720512133E-06  1.870608480716145E-06  4.534247128982839E-06  1.973942201110056E-06 -2.228076323400149E-06 -2.704585671390091E-06 -1.909259427759704E-06 -1.816138087102163E-06  7.888539996768288E-08  2.092769092691430E-06 -7.838566911073897E-08  6.752500803546259E-07  9.735731771954157E-07 -2.954220453293116E-07  4.309616089824151E-07  2.971719313733842E-07 -3.670654018011361E-07 -8.138136791674076E-07 -1.647165532852751E-07 -5.420245783529708E-07 -2.776302864026405E-07  9.743479695838116E-08 -6.786685169750754E-08 -1.372682303206848E-07 -1.426530970219921E-08  8.010984707063759E-08  4.431137737353426E-07  1.224538505163560E-06  1.214252069289753E-07 -7.748033746717352E-07 -6.377956031881603E-08 -1.365927679449874E-06 -4.241792857750613E-07  9.569023082612173E-07  4.098040898148191E-07  1.292697073734104E-06  7.457073803209197E-07 -6.942631484905888E-07 -8.287827465716905E-07 -6.877840398558879E-07 -7.728703878231378E-07  7.111885257706893E-08  7.823568840701370E-07  5.955696329169325E-08  3.727836288770997E-07  3.037752371910230E-07 -1.898261125498239E-07  9.800077812428726E-08  3.539626258048440E-08 -1.036660346630940E-07 -2.495904564743443E-07 -2.425511392729074E-08 -1.813622515267952E-07 -8.478988375904517E-08  2.192498329522690E-08 -9.956626704828431E-09 -4.127750151095806E-08 -8.848831536093362E-09  1.913333821675274E-08  1.301816541918897E-07 -2.366386331180293E-07 -7.640112656632340E-08 -9.577535422198770E-08 -3.478682492336463E-08  5.495257568888825E-08  1.466870716023845E-07 -1.078732120290552E-07 -2.802336205264346E-08  1.582722520563504E-07 -2.938527974507855E-08  2.563426439672075E-07  1.800570734422112E-07 -1.884758680688371E-07 -1.840584565235350E-07 -1.823561250948529E-07 -2.585573610370256E-07  2.557475462415409E-08  2.510209755486717E-07  2.031050353692325E-08  1.550971357359380E-07  9.810805427398761E-08 -8.181088360175542E-08  2.524569091682123E-08 -9.334796634166596E-09 -2.752803803313785E-08 -7.479495897053118E-08  2.454972416944410E-09 -5.677745805732387E-08 -2.544192404510297E-08  3.593538159771554E-09 -1.389195851804329E-10 -1.154267412970736E-08 -3.428389526414225E-09  4.146572359610607E-09  1.494063102660994E-07  2.270576630999294E-07  3.080029809708113E-08 -1.783257804949435E-07 -7.895801669566652E-08 -1.649721319633519E-07 -7.198777024477379E-08  8.833640337364796E-08  1.150439941428385E-07  6.142079926857204E-08  5.797532948069929E-08  1.407901225123982E-08 -7.303153597324748E-08  2.839291898313952E-08  1.159109480931711E-08 -5.188782801896127E-08 -2.044147655187688E-08 -3.855203592917082E-08 -6.891124493550860E-08  8.845553984396054E-09  7.171726760234332E-08  1.429039226181518E-09  5.408976452207217E-08  3.227302326846221E-08 -2.962966243450910E-08  8.482293840589244E-09 -8.797441628869404E-09 -6.887212062739855E-09 -2.203231654459530E-08  3.895432255829568E-09 -1.665334095153459E-08 -7.418915789566595E-09  2.772951818059068E-11  6.568550479453945E-10 -3.016092731263238E-09 -1.102507442137953E-09  7.907378897011384E-10 -6.706324803423296E-08  7.371141049508174E-08  1.266541203763096E-08  8.883326189944161E-08  2.541561964276291E-08 -6.245096330225797E-08 -3.692284242510457E-08 -6.884446517184694E-08 -4.309982646601462E-08  3.535277208539127E-08  5.128192982579400E-08  3.513002089324713E-08  4.120300904464025E-08 -3.247956896610457E-10 -3.999860939872019E-08 -1.947688588292544E-09 -1.464756451479906E-08 -1.632588599959685E-08  5.862449256920105E-09 -7.052297269714546E-09 -1.368532435026513E-08  3.683160988269398E-09  1.868850994489159E-08 -1.723923579036361E-09  1.646596047926631E-08  1.061044768426987E-08 -9.648538720308423E-09  3.452755717385988E-09 -4.107967652145673E-09 -1.604795769406941E-09 -6.409739055037101E-09  2.064525042296348E-09 -4.570208069019908E-09 -2.083020797699298E-09 -3.195574593772980E-10  3.484915784453713E-10 -7.355556780066876E-10 -3.164575069119856E-10  1.208464629209309E-10 -8.992145676368792E-09 -1.990271890964416E-08 -2.904694292577056E-09  1.382271970029905E-08  3.491525264812082E-09  2.040755361988527E-08  9.417114114587478E-09 -1.450394875006430E-08 -9.772457028693299E-09 -1.825916801681280E-08 -1.595601562587733E-08  9.773000799394326E-09  1.625691792936913E-08  1.083710948122192E-08  1.761184684809805E-08  4.313383978981987E-11 -1.532509213847337E-08 -1.466396578254018E-09 -9.764489404687180E-09 -5.812162172580970E-09  4.915402357957669E-09 -1.525358715166134E-09 -1.285429941323017E-09  1.707809437298272E-09  4.544679386176944E-09 -1.104537495491889E-09  4.446473283626360E-09  3.440074892735322E-09 -2.911375951324373E-09  1.450735846150094E-09 -1.496366976111287E-09 -3.346687537268195E-10 -1.847677300756516E-09  8.418072511543605E-10 -1.166685344702094E-09 -5.586030082074887E-10 -1.873671691174601E-10  1.319802636398142E-10 -1.659707740907442E-10 -8.338345234261048E-11  9.034048448264452E-12 -6.935055399544217E-10  1.961533624655593E-09  7.209196196258244E-10  1.076475125167229E-10  4.465529376184814E-11 -1.431758641119407E-11 -1.179171174588460E-09  1.838937271708627E-09  1.198875926342933E-09 -2.204125127675382E-09 -5.987040617451584E-10 -3.141292544510083E-09 -3.759984333647768E-09  2.294127605980604E-09  3.654216418657404E-09  2.293013546753672E-09  5.588789809666158E-09  2.042289852676185E-10 -4.734488427318695E-09 -7.647183533177794E-11 -4.046874231966639E-09 -2.121941806997396E-09  2.109912047066694E-09 -5.836300066888831E-10  4.542910818587329E-10  7.715138381455046E-10  1.066037595886876E-09 -4.231209345622093E-10  1.067557220720000E-09  1.092365845680560E-09 -8.270168565450606E-10  5.797331058715520E-10 -4.623019460284280E-10 -5.475310220121566E-11 -5.284354048761390E-10  2.991507915114905E-10 -2.731733820883722E-10 -1.418564138631390E-10 -7.883783974264975E-11  4.290228049026174E-11 -3.388246166245281E-11 -2.039182106157992E-11 -3.046029229244238E-12 -1.767945666036299E-09 -2.572928589248540E-09 -4.075991573236322E-10  2.095920585053388E-09  9.911483775601589E-10  1.857591725991097E-09  9.479223058328431E-10 -1.028087335263237E-09 -1.423665384488690E-09 -7.273411240728585E-10 -7.472282102314489E-10 -1.578696152466862E-10  8.815842348753633E-10 -1.964977148462220E-10 -2.643152549807692E-10  5.910110328002613E-10  3.898650524275077E-10  3.069052918014675E-10  1.351112482128899E-09  5.056825994067997E-11 -1.214701684688146E-09  1.959268165350692E-10 -1.328806696300991E-09 -7.297598216658640E-10  7.104874262359081E-10 -2.890623542586912E-10  3.307384943814086E-10  3.259653135276462E-10  2.518487961272750E-10 -1.248630445205199E-10  2.220432975178867E-10  3.360200786936084E-10 -2.238321546013359E-10  2.157568480818785E-10 -1.229393042667109E-10 -3.046201700562246E-12 -1.497626488427403E-10  9.685025317045639E-11 -5.576214519707682E-11 -3.365383793333492E-11 -2.824490129076733E-11  1.258129730459280E-11 -5.728085040235458E-12 -4.623863792825917E-12 -1.958434922088870E-12  8.426371117229688E-10 -9.457272744138203E-10 -1.826154817843706E-10 -1.099564578230731E-09 -3.711861067384439E-10  7.758401062259811E-10  5.150512646948454E-10  8.242997779001010E-10  6.251369237693174E-10 -4.234675961575463E-10 -6.972425299389284E-10 -4.184514273522360E-10 -6.146626156665075E-10 -4.203369913544192E-13  5.618501529964752E-10  6.212218882139787E-11  2.650658739637202E-10  2.061512194611982E-10 -1.153916982789854E-10  2.147786498572313E-11  2.131869276318845E-10 -2.331715037309643E-11 -2.671355604558233E-10  1.204632219418183E-10 -3.637105973320699E-10 -2.311863314845586E-10  2.115223530283178E-10 -1.324369719058103E-10  1.270935887679776E-10  1.248581651150166E-10  6.355902613537432E-11 -2.672335632634494E-11  3.971761364684695E-11  1.015925283106932E-10 -5.890047960706967E-11  7.384100886431696E-11 -2.681616860045967E-11  2.861112771925533E-12 -4.198184408368455E-11  2.901445620530273E-11 -9.196492146059173E-12 -7.474204394864683E-12 -9.187072683593284E-12  3.436788961925673E-12 -6.581472752234385E-13 -9.771883783878796E-13 -7.404212842362408E-13  1.395796665114656E-10  2.824675733958953E-10  4.763535748834782E-11 -1.994479704978846E-10 -6.734141104079149E-11 -2.698807937349170E-10 -1.474675288254953E-10  1.834599756406009E-10  1.534800042749798E-10  2.186996583836515E-10  2.399759312442615E-10 -1.098371179203236E-10 -2.290934248152851E-10 -1.152845434044593E-10 -2.700012726791310E-10 -1.150949733513775E-11  2.185282412932655E-10  7.012485640597271E-12  1.783322220090259E-10  8.509722690761038E-11 -8.992398322260016E-11  1.621385482057078E-11 -4.890527571726119E-12 -3.103056024282330E-11 -4.914796239855432E-11  4.429146379860508E-11 -8.570331613601678E-11 -6.381513656285327E-11  5.764154565187904E-11 -5.615075355592880E-11  3.670627687845573E-11  4.474798674931306E-11  1.806956025785905E-11 -2.778078191283211E-12  6.976844409423139E-12  2.807906415809388E-11 -1.663149826351362E-11  2.447608025287751E-11 -3.537778349013426E-12  1.011293941717683E-12 -1.277616521406847E-11  8.593164120766265E-12 -6.675606056103628E-13 -1.638388807245785E-12 -3.036854468699848E-12  9.470773485017272E-13  4.785885272629008E-14 -1.949800543019276E-13 -2.482185321217510E-13 -3.127344561169922E-12 -7.014389835579862E-12 -4.760064623175379E-12  1.267828796004972E-11  4.058210014954769E-12 -1.042562199946943E-11  4.392394117229458E-12 -2.971231933739146E-11 -2.306505327288648E-11  2.836197571899630E-11  1.803701845886573E-11  3.662455913237078E-11  5.790509280551288E-11 -2.352340745704256E-11 -5.279282532383741E-11 -1.876567230417416E-11 -8.615073807500320E-11 -8.758726960726931E-12  6.693117430373387E-11 -1.163548969558523E-11  7.419693663864359E-11  3.552747566258986E-11 -3.663924428779494E-11  1.669247245879822E-11 -2.112910428879289E-11 -1.927508138492909E-11 -8.911055698025893E-12  1.134199181825081E-11 -1.699280704253902E-11 -1.726988558656448E-11  1.587617789978997E-11 -2.203977012400064E-11  8.539131552191045E-12  1.521003793296877E-11  6.839359849534664E-12  1.483845709005497E-12  1.544212700982704E-12  8.834975542004076E-12 -4.243898303922669E-12  7.920419151515674E-12  9.168529855263186E-13  9.949724890162406E-13 -3.691452731654467E-12  2.398164402248738E-12  5.175044281527230E-13 -2.031787847212841E-13 -9.096377112014468E-13  2.362554671365677E-13  8.903002665271114E-14 -2.746676813961318E-14 -7.205896240876240E-14  1.780529902240742E-11  2.685352227308749E-11  4.644701491192478E-12 -2.074226578833801E-11 -1.058945389821513E-11 -1.907998170814261E-11 -1.085143320782356E-11  9.375505354875158E-12  1.485099029086221E-11  7.028026861005990E-12  8.674229608827006E-12  2.644239261792057E-12 -8.635197905201950E-12  2.354556049619057E-12  3.325708491478356E-12 -6.325546377486037E-12 -5.420619653074524E-12 -2.106608694505000E-12 -1.845551468640387E-11 -1.967243943400350E-12  1.552634518622005E-11 -6.270015527400012E-12  2.289298903694184E-11  1.187810228843559E-11 -1.069147338872905E-11  9.173850588496146E-12 -1.031933995633672E-11 -8.520046445613162E-12 -2.096651319705968E-12  7.720428289971390E-13 -3.070617163605936E-12 -3.457420375579269E-12  4.508793670993262E-12 -7.258910356128414E-12  1.982016271409129E-12  4.438371141963007E-12  2.419718354631528E-12  1.200998482290412E-12  7.918180751368939E-13  2.379878279354703E-12 -1.318938302299778E-12  2.368922912577820E-12  7.556855967880865E-13  4.251499059267983E-13 -1.112865941730471E-12  6.220742034435413E-13  2.810824228930811E-13  1.011684722480276E-14 -2.605900649202325E-13  5.318786584272708E-14  3.642424339810443E-14 -1.126048265438806E-15 -1.898753845515476E-14 -8.765701686771767E-12  1.102593406169383E-11  2.331673732092536E-12  1.151580363094423E-11  4.025695612697717E-12 -8.629316579468035E-12 -6.392328769363856E-12 -8.835072622766411E-12 -7.103294682760111E-12  4.139389877554961E-12  8.310007917669658E-12  4.680130199041630E-12  7.845479259138325E-12  7.717546211343462E-13 -6.452284036995272E-12 -6.014414252447504E-13 -5.017149810221002E-12 -2.847247455727803E-12  1.160195283249911E-12 -8.000332865858087E-13 -5.363473673542229E-13  1.780106955002208E-13  3.477843304510336E-12 -1.411600196766211E-12  4.614513567024979E-12  3.755485121772447E-12 -2.870425826796900E-12  3.486880351037476E-12 -3.260106426508742E-12 -3.043211650465418E-12 -9.940474495194775E-13 -1.237460431341998E-12 -3.726854747982284E-13 -9.812024055857393E-13  1.403388532467635E-12 -1.690316599173625E-12  4.527804936319724E-13  1.198455757932756E-12  9.916267797384060E-13  6.930799497552888E-13  4.528447285132047E-13  7.890973615508878E-13 -1.958680277973677E-13  6.154973980072474E-13  2.950853612745806E-13  2.122725263766518E-13 -2.342429134301442E-13  1.347444423698787E-13  7.662775302390448E-14  2.533803213113844E-14 -5.556181100044708E-14  9.959715175651624E-15  7.577440726678306E-15  1.251706218844551E-15 -3.902965909576291E-15 -1.917413974003086E-12 -2.587098382740443E-12 -4.615028944075012E-13  2.601607420916408E-12  1.045865872002311E-12  2.496734104019939E-12  1.433570772416630E-12 -2.105075266200991E-12 -2.129536870793619E-12 -2.125265254421759E-12 -2.415283238540641E-12  9.839959787896080E-13  2.878758740502652E-12  1.311116947290630E-12  3.048443516911786E-12  4.770607952284119E-13 -2.599071813278731E-12 -2.513902412465638E-13 -2.768051505594840E-12 -1.240005974472692E-12  1.110936655507010E-12 -3.669597319037657E-13  1.350380799761301E-12  5.064684477399492E-13  4.402838569970462E-13 -7.764188812602729E-14  3.758993060336878E-13  7.883878059550356E-13 -5.508019821859517E-13  9.697677360387686E-13 -8.639105743735116E-13 -8.642959927350164E-13 -3.327655543474224E-13 -7.430643340282952E-13  8.009639301288405E-14 -1.573242017538705E-14  4.052130548536696E-13 -2.825712885281540E-13  1.342410043441248E-13  2.030544907863438E-13  2.024719770835253E-13  2.478053949457496E-13  1.809228014122107E-13  9.335062957750826E-14 -1.784832647723423E-13  1.142855898547791E-13  8.244953608177429E-14  3.429630902103603E-14 -1.124278557537034E-13  1.570350699692150E-14  1.277956878651503E-14  6.531749715665144E-15 -2.186892264819403E-14  4.528479258005931E-16  4.819703985532406E-16  4.626301681417060E-16 -1.288363242118604E-15  1.217792209272614E-13 -2.017150734599934E-13 -3.177526264535394E-14 -1.930263691554098E-13 -1.115685747886323E-13  2.725728699346725E-13  1.595865471042831E-13  2.304641514870765E-13  2.694747898929680E-13 -2.895534009568014E-13 -4.107136475258810E-13 -2.282847216496092E-13 -4.711867747647154E-13  1.170735931509105E-13  6.741662288894631E-13  1.445903539881339E-13  6.422316189580129E-13  2.055549070366842E-13 -7.116507520284631E-13 -1.136168385462290E-15 -6.561954207299042E-13 -3.950921320001780E-13  4.111814525499768E-13 -9.026084076239487E-14  4.191384541614443E-13  2.106999415668865E-13 -2.706916996098594E-14 -5.732932816120864E-15 -3.352065332197330E-14  1.347405613783143E-13 -6.567304510485338E-14  2.053784069489800E-13 -1.568021623888519E-13 -2.092531381269187E-13 -7.014767832812535E-14 -1.710907906871277E-13  3.795486381113732E-14  4.283462518681721E-14  7.886752442417496E-14 -5.460963729057615E-14  1.676380808405288E-14  3.579560973774838E-14  3.376928017535115E-14  5.012766623313954E-14  2.917593839836179E-14  1.807253605762238E-15 -4.901692047313893E-14  2.168264414270036E-14  1.452258173509937E-14  1.573635342274868E-15 -2.768821846293134E-14  2.859877096878426E-15  2.285819194900826E-15  6.710137083513917E-16 -5.126280597214744E-15  8.461685711714509E-17  8.404151673906662E-17  6.962681088703498E-17 -2.890548513887402E-16
