    21.0000  1.706300271628676E+01  3.713992865144199E+00  2.427427853819727E+00 -2.705810699292356E-01  3.244919363119183E+00 -2.083517676184731E+00 -3.283139139710141E+00  1.181956458266271E+00  1.581571286980720E+00 -4.532443493187469E-01 -8.525934863652597E-01 -1.269813261315547E+00 -3.101905415844322E-01 -5.950322254256886E-01  9.092307362429229E-01  1.134409710012334E+00  1.148816668594006E+00 -5.297232104491733E-01 -7.516846412368900E-01 -2.187926234685980E-01 -5.374697008291077E-01  1.455041510490001E-01  2.930826374337012E-01  4.204455204513158E-01
    22.0000  1.705815109855709E+01  3.656663607028986E+00  2.459929701538611E+00 -2.569544084281343E-01  3.207344328304613E+00 -2.068583221827276E+00 -3.310293794060032E+00  1.201616387888584E+00  1.591013735899591E+00 -4.816677992567789E-01 -8.390727115235295E-01 -1.283549527499613E+00 -2.974294722554585E-01 -6.049465621348487E-01  9.163637872184218E-01  1.148480912454244E+00  1.134560600344990E+00 -5.239612500855959E-01 -7.658667603236180E-01 -2.039606844297604E-01 -5.407383828713496E-01  1.515650345589288E-01  2.903317703447423E-01  4.220125579159444E-01
    23.0000  1.705310955556161E+01  3.599687365129959E+00  2.491803705039753E+00 -2.438605953132477E-01  3.169691585110154E+00 -2.053856448377013E+00 -3.337410376158083E+00  1.221446063269778E+00  1.600251461855531E+00 -5.102745544978955E-01 -8.256693290760738E-01 -1.297383827957761E+00 -2.845236312732311E-01 -6.148048353951832E-01  9.237306613507092E-01  1.162469638725368E+00  1.120205207155724E+00 -5.182715714345385E-01 -7.801630749464942E-01 -1.891702524188834E-01 -5.440123090682182E-01  1.577508585810822E-01  2.876297238295766E-01  4.236871831015814E-01
    24.0000  1.704711190686130E+01  3.541778497786579E+00  2.520306332362314E+00 -2.313247249857608E-01  3.131101437175776E+00 -2.041149993970166E+00 -3.365115343878967E+00  1.239570588134981E+00  1.609132044258896E+00 -5.396718068706503E-01 -8.131133143347602E-01 -1.311729183792278E+00 -2.726029405031115E-01 -6.249204438264255E-01  9.303701045707737E-01  1.176441154253493E+00  1.105446755723957E+00 -5.127488577026790E-01 -7.948095932141727E-01 -1.746864730111902E-01 -5.475566514047451E-01  1.634865099750422E-01  2.848493630610037E-01  4.251398314470157E-01
    25.0000  1.703980811994243E+01  3.482606838669459E+00  2.543937541933634E+00 -2.194368575587480E-01  3.091343286092954E+00 -2.031418467892369E+00 -3.393576032614386E+00  1.254989054477996E+00  1.617530954416842E+00 -5.700155395777819E-01 -8.018270259700310E-01 -1.326718979984510E+00 -2.622743202831296E-01 -6.353946128154153E-01  9.357864125709356E-01  1.190355556566186E+00  1.090207260441273E+00 -5.074688938124075E-01 -8.098522076713012E-01 -1.607119983073405E-01 -5.514834967211081E-01  1.684662191793758E-01  2.819438153190118E-01  4.262054419169121E-01
    26.0000  1.703097335747974E+01  3.422271708495076E+00  2.561420647845309E+00 -2.083433051384766E-01  3.050471357083524E+00 -2.025440136701927E+00 -3.422753565906520E+00  1.266862674000744E+00  1.625302228485109E+00 -6.012516424290028E-01 -7.921955220708529E-01 -1.342369009820790E+00 -2.540512451171107E-01 -6.462420715859364E-01  9.395797838347084E-01  1.204101059727238E+00  1.074514026494652E+00 -5.025204978935630E-01 -8.252408804180975E-01 -1.474806453763633E-01 -5.558546425174472E-01  1.724335637550586E-01  2.788954804162731E-01  4.267557003964623E-01
    27.0000  1.702055854738147E+01  3.361281935452231E+00  2.571980346308603E+00 -1.982112788108596E-01  3.008816828834921E+00 -2.023648673663182E+00 -3.452409355522925E+00  1.274692147656509E+00  1.632311025966492E+00 -6.331235213061615E-01 -7.844836814539529E-01 -1.358572035142408E+00 -2.482456055302440E-01 -6.573875936646647E-01  9.415296175507846E-01  1.217517675449943E+00  1.058495866531200E+00 -4.979861989737010E-01 -8.408381873379234E-01 -1.352078904490046E-01 -5.606679772951022E-01  1.752350053997344E-01  2.757195891345018E-01  4.267255291459817E-01
    28.0000  1.700872014996832E+01  3.300337663632812E+00  2.575721010069144E+00 -1.891526828058020E-01  2.966846149669848E+00 -2.025918897918042E+00 -3.482207136751984E+00  1.278562142876479E+00  1.638496292513163E+00 -6.652824045346144E-01 -7.787090143302533E-01 -1.375142327951715E+00 -2.448154088499983E-01 -6.686970549826371E-01  9.417037682317804E-01  1.230469109833372E+00  1.042327717807704E+00 -4.939038890056607E-01 -8.564792580448705E-01 -1.239906218386735E-01 -5.658558527623460E-01  1.768950294804384E-01  2.724585223592264E-01  4.261457517961374E-01
    29.0000  1.699573738620557E+01  3.239968021817681E+00  2.573568682698235E+00 -1.811696598184325E-01  2.924917312764176E+00 -2.031632904035522E+00 -3.511887965770023E+00  1.279099156873493E+00  1.643901170796351E+00 -6.974705295794765E-01 -7.746330864505269E-01 -1.391913186034209E+00 -2.433851406892575E-01 -6.800469020795776E-01  9.404252757007020E-01  1.242913272809617E+00  1.026138703783067E+00 -4.902475403262818E-01 -8.720585986225304E-01 -1.137567560369339E-01 -5.713203261409427E-01  1.776045392960957E-01  2.691601043833427E-01  4.251279447633369E-01
    30.0000  1.698187455575318E+01  3.180375648413158E+00  2.566710976716190E+00 -1.741846661345474E-01  2.883170786454771E+00 -2.040038545014069E+00 -3.541348776792475E+00  1.277099987232101E+00  1.648629302476446E+00 -7.295972830004340E-01 -7.719165231616045E-01 -1.408795984939257E+00 -2.434703594661350E-01 -6.913679588707353E-01  9.380877916658829E-01  1.254894167677458E+00  1.009973999405508E+00 -4.869534975792789E-01 -8.875559847620117E-01 -1.043350048828140E-01 -5.769778665148002E-01  1.776077961040133E-01  2.658584433585543E-01  4.238027060930480E-01
    31.0000  1.696730269739547E+01  3.121575144388900E+00  2.556039304330284E+00 -1.681170293071934E-01  2.841619404783735E+00 -2.050582640329393E+00 -3.570578597528443E+00  1.273161805676130E+00  1.652772256262976E+00 -7.616646174559323E-01 -7.702947221439760E-01 -1.425760665091549E+00 -2.447059127677465E-01 -7.026340824845088E-01  9.349815675128565E-01  1.266473191587753E+00  9.938323873043136E-01 -4.839652514947650E-01 -9.029898552181638E-01 -9.557380358016407E-02 -5.827779349977062E-01  1.770884222680519E-01  2.625713467414642E-01  4.222647409131665E-01
    32.0000  1.695208986718884E+01  3.063598868766549E+00  2.541878900903769E+00 -1.629409202536022E-01  2.800286666549629E+00 -2.063061419809586E+00 -3.599560120111441E+00  1.267501522384399E+00  1.656360935537357E+00 -7.936587692946895E-01 -7.696732680969228E-01 -1.442788753085110E+00 -2.469596669006463E-01 -7.138306786682479E-01  9.312127010044625E-01  1.277667098638073E+00  9.777207053326523E-01 -4.812638823911314E-01 -9.183599066752740E-01 -8.742262011378120E-02 -5.886996984265754E-01  1.761128603107271E-01  2.593067643849048E-01  4.205489327620545E-01
    33.0000  1.693621017019770E+01  3.006661651237467E+00  2.523858773089483E+00 -1.587220127441878E-01  2.759319011695247E+00 -2.077688292455490E+00 -3.628190006610670E+00  1.259866401297400E+00  1.659336094397728E+00 -8.254629691535322E-01 -7.701790553972829E-01 -1.459832517411599E+00 -2.503899561283571E-01 -7.249272699412822E-01  9.266647060786941E-01  1.288404415690532E+00  9.616977457307748E-01 -4.788868441805740E-01 -9.336023787613453E-01 -7.998269114637575E-02 -5.947446389041271E-01  1.746017882987254E-01  2.560694154357717E-01  4.186196128984655E-01
    34.0000  1.696841153402396E+01  3.119354035674177E+00  2.563128933039124E+00 -1.664663102724093E-01  2.840619079389905E+00 -2.046605029554186E+00 -3.571424720174509E+00  1.277010949944004E+00  1.653890985453457E+00 -7.623131985797136E-01 -7.681655698290133E-01 -1.425880662531213E+00 -2.423868271954871E-01 -7.028739537035011E-01  9.365623538537332E-01  1.267389945314831E+00  9.935161330242875E-01 -4.833532515333898E-01 -9.033828190408317E-01 -9.416712726027697E-02 -5.825799935657940E-01  1.781697479401306E-01  2.625191230102228E-01  4.227123645725492E-01
    35.0000  1.693797306550682E+01  3.003787393067599E+00  2.534336598784496E+00 -1.562228867901993E-01  2.758210561063892E+00 -2.071821983366292E+00 -3.629204071259374E+00  1.265379606636478E+00  1.660980020703182E+00 -8.261017621448316E-01 -7.670904750507801E-01 -1.459849104206518E+00 -2.470901306221098E-01 -7.252071433847521E-01  9.288878635399234E-01  1.289664222082932E+00  9.613931381467755E-01 -4.780054381775773E-01 -9.340178551687822E-01 -7.801022676233553E-02 -5.944154531725304E-01  1.761217870475195E-01  2.560030270302166E-01  4.192408729915570E-01
    36.0000  1.696983094425646E+01  3.116977401044966E+00  2.571641082587030E+00 -1.644424271796649E-01  2.839680640016129E+00 -2.041837891246937E+00 -3.572272731925962E+00  1.281508208604057E+00  1.655227384914789E+00 -7.628650223050700E-01 -7.656504212800826E-01 -1.425910653465181E+00 -2.396927375869517E-01 -7.031089197573451E-01  9.383803027499074E-01  1.268423121405311E+00  9.932519323511620E-01 -4.826348573530636E-01 -9.037373624639528E-01 -9.255375591986101E-02 -5.823162987736439E-01  1.794127513329764E-01  2.624641226093923E-01  4.232213114653277E-01
    37.0000  1.693940034555117E+01  3.001387322411227E+00  2.542931140214444E+00 -1.541963483351865E-01  2.757249959203168E+00 -2.067002539340090E+00 -3.630065789481657E+00  1.269944389753930E+00  1.662325161338545E+00 -8.266742290739667E-01 -7.645470711665759E-01 -1.459886568733151E+00 -2.443533887998701E-01 -7.254442051608687E-01  9.307407159305693E-01  1.290708945692304E+00  9.611183934006845E-01 -4.772804472169527E-01 -9.343847518949123E-01 -7.637602413792983E-02 -5.941493165964669E-01  1.773872305941279E-01  2.559491337052177E-01  4.197614908957987E-01
    38.0000  1.697125332095040E+01  3.114593662737831E+00  2.580185631031279E+00 -1.624194568995663E-01  2.838733695956296E+00 -2.037049422520416E+00 -3.573125615100259E+00  1.286034308220716E+00  1.656566608390444E+00 -7.634253183996343E-01 -7.631239458110664E-01 -1.425943693192000E+00 -2.369803288034104E-01 -7.033442893091906E-01  9.402136989266386E-01  1.269460540753866E+00  9.929833784049394E-01 -4.819140396431887E-01 -9.040970827929500E-01 -9.093205890406542E-02 -5.820514638992181E-01  1.806655610407332E-01  2.624098349782638E-01  4.237355390472866E-01
    39.0000  1.694082993395573E+01  2.998981962854656E+00  2.551553060312408E+00 -1.521716989667239E-01  2.756281898558381E+00 -2.062164646083784E+00 -3.630931590920652E+00  1.274534962181808E+00  1.663672367413096E+00 -8.272543800600751E-01 -7.619939183682586E-01 -1.459926836404953E+00 -2.416001988936863E-01 -7.256814587513697E-01  9.326076689156542E-01  1.291757193565603E+00  9.608396886758597E-01 -4.765534762085706E-01 -9.347563677384189E-01 -7.473460260268006E-02 -5.938821577144747E-01  1.786615721717774E-01  2.558959811304438E-01  4.202869861430810E-01
    40.0000  1.697267814182175E+01  3.112204208524606E+00  2.588758677483119E+00 -1.603981733927530E-01  2.837779030542523E+00 -2.032241857075073E+00 -3.573982773952503E+00  1.290586904252681E+00  1.657908063943919E+00 -7.639935025701086E-01 -7.605873636417153E-01 -1.425979604673412E+00 -2.342510359644449E-01 -7.035799017780690E-01  9.420615144878838E-01  1.270501650923993E+00  9.927107622644386E-01 -4.811911420134709E-01 -9.044616396404970E-01 -8.930288671318647E-02 -5.817855825181123E-01  1.819274829818105E-01  2.623562824514406E-01  4.242547409193808E-01
    41.0000  1.694226182807531E+01  2.996571229999339E+00  2.560202579095501E+00 -1.501489848441165E-01  2.755306262528924E+00 -2.057308145015821E+00 -3.631801540384581E+00  1.279151584268370E+00  1.665021650296851E+00 -8.278423317199110E-01 -7.594309266761229E-01 -1.459969956581562E+00 -2.388303913997463E-01 -7.259189129757444E-01  9.344888727509207E-01  1.292809005911241E+00  9.605569639267559E-01 -4.758245074351023E-01 -9.351327704761125E-01 -7.308588569830489E-02 -5.936139721771614E-01  1.799449065221174E-01  2.558435765848935E-01  4.208174119420398E-01
    42.0000  1.697410540734758E+01  3.109808942117141E+00  2.597360478706966E+00 -1.583786216993116E-01  2.836816516096281E+00 -2.027415013010229E+00 -3.574844280191205E+00  1.295166287578383E+00  1.659251766913088E+00 -7.645697016374647E-01 -7.580405720186900E-01 -1.426018441108051E+00 -2.315046702348018E-01 -7.038157671830256E-01  9.439239155075327E-01  1.271546497596566E+00  9.924340186753811E-01 -4.804661437199135E-01 -9.048311067998920E-01 -8.766615326701302E-02 -5.815186493202305E-01  1.831986220928132E-01  2.623034727495765E-01  4.247789755800252E-01
    43.0000  1.694369602542791E+01  2.994155032606730E+00  2.568879932455305E+00 -1.481282538547036E-01  2.754322926708666E+00 -2.052432866714327E+00 -3.632675707259726E+00  1.283794533053194E+00  1.666373022624130E+00 -8.284382081537399E-01 -7.568579999020336E-01 -1.460015981767876E+00 -2.360437860179213E-01 -7.261565774531299E-01  9.363844869972664E-01  1.293864425866693E+00  9.602701552691417E-01 -4.750935218198071E-01 -9.355140321913313E-01 -7.142979177195509E-02 -5.933447553813894E-01  1.812373343183679E-01  2.557919276854161E-01  4.213528247344160E-01
    44.0000  1.697553511814544E+01  3.107407762248573E+00  2.605991300979070E+00 -1.563608471105192E-01  2.835846020150822E+00 -2.022568702236038E+00 -3.575710208493810E+00  1.299772758168101E+00  1.660597733641159E+00 -7.651540467866658E-01 -7.554834645515194E-01 -1.426060257546380E+00 -2.287410369243715E-01 -7.040518961970638E-01  9.458010729492420E-01  1.272595128334234E+00  9.921530801551337E-01 -4.797390231336149E-01 -9.052055605280903E-01 -8.602176941923849E-02 -5.812506589185472E-01  1.844790864743470E-01  2.622514136832061E-01  4.253083031892310E-01
    45.0000  1.694513252359536E+01  2.991733274613665E+00  2.577585365183050E+00 -1.461095541952477E-01  2.753331762023014E+00 -2.047538635943327E+00 -3.633554163822136E+00  1.288464094224813E+00  1.667726497961235E+00 -8.290421377196874E-01 -7.542750384196959E-01 -1.460064966287776E+00 -2.332401968692062E-01 -7.263944624441684E-01  9.382946758878149E-01  1.294923498373127E+00  9.599791966443052E-01 -4.743604994497255E-01 -9.359002273658426E-01 -6.976623624347933E-02 -5.930745026671846E-01  1.825389592566272E-01  2.557410421334682E-01  4.218932825529410E-01
    46.0000  1.697696727498679E+01  3.105000562419016E+00  2.614651420568868E+00 -1.543448951614227E-01  2.834867405222122E+00 -2.017702730167678E+00 -3.576580636651936E+00  1.304406625516174E+00  1.661945981532704E+00 -7.657466737711937E-01 -7.529159310328782E-01 -1.426105110976821E+00 -2.259599352111174E-01 -7.042883001809811E-01  9.476931628936764E-01  1.273647592675443E+00  9.918678768884854E-01 -4.790097576953914E-01 -9.055850796607188E-01 -8.436964280787712E-02 -5.809816058453389E-01  1.857689875390536E-01  2.622001131552268E-01  4.258427856447899E-01
    47.0000  1.694657132022646E+01  2.989305854905219E+00  2.586319131368807E+00 -1.440929343768829E-01  2.752332634517676E+00 -2.042625271395465E+00 -3.634436985370193E+00  1.293160562498459E+00  1.669082090851119E+00 -8.296542532238195E-01 -7.516819390113066E-01 -1.460116966365575E+00 -2.304194322523565E-01 -7.266325788819042E-01  9.402196085297664E-01  1.295986270257906E+00  9.596840197221005E-01 -4.736254195373281E-01 -9.362914329863263E-01 -6.809513147449749E-02 -5.928032093161058E-01  1.838498881870896E-01  2.556909277175970E-01  4.224388450895897E-01
    48.0000  1.697840187880413E+01  3.102587230644096E+00  2.623341124196061E+00 -1.523308116323744E-01  2.833880528576985E+00 -2.012816895432056E+00 -3.577455645717291E+00  1.309068209065771E+00  1.663296529105323E+00 -7.663477231214029E-01 -7.503378572648796E-01 -1.426153060414439E+00 -2.231611578679119E-01 -7.045249912172173E-01  9.496003667643181E-01  1.274703942226651E+00  9.915783366213985E-01 -4.782783238722850E-01 -9.059697457290251E-01 -8.270967770846470E-02 -5.807114845495314E-01  1.870684401584509E-01  2.621495791636904E-01  4.263824866584334E-01
