793.000000	29.424102	-3.673909	-0.254531	0.971081	0.875549	-1.131394	-0.117488	0.291144	-0.091495	0.431184	0.206704	-0.291637	-0.080723	-0.064064	0.207270	-0.088524	-0.011087	0.120740	0.048135	-0.058758	-0.001992	-0.055372	-0.026012	0.090830	
792.900000	28.040665	-3.449876	-1.561689	0.904678	0.502016	-1.292619	0.065691	-0.101555	-0.004469	0.428371	0.140395	-0.388470	-0.041614	0.019290	0.123518	-0.086068	0.020924	0.129253	0.041402	-0.095350	-0.016330	-0.041298	0.001385	0.080624	
792.800000	26.937053	-2.735461	-1.567964	0.850339	0.217598	-1.117956	0.212630	-0.152805	0.064251	0.415057	0.091220	-0.349176	-0.039004	0.085866	0.094738	-0.084549	0.046659	0.126776	0.037095	-0.088234	-0.028064	-0.039466	0.023125	0.069354	
792.700000	26.399407	-1.393415	0.016468	0.806802	0.113008	-0.525179	0.284592	0.211240	0.095569	0.387436	0.076248	-0.141681	-0.080756	0.117826	0.131860	-0.083913	0.059496	0.110481	0.037453	-0.027344	-0.034361	-0.052419	0.033248	0.056248	
792.600000	25.956242	-0.589172	1.367959	0.826013	0.038348	-0.111403	0.344840	0.550132	0.121090	0.385994	0.067029	0.013460	-0.120794	0.144383	0.180370	-0.087610	0.070453	0.102399	0.038636	0.020515	-0.039865	-0.066424	0.041562	0.051925	
792.500000	25.280487	-0.697061	1.802707	0.918864	-0.110146	-0.084108	0.437665	0.693779	0.162729	0.422764	0.044004	0.037397	-0.141206	0.185944	0.216925	-0.096357	0.087155	0.109995	0.038067	0.031009	-0.047828	-0.075904	0.054895	0.059193	
792.400000	24.331000	-0.830863	2.474238	1.032124	-0.345055	-0.026555	0.569515	0.909043	0.223234	0.464670	0.005099	0.078783	-0.169639	0.245386	0.269101	-0.106599	0.110533	0.117437	0.035603	0.048089	-0.058719	-0.088537	0.074156	0.068550	
792.300000	23.251213	-0.571673	3.719622	1.128622	-0.620753	0.224912	0.721192	1.261337	0.293028	0.494161	-0.041020	0.190876	-0.212629	0.313835	0.337562	-0.115874	0.137262	0.118097	0.032415	0.086424	-0.071134	-0.105524	0.096366	0.074235	
792.200000	22.436341	-0.382224	4.380809	1.204067	-0.812337	0.363728	0.838271	1.449207	0.345734	0.523369	-0.071141	0.250649	-0.238310	0.366310	0.374879	-0.123939	0.158226	0.122509	0.031412	0.106761	-0.081092	-0.116374	0.113226	0.077813	
792.100000	22.071772	-0.402580	3.926832	1.246711	-0.861184	0.268214	0.895290	1.328766	0.368993	0.554284	-0.074351	0.206122	-0.231365	0.391115	0.355969	-0.130034	0.169158	0.134596	0.033971	0.091923	-0.086732	-0.115800	0.120845	0.078657	
792.000000	21.947068	-0.095292	3.118059	1.227712	-0.833671	0.200842	0.921489	1.079581	0.376879	0.567371	-0.062908	0.152413	-0.210446	0.401644	0.301166	-0.132220	0.174925	0.144502	0.038590	0.070348	-0.090196	-0.109155	0.123663	0.071373	
791.900000	21.832254	0.601311	2.537145	1.173158	-0.802513	0.270841	0.948723	0.866892	0.384849	0.565379	-0.050315	0.140847	-0.193332	0.412525	0.242328	-0.132240	0.180897	0.149188	0.043585	0.059821	-0.093827	-0.102894	0.126539	0.058406	
791.800000	21.534073	0.744302	2.200955	1.213909	-0.829148	0.233422	1.003617	0.770080	0.406041	0.596231	-0.048116	0.114723	-0.189955	0.436049	0.224308	-0.138871	0.191684	0.160765	0.047465	0.050043	-0.099606	-0.103564	0.133591	0.057573	
791.700000	21.015878	-0.070991	2.071822	1.403556	-0.925293	-0.023663	1.091282	0.810115	0.443010	0.680089	-0.058525	0.046038	-0.203170	0.474588	0.263684	-0.155711	0.208199	0.184614	0.049942	0.035277	-0.107921	-0.113449	0.145619	0.076247	
791.600000	20.550644	-0.934955	2.126275	1.615740	-1.004298	-0.265491	1.174347	0.908357	0.477348	0.770798	-0.065268	-0.011124	-0.223208	0.510910	0.316787	-0.174300	0.224016	0.209122	0.053125	0.025240	-0.116011	-0.126176	0.156858	0.097206	
791.500000	20.366451	-1.097069	2.281436	1.743136	-0.993662	-0.308564	1.221897	0.981497	0.493777	0.830009	-0.054662	-0.017382	-0.240083	0.530742	0.343881	-0.187490	0.233829	0.225063	0.058815	0.026077	-0.121609	-0.135785	0.162526	0.105886	
791.400000	20.508370	-0.513987	2.318953	1.769149	-0.878792	-0.177005	1.228788	0.962762	0.489601	0.854562	-0.023763	0.011900	-0.246720	0.531650	0.330212	-0.194298	0.236795	0.233084	0.067488	0.031841	-0.124375	-0.139578	0.161786	0.100246	
791.300000	20.942511	0.491938	2.047607	1.727427	-0.670461	0.013878	1.199886	0.821877	0.467238	0.859168	0.025421	0.041213	-0.240357	0.515878	0.279440	-0.197013	0.233791	0.238178	0.078896	0.033224	-0.124686	-0.137511	0.155390	0.085192	
791.200000	21.503356	0.942678	1.386456	1.743818	-0.422032	-0.004444	1.155917	0.611730	0.437384	0.890393	0.082389	0.004094	-0.227739	0.493147	0.231735	-0.203840	0.228424	0.252638	0.091465	0.016731	-0.124016	-0.134908	0.146656	0.078376	
791.100000	22.164080	0.371137	0.424871	1.887152	-0.142275	-0.340062	1.100294	0.395149	0.401835	0.972358	0.145392	-0.120854	-0.216260	0.465077	0.214039	-0.219349	0.221309	0.282017	0.104931	-0.020349	-0.122616	-0.135912	0.136147	0.089080	
791.000000	23.318081	-0.074057	-0.339177	2.038416	0.295257	-0.614543	0.984212	0.228481	0.335475	1.057008	0.239278	-0.223151	-0.211288	0.408847	0.203750	-0.236110	0.204051	0.311089	0.123026	-0.050439	-0.117058	-0.139393	0.116088	0.099311	
790.900000	25.177393	0.331184	-0.694008	2.114310	0.958491	-0.605059	0.780633	0.117008	0.224558	1.111843	0.377242	-0.241284	-0.212726	0.311862	0.180262	-0.248754	0.171994	0.330293	0.147661	-0.059116	-0.105414	-0.143267	0.082212	0.096977	
790.800000	27.224889	0.302038	-1.457007	2.225345	1.680253	-0.774569	0.550887	-0.079585	0.101316	1.184163	0.525812	-0.319412	-0.205541	0.203009	0.152474	-0.263648	0.135688	0.356515	0.173538	-0.084733	-0.091884	-0.145175	0.044443	0.100204	
790.700000	28.921155	-1.073562	-3.034334	2.465566	2.288209	-1.425352	0.364866	-0.409161	0.000958	1.312103	0.651800	-0.546167	-0.185128	0.114734	0.137708	-0.286655	0.107113	0.401915	0.195967	-0.149510	-0.081483	-0.145884	0.013728	0.123222	
790.600000	30.077593	-2.353082	-3.921717	2.764187	2.729603	-1.949004	0.268694	-0.539704	-0.058394	1.458289	0.749927	-0.713613	-0.188885	0.066850	0.163149	-0.315237	0.094028	0.448231	0.216383	-0.193533	-0.078276	-0.156308	-0.003922	0.150306	
790.500000	30.583805	-2.176973	-2.837082	3.020424	2.971688	-1.786741	0.283360	-0.202457	-0.067963	1.572287	0.815488	-0.634400	-0.244893	0.068566	0.243218	-0.343220	0.099832	0.474623	0.234832	-0.163845	-0.083974	-0.183194	-0.005636	0.164396	
790.400000	30.358355	-1.126992	-0.617575	3.143591	2.968238	-1.192198	0.358203	0.382919	-0.039838	1.610667	0.826248	-0.401303	-0.319084	0.100676	0.340594	-0.357533	0.115564	0.472493	0.242179	-0.089481	-0.092671	-0.211531	0.003893	0.164721	
790.300000	29.427892	-0.059566	1.464873	3.074553	2.710343	-0.565817	0.437410	0.894926	0.009505	1.549921	0.769023	-0.161314	-0.368563	0.140989	0.407147	-0.348349	0.131522	0.441579	0.231411	-0.015717	-0.098438	-0.224485	0.018720	0.154035	
790.200000	28.212123	0.754013	2.255694	2.867509	2.344696	-0.186255	0.506032	1.032794	0.064342	1.437550	0.680461	-0.033317	-0.369030	0.179856	0.396861	-0.324219	0.145634	0.403434	0.211491	0.018972	-0.101726	-0.216626	0.034488	0.134885	
790.100000	27.121308	1.148247	1.134236	2.615536	2.018723	-0.225011	0.561786	0.647086	0.112771	1.332656	0.599848	-0.088165	-0.314414	0.212710	0.293222	-0.297556	0.158009	0.379659	0.192882	-0.007417	-0.104311	-0.189742	0.048216	0.112304	
790.000000	26.122137	0.806733	-0.371356	2.460641	1.723251	-0.523123	0.614279	0.210279	0.158372	1.270760	0.526554	-0.221387	-0.257020	0.243690	0.202924	-0.278331	0.170222	0.369678	0.176025	-0.053841	-0.107069	-0.164589	0.061150	0.102085	
789.900000	25.095559	-0.438066	-0.616131	2.508709	1.418272	-0.857808	0.673486	0.213254	0.207177	1.269024	0.451710	-0.307709	-0.248858	0.277841	0.230006	-0.272790	0.183798	0.366944	0.159158	-0.073728	-0.110492	-0.160613	0.075146	0.116736	
789.800000	24.072537	-1.870103	-0.078023	2.635958	1.114093	-1.118336	0.736317	0.460463	0.257443	1.288044	0.377522	-0.342326	-0.268024	0.313634	0.313056	-0.272796	0.198227	0.364551	0.142683	-0.072956	-0.114390	-0.167574	0.089652	0.140019	
789.700000	23.117167	-2.653807	0.264410	2.676086	0.832069	-1.243558	0.796628	0.601396	0.305670	1.279260	0.308583	-0.354259	-0.276010	0.348025	0.355705	-0.267565	0.212524	0.356564	0.127452	-0.070777	-0.118410	-0.168788	0.103572	0.150554	
789.600000	22.238565	-2.666776	0.047223	2.589202	0.574763	-1.259094	0.852167	0.519868	0.351007	1.232034	0.245144	-0.365531	-0.259932	0.380040	0.330394	-0.254330	0.226332	0.342568	0.113390	-0.076437	-0.122354	-0.159018	0.116610	0.143715	
789.500000	21.417755	-2.074841	-0.787445	2.391202	0.335472	-1.216757	0.903744	0.211455	0.394267	1.152302	0.185527	-0.390748	-0.219224	0.410188	0.240957	-0.233948	0.239806	0.324360	0.100090	-0.093468	-0.126226	-0.138434	0.128992	0.122066	
789.400000	20.576522	-1.380769	-1.679948	2.184332	0.089111	-1.159029	0.962444	-0.120838	0.440898	1.071005	0.125027	-0.415189	-0.176556	0.443614	0.144064	-0.213244	0.254865	0.306218	0.086964	-0.111217	-0.130866	-0.117002	0.142443	0.098482	
789.300000	19.624006	-1.120325	-1.993357	2.080908	-0.193248	-1.124960	1.041618	-0.248675	0.497346	1.022036	0.058334	-0.419951	-0.157470	0.486473	0.102634	-0.199769	0.273814	0.292695	0.073401	-0.117158	-0.137299	-0.105892	0.159014	0.086986	
789.200000	18.520739	-1.293635	-1.967395	2.066066	-0.524142	-1.152725	1.146162	-0.242123	0.566106	1.002660	-0.016988	-0.424547	-0.154320	0.541034	0.102331	-0.192497	0.297492	0.284623	0.059040	-0.118310	-0.145867	-0.102230	0.179470	0.086073	
789.100000	17.279998	-1.686302	-2.080932	2.080938	-0.899416	-1.262322	1.273411	-0.258053	0.646032	0.996728	-0.100310	-0.454764	-0.149736	0.606092	0.104557	-0.187431	0.325449	0.280944	0.043882	-0.126243	-0.156343	-0.098852	0.203427	0.088717	
789.000000	16.142541	-2.030089	-2.126806	2.101775	-1.243305	-1.350396	1.390997	-0.257168	0.721340	0.993077	-0.177476	-0.477238	-0.147681	0.666808	0.109180	-0.182967	0.352248	0.277463	0.029763	-0.131834	-0.166391	-0.096435	0.225944	0.091157	
788.900000	15.411221	-2.066448	-1.712011	2.117611	-1.460416	-1.286545	1.458403	-0.145101	0.772209	0.983110	-0.230606	-0.444068	-0.158137	0.704599	0.127620	-0.178373	0.371068	0.269447	0.019026	-0.120632	-0.173091	-0.097943	0.240831	0.090975	
788.800000	15.128898	-1.783586	-1.241194	2.101462	-1.536562	-1.132069	1.468779	-0.040958	0.795226	0.961609	-0.257063	-0.387447	-0.168085	0.716253	0.135194	-0.171842	0.380647	0.258176	0.011965	-0.104332	-0.175880	-0.098470	0.247008	0.085439	
788.700000	15.223574	-1.278442	-1.376034	2.025402	-1.493737	-1.017741	1.430484	-0.130331	0.794453	0.925998	-0.261017	-0.367189	-0.157401	0.705542	0.096939	-0.161501	0.382282	0.247257	0.007967	-0.103396	-0.175288	-0.090770	0.245727	0.072262	
788.600000	15.668659	-0.603457	-1.829202	1.916558	-1.342335	-0.911888	1.348858	-0.325245	0.772988	0.882862	-0.244622	-0.363278	-0.135912	0.675150	0.032376	-0.149093	0.377241	0.236468	0.006758	-0.110080	-0.171853	-0.078661	0.237941	0.054192	
788.500000	16.423936	0.167446	-1.885407	1.831719	-1.097834	-0.720335	1.232092	-0.411081	0.735440	0.844679	-0.211008	-0.322199	-0.127291	0.629154	-0.012477	-0.138329	0.367398	0.224317	0.007974	-0.104373	-0.166388	-0.071202	0.225085	0.037026	
788.400000	17.100969	0.542425	-1.315846	1.845520	-0.879981	-0.534441	1.130098	-0.282376	0.705452	0.835972	-0.182293	-0.255103	-0.143071	0.590162	-0.001215	-0.134243	0.360602	0.215654	0.008742	-0.085035	-0.162296	-0.074142	0.214609	0.031361	
788.300000	17.222047	-0.071896	-0.199669	2.024613	-0.834710	-0.520780	1.102876	0.084412	0.711147	0.881882	-0.185328	-0.204267	-0.185751	0.585192	0.088925	-0.141384	0.366039	0.217515	0.005549	-0.060924	-0.163557	-0.090156	0.215383	0.047788	
788.200000	17.388628	-0.914720	0.978588	2.249192	-0.779047	-0.559456	1.074820	0.487950	0.717451	0.944381	-0.186667	-0.163337	-0.233632	0.580303	0.193798	-0.151570	0.372312	0.223140	0.002699	-0.037882	-0.165195	-0.108889	0.216306	0.069095	
788.100000	18.703894	-0.559969	1.525598	2.305299	-0.376270	-0.391043	0.906553	0.613599	0.659341	0.953553	-0.124584	-0.102718	-0.252658	0.512784	0.205987	-0.150225	0.358176	0.218867	0.008160	-0.020508	-0.157956	-0.113404	0.196827	0.064342	
788.000000	20.544376	0.674588	1.131185	2.187317	0.193998	-0.143208	0.667046	0.395613	0.566144	0.910368	-0.030912	-0.065120	-0.233563	0.412368	0.121665	-0.137371	0.331952	0.207355	0.017766	-0.020739	-0.145536	-0.101140	0.166350	0.037476	
787.900000	21.256842	1.402361	-0.226146	2.021837	0.443922	-0.172498	0.549796	-0.063476	0.523652	0.860291	0.006646	-0.133268	-0.184090	0.364076	0.003712	-0.122266	0.319687	0.201177	0.020106	-0.053473	-0.139393	-0.079025	0.152205	0.014157	
787.800000	20.549007	1.246691	-2.080806	1.873109	0.289475	-0.500769	0.587229	-0.598193	0.545520	0.821122	-0.026731	-0.291299	-0.121410	0.381873	-0.102711	-0.109391	0.325228	0.202070	0.013272	-0.108983	-0.141262	-0.054570	0.158801	0.004266	
787.700000	19.113828	0.571723	-3.646865	1.757506	-0.061330	-0.910290	0.695406	-1.007677	0.593380	0.790015	-0.093192	-0.454052	-0.068439	0.428430	-0.167643	-0.099579	0.336449	0.203978	0.002215	-0.160569	-0.145871	-0.035278	0.174011	0.005878	
787.600000	17.727811	-0.106950	-4.473238	1.661991	-0.380590	-1.199017	0.784599	-1.200683	0.627779	0.757463	-0.151892	-0.555160	-0.036953	0.464492	-0.188070	-0.091537	0.341527	0.201141	-0.007738	-0.189906	-0.148019	-0.024049	0.185262	0.012198	
787.500000	17.164616	-0.207849	-4.401021	1.553551	-0.445075	-1.195396	0.768604	-1.176417	0.612017	0.710176	-0.163298	-0.548499	-0.029370	0.452854	-0.181429	-0.082537	0.329983	0.188625	-0.011446	-0.186649	-0.143045	-0.020097	0.180778	0.013412	
787.400000	17.321714	0.183670	-3.753339	1.432785	-0.292216	-0.974831	0.665417	-1.022453	0.556293	0.652280	-0.135019	-0.466267	-0.036983	0.402363	-0.163005	-0.072474	0.305866	0.169436	-0.009924	-0.161464	-0.132638	-0.020420	0.163667	0.009146	
787.300000	17.390919	0.445762	-3.216878	1.328189	-0.169042	-0.807435	0.576676	-0.890390	0.508350	0.601935	-0.112535	-0.401659	-0.042851	0.358796	-0.144905	-0.063419	0.284804	0.152827	-0.009129	-0.141194	-0.123555	-0.020504	0.148960	0.006770	
787.200000	17.157622	0.448312	-2.792253	1.253109	-0.141090	-0.726697	0.529392	-0.770209	0.480844	0.563933	-0.107897	-0.362434	-0.047852	0.334315	-0.121152	-0.056298	0.270935	0.140074	-0.010634	-0.127238	-0.117591	-0.021051	0.140647	0.008700	
787.100000	16.957452	0.508397	-1.883594	1.205998	-0.105842	-0.555387	0.481533	-0.512916	0.454023	0.530833	-0.102222	-0.280928	-0.068248	0.310005	-0.070952	-0.050917	0.257802	0.125354	-0.011953	-0.098671	-0.111967	-0.027196	0.132522	0.012685	
787.000000	16.864030	0.561226	-0.802233	1.179038	-0.041084	-0.360561	0.423722	-0.204277	0.423668	0.503445	-0.091535	-0.186664	-0.094998	0.281690	-0.009837	-0.046718	0.244053	0.110843	-0.012605	-0.065411	-0.106077	-0.035755	0.123234	0.018027	
786.900000	16.679272	0.173817	-0.730727	1.158103	-0.007809	-0.444178	0.380437	-0.155395	0.401627	0.490392	-0.087283	-0.202561	-0.094737	0.260466	0.011842	-0.042780	0.233612	0.106378	-0.014181	-0.066998	-0.101564	-0.035549	0.116465	0.025545	
786.800000	16.420149	-0.379702	-1.527519	1.112589	0.000224	-0.711509	0.348742	-0.346579	0.386220	0.478741	-0.088188	-0.300117	-0.069104	0.244885	-0.010212	-0.037062	0.225810	0.107767	-0.016504	-0.096119	-0.098156	-0.026363	0.111705	0.030968	
786.700000	16.339911	-0.086684	-1.628340	0.997315	0.063018	-0.647214	0.295644	-0.401044	0.360972	0.433551	-0.079026	-0.289457	-0.057578	0.219759	-0.029832	-0.026528	0.214972	0.096039	-0.017468	-0.095359	-0.093492	-0.019916	0.103856	0.024953	
786.600000	16.443930	0.810172	-0.843519	0.856999	0.182008	-0.284714	0.220605	-0.244287	0.325701	0.368995	-0.059578	-0.170066	-0.068576	0.184887	-0.024454	-0.014147	0.201062	0.073573	-0.017047	-0.061945	-0.087556	-0.020075	0.092865	0.013222	
786.500000	16.442313	0.599374	-0.645822	0.838210	0.265126	-0.308121	0.161670	-0.171292	0.299578	0.356129	-0.047465	-0.167396	-0.072451	0.157871	-0.002351	-0.009699	0.190740	0.067928	-0.017699	-0.058611	-0.083124	-0.020869	0.084673	0.018787	
786.400000	16.366707	-0.805289	-1.415071	0.929835	0.322579	-0.800701	0.114018	-0.286135	0.280309	0.395321	-0.040837	-0.317734	-0.058029	0.136491	0.017861	-0.012431	0.183193	0.081639	-0.019224	-0.097475	-0.079827	-0.018379	0.078547	0.040926	
786.300000	16.673917	-1.346607	-2.034661	0.916124	0.499785	-1.044539	0.016210	-0.425061	0.237248	0.394294	-0.012095	-0.403411	-0.040243	0.092344	0.007208	-0.007929	0.167742	0.084024	-0.017911	-0.122283	-0.073153	-0.012039	0.064944	0.047957	
786.200000	17.579528	-0.364231	-2.046193	0.733674	0.865297	-0.793238	-0.160888	-0.506313	0.155939	0.324397	0.051717	-0.346406	-0.027049	0.011989	-0.037650	0.008050	0.139359	0.064836	-0.012040	-0.112049	-0.060969	-0.002848	0.039361	0.030328	
786.100000	18.924450	0.688125	-2.030990	0.547037	1.368317	-0.520965	-0.396245	-0.584964	0.047066	0.252829	0.140819	-0.283605	-0.014460	-0.094794	-0.083847	0.024528	0.101781	0.044914	-0.002982	-0.100439	-0.044833	0.006347	0.005116	0.011717	
786.000000	20.394411	0.960374	-2.284023	0.454854	1.909102	-0.497803	-0.647403	-0.680113	-0.068333	0.219215	0.236371	-0.291387	-0.001522	-0.208410	-0.109498	0.034946	0.062330	0.036239	0.006768	-0.105823	-0.027867	0.013376	-0.031222	0.006244	
785.900000	21.485683	0.745384	-2.555071	0.431231	2.328287	-0.606943	-0.845567	-0.741871	-0.156584	0.211043	0.308560	-0.331320	0.006861	-0.297229	-0.113315	0.041092	0.032682	0.034010	0.013381	-0.117522	-0.015119	0.017310	-0.059111	0.009955	
785.800000	21.889049	0.392271	-2.643095	0.439790	2.528130	-0.724702	-0.948496	-0.739117	-0.197035	0.212554	0.339118	-0.365532	0.007863	-0.341841	-0.099542	0.045441	0.019997	0.032915	0.014515	-0.125657	-0.009687	0.018157	-0.072082	0.017541	
785.700000	21.641503	0.185539	-2.502445	0.444067	2.520510	-0.769213	-0.961286	-0.680956	-0.192201	0.209817	0.330282	-0.372816	0.002869	-0.344600	-0.078654	0.050449	0.023400	0.029107	0.010461	-0.125642	-0.011201	0.017290	-0.070922	0.023956	
785.600000	20.938637	0.227995	-2.173540	0.427572	2.367453	-0.720043	-0.910720	-0.587268	-0.155176	0.197265	0.293645	-0.350174	-0.005851	-0.317818	-0.057809	0.057228	0.038353	0.021416	0.002703	-0.117495	-0.017707	0.015864	-0.059731	0.027033	
785.500000	20.200500	0.309274	-1.824216	0.409452	2.201917	-0.659298	-0.854280	-0.490407	-0.114019	0.183933	0.254028	-0.324287	-0.015151	-0.287899	-0.037197	0.064494	0.055139	0.013211	-0.005589	-0.108550	-0.025010	0.014415	-0.047294	0.029701	
785.400000	19.666032	0.295289	-1.552757	0.402364	2.099538	-0.637949	-0.824698	-0.408454	-0.084674	0.175638	0.225533	-0.311464	-0.023296	-0.269868	-0.016418	0.071410	0.068241	0.006590	-0.012621	-0.103231	-0.030728	0.013189	-0.038606	0.033883	
785.300000	19.176451	0.263590	-1.296373	0.399148	2.010093	-0.625688	-0.800349	-0.329209	-0.056502	0.168984	0.198728	-0.301843	-0.031470	-0.253768	0.004677	0.078492	0.081361	0.000275	-0.019618	-0.098823	-0.036458	0.011991	-0.030337	0.038516	
785.200000	18.626501	0.274987	-1.010510	0.393912	1.900299	-0.599519	-0.766921	-0.244463	-0.022435	0.161263	0.167349	-0.288084	-0.040457	-0.232999	0.025930	0.086173	0.096963	-0.006723	-0.027397	-0.093334	-0.043265	0.010721	-0.020278	0.042745	
785.100000	18.122050	0.302812	-0.728813	0.388322	1.803682	-0.571925	-0.738942	-0.161913	0.010494	0.153484	0.137621	-0.274621	-0.049479	-0.214217	0.046602	0.094366	0.112625	-0.013944	-0.035175	-0.088070	-0.050105	0.009595	-0.010633	0.046875	
785.000000	17.717720	0.319050	-0.472161	0.384950	1.737537	-0.553701	-0.723940	-0.085428	0.038686	0.146832	0.112727	-0.264931	-0.058165	-0.200856	0.066777	0.102927	0.127117	-0.020968	-0.042561	-0.083978	-0.056447	0.008675	-0.002531	0.051317	
784.900000	17.286453	0.318634	-0.208555	0.386217	1.661628	-0.541171	-0.704623	-0.005269	0.070705	0.141794	0.085079	-0.256766	-0.067557	-0.184936	0.088613	0.111741	0.143431	-0.027893	-0.050551	-0.080193	-0.063581	0.007572	0.006705	0.056375	
784.800000	16.807696	0.320197	0.063888	0.389600	1.569449	-0.529271	-0.678241	0.077656	0.107992	0.137411	0.053403	-0.248884	-0.077531	-0.165163	0.111381	0.121016	0.162089	-0.034990	-0.059327	-0.076463	-0.071733	0.006399	0.017523	0.061725	
784.700000	16.597191	0.394363	0.251406	0.380062	1.561007	-0.514632	-0.687972	0.130458	0.129494	0.129289	0.036363	-0.244660	-0.084488	-0.161364	0.126267	0.131777	0.175811	-0.042798	-0.066506	-0.074750	-0.077765	0.006709	0.023329	0.065488	
784.600000	16.835101	0.590953	0.284206	0.346740	1.693355	-0.495506	-0.758476	0.128873	0.123240	0.114271	0.044576	-0.246794	-0.085767	-0.184850	0.126842	0.144781	0.180470	-0.051690	-0.070741	-0.076549	-0.079899	0.009651	0.020369	0.066320	
784.500000	17.176769	0.879096	0.201141	0.295881	1.857301	-0.473920	-0.842750	0.086655	0.112397	0.094144	0.057518	-0.254087	-0.082851	-0.213959	0.116867	0.159682	0.184135	-0.061482	-0.074703	-0.081097	-0.081610	0.014604	0.015891	0.065053	
784.400000	17.337233	1.223508	0.115285	0.238754	1.962573	-0.441207	-0.901908	0.039580	0.116142	0.071674	0.058213	-0.259556	-0.079622	-0.230765	0.104732	0.175799	0.193491	-0.072217	-0.080600	-0.085508	-0.085783	0.020038	0.015893	0.063057	
784.300000	17.491625	1.618068	0.309255	0.192957	2.064674	-0.353998	-0.959794	0.070679	0.122868	0.050005	0.057015	-0.240589	-0.085108	-0.246197	0.107606	0.191991	0.204542	-0.084935	-0.087102	-0.081585	-0.090710	0.022567	0.016750	0.062214	
784.200000	17.784834	2.007440	0.919542	0.174211	2.209472	-0.205203	-1.036175	0.224200	0.123011	0.033308	0.062441	-0.189541	-0.104209	-0.269300	0.136238	0.207253	0.214005	-0.099479	-0.093133	-0.065982	-0.094982	0.020205	0.015469	0.064430	
784.100000	17.965675	2.152282	1.483172	0.187900	2.317147	-0.131825	-1.096979	0.383857	0.133585	0.028961	0.059349	-0.159041	-0.124646	-0.284316	0.174192	0.221311	0.227842	-0.111022	-0.100713	-0.055052	-0.101143	0.016852	0.017351	0.071359	
784.000000	17.779354	1.885293	1.560730	0.230870	2.306810	-0.248197	-1.107688	0.434567	0.171811	0.040933	0.032404	-0.195358	-0.134174	-0.275286	0.203093	0.234463	0.252082	-0.115756	-0.111891	-0.063628	-0.111769	0.016607	0.027763	0.083453	
783.900000	17.264640	1.447808	1.264236	0.276457	2.190983	-0.473293	-1.073845	0.390065	0.235108	0.058116	-0.016109	-0.274567	-0.133980	-0.244736	0.218475	0.248542	0.285855	-0.117264	-0.126394	-0.085681	-0.126493	0.019758	0.045882	0.096906	
