           1   98615.1694526913     
           2   12206.2068359311     
           3   4838.14300500851     
           4   2716.32630192217     
           5   1149.65324278188     
           6   460.467261011563     
           7   273.153658563510     
           8   78.2820558969504     
           9   38.1743181994500     
          10   9.48749666691910     
          11   3.75625119936550     
          12  0.604992434316640     
          13  0.269653622048615     
          14  4.946535054643028E-002
          15  3.495510893588396E-002
          16  6.897043920905689E-003
          17  2.439728196859147E-003
          18  5.422810642075366E-004
          19  1.951034464556643E-004
          20  1.407111900188263E-005
          21  8.305642363588834E-006
          22  1.016778972018085E-006
          23  2.374599897825282E-007
          24  6.689172150141309E-008
          25  1.163592388487819E-008
          26  4.625794817414358E-009
          27  8.487428092403484E-010
          28  4.209408928153328E-031
          29  8.925132324049839E-032
          30  1.828310992615955E-032
          31  1.642028213555349E-032
          32  1.134645424994870E-033
          33  9.175313541244654E-034
          34  6.551073376727867E-035
          35  3.323196971733064E-035
          36  3.594480550117487E-036
          37  8.330964671367495E-037
          38  1.175132253309446E-037
