    0.00   88.22   -1.46375E-02
    0.00   86.44   -1.11699E-02
    0.00   84.65   -9.21784E-03
    0.00   82.87   -7.98776E-03
    0.00   81.09   -7.15224E-03
    0.00   79.31   -6.55108E-03
    0.00   77.52   -6.09643E-03
    0.00   75.74   -5.73611E-03
    0.00   73.96   -5.43729E-03
    0.00   72.18   -5.17857E-03
    0.00   70.40   -4.94565E-03
    0.00   68.61   -4.72899E-03
    0.00   66.83   -4.52229E-03
    0.00   65.05   -4.32154E-03
    0.00   63.27   -4.12438E-03
    0.00   61.49   -3.92954E-03
    0.00   59.70   -3.73650E-03
    0.00   57.92   -3.54508E-03
    0.00   56.14   -3.35528E-03
    0.00   54.36   -3.16704E-03
    0.00   52.57   -2.98020E-03
    0.00   50.79   -2.79449E-03
    0.00   49.01   -2.60955E-03
    0.00   47.23   -2.42506E-03
    0.00   45.45   -2.24088E-03
    0.00   43.66   -2.05713E-03
    0.00   41.88   -1.87433E-03
    0.00   40.10   -1.69343E-03
    0.00   38.32   -1.51587E-03
    0.00   36.53   -1.34347E-03
    0.00   34.75   -1.17841E-03
    0.00   32.97   -1.02308E-03
    0.00   31.19   -8.79976E-04
    0.00   29.41   -7.51563E-04
    0.00   27.62   -6.40198E-04
    0.00   25.84   -5.48049E-04
    0.00   24.06   -4.77049E-04
    0.00   22.28   -4.28893E-04
    0.00   20.50   -4.05048E-04
    0.00   18.71   -4.06776E-04
    0.00   16.93   -4.35171E-04
    0.00   15.15   -4.91190E-04
    0.00   13.37   -5.75679E-04
    0.00   11.58   -6.89389E-04
    0.00    9.80   -8.32984E-04
    0.00    8.02   -1.00703E-03
    0.00    6.24   -1.21198E-03
    0.00    4.46   -1.44814E-03
    0.00    2.67   -1.71559E-03
    0.00    0.89   -2.01411E-03
    0.00   -0.89   -2.34297E-03
    0.00   -2.67   -2.70072E-03
    0.00   -4.46   -3.08474E-03
    0.00   -6.24   -3.49072E-03
    0.00   -8.02   -3.91189E-03
    0.00   -9.80   -4.33811E-03
    0.00  -11.58   -4.75484E-03
    0.00  -13.37   -5.14225E-03
    0.00  -15.15   -5.47468E-03
    0.00  -16.93   -5.72097E-03
    0.00  -18.71   -5.84627E-03
    0.00  -20.50   -5.81554E-03
    0.00  -22.28   -5.59893E-03
    0.00  -24.06   -5.17826E-03
    0.00  -25.84   -4.55306E-03
    0.00  -27.62   -3.74430E-03
    0.00  -29.41   -2.79390E-03
    0.00  -31.19   -1.75979E-03
    0.00  -32.97   -7.07256E-04
    0.00  -34.75    3.00898E-04
    0.00  -36.53    1.21289E-03
    0.00  -38.32    1.99319E-03
    0.00  -40.10    2.62397E-03
    0.00  -41.88    3.10326E-03
    0.00  -43.66    3.44121E-03
    0.00  -45.45    3.65577E-03
    0.00  -47.23    3.76866E-03
    0.00  -49.01    3.80227E-03
    0.00  -50.79    3.77757E-03
    0.00  -52.57    3.71287E-03
    0.00  -54.36    3.62335E-03
    0.00  -56.14    3.52099E-03
    0.00  -57.92    3.41493E-03
    0.00  -59.70    3.31185E-03
    0.00  -61.49    3.21654E-03
    0.00  -63.27    3.13238E-03
    0.00  -65.05    3.06177E-03
    0.00  -66.83    3.00661E-03
    0.00  -68.61    2.96850E-03
    0.00  -70.40    2.94911E-03
    0.00  -72.18    2.95035E-03
    0.00  -73.96    2.97451E-03
    0.00  -75.74    3.02448E-03
    0.00  -77.52    3.10390E-03
    0.00  -79.31    3.21734E-03
    0.00  -81.09    3.37056E-03
    0.00  -82.87    3.57078E-03
    0.00  -84.65    3.82710E-03
    0.00  -86.44    4.15097E-03
    0.00  -88.22    4.55678E-03
    1.80   88.22   -1.44565E-02
    1.80   86.44   -1.09218E-02
    1.80   84.65   -8.93558E-03
    1.80   82.87   -7.68500E-03
    1.80   81.09   -6.83607E-03
    1.80   79.31   -6.22594E-03
    1.80   77.52   -5.76552E-03
    1.80   75.74   -5.40196E-03
    1.80   73.96   -5.10204E-03
    1.80   72.18   -4.84406E-03
    1.80   70.40   -4.61350E-03
    1.80   68.61   -4.40060E-03
    1.80   66.83   -4.19886E-03
    1.80   65.05   -4.00408E-03
    1.80   63.27   -3.81371E-03
    1.80   61.49   -3.62629E-03
    1.80   59.70   -3.44110E-03
    1.80   57.92   -3.25781E-03
    1.80   56.14   -3.07626E-03
    1.80   54.36   -2.89625E-03
    1.80   52.57   -2.71754E-03
