OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B 13
  8   2    -3.21286E-05     -9.73701E-05     -2.55865E-05      2.80326E-05
  8   3     1.07257E-04     -5.47026E-05      3.12316E-05      2.28808E-06
  8   4     2.99380E-05      6.89865E-05     -3.95350E-05      6.74336E-05
  8   5     7.79733E-05      3.13638E-05      6.11800E-05     -5.97565E-05
  8   6    -1.19323E-05     -6.99623E-05      1.96855E-05     -6.39112E-05
  8   7    -2.64408E-05     -4.16388E-06     -4.13103E-05      9.32402E-05
  8   8     2.62304E-05      5.53872E-06      1.78523E-05      4.66961E-06
  9   0     1.03302E-04      0.00000E+00      2.65678E-18      0.00000E+00
  9   1     1.02207E-04     -9.24669E-06     -3.02808E-05     -1.10534E-05
  9   2    -5.68233E-05     -5.02239E-05      2.84641E-05     -7.47112E-06
  9   3    -1.94780E-05      1.20852E-06      4.02033E-05      6.89790E-06
  9   4    -5.54673E-05     -8.62334E-05     -2.87251E-05      4.30290E-06
  9   5     3.36623E-05      1.25782E-04     -4.16885E-05      8.61667E-05
  9   6     4.13642E-05      1.20460E-05      6.12076E-05     -6.60239E-06
  9   7    -5.12533E-05      1.85145E-05      5.22984E-06     -8.10025E-05
  9   8    -1.18735E-05      2.70271E-05     -2.04187E-05      9.66993E-05
  9   9     1.11147E-05      1.40912E-06      1.10831E-04      1.35509E-04
 10   0    -2.93075E-05      0.00000E+00      7.81384E-19      0.00000E+00
 10   1     8.00421E-05     -1.41816E-04      7.41186E-06      1.34163E-05
 10   2     6.82966E-05      1.70251E-05     -1.01491E-06      4.11362E-07
 10   3    -5.52355E-05      7.09607E-05      2.42323E-05     -9.86576E-06
 10   4     1.23920E-05     -2.15426E-05      4.06054E-05      7.07676E-06
 10   5    -7.68920E-05     -4.63036E-05     -9.11443E-05     -9.28603E-06
 10   6     1.58376E-05      4.23494E-05     -2.41808E-06      1.10799E-05
 10   7     4.01732E-05      3.03021E-05     -6.40438E-05     -2.95565E-05
 10   8    -5.55350E-05      1.48753E-05     -5.77748E-05     -2.73407E-05
 10   9    -2.43228E-05      6.00489E-05     -5.55445E-06      4.38116E-05
 10  10    -1.92844E-06      1.68272E-05     -1.88490E-04      8.24239E-05
 11   0     5.41389E-05      0.00000E+00      4.68472E-19      0.00000E+00
 11   1    -6.43195E-05      8.13073E-05     -1.57517E-07      4.88966E-06
 11   2    -1.81389E-05     -2.00233E-05      1.73750E-05      1.80596E-05
 11   3    -3.05761E-05     -1.11265E-05     -5.65364E-06     -2.43658E-05
 11   4     3.02885E-05      1.16175E-04     -7.20816E-06      1.27657E-05
 11   5    -1.61427E-05     -8.83332E-05      1.18354E-05     -6.06118E-06
 11   6    -1.62546E-05     -2.52760E-05     -4.60519E-06      1.45537E-05
 11   7     2.09780E-06     -3.25041E-05     -4.39166E-05      1.62607E-06
 11   8     2.06292E-05     -3.99949E-05     -4.49435E-05     -4.30181E-05
 11   9    -2.85894E-06     -5.94665E-06     -9.44319E-05      1.84515E-05
 11  10    -2.09734E-05     -2.18607E-05     -7.03799E-05     -8.06572E-06
 11  11     1.64297E-05      1.25981E-06     -1.00835E-04     -1.24393E-04
 12   0     5.55373E-05      0.00000E+00      4.17627E-19      0.00000E+00
 12   1     3.53425E-05      6.25378E-05     -6.85783E-06      9.11113E-07
 12   2    -8.55646E-05      7.13071E-06      5.65913E-06     -5.55185E-06
 12   3    -3.94931E-06     -1.05779E-04      2.57370E-05     -2.34112E-05
 12   4     4.60608E-06      1.70461E-05     -4.53105E-05      2.64630E-05
 12   5    -4.53490E-05      9.46110E-05      2.89367E-06     -2.18667E-05
 12   6    -9.55545E-06      2.10776E-06      2.60992E-05     -9.04588E-06
 12   7    -4.68955E-05     -4.66258E-05     -6.16529E-06     -2.06659E-05
 12   8     2.65130E-05     -1.84452E-05      2.41343E-05      1.43493E-05
 12   9    -2.67334E-05     -6.31787E-05      8.91403E-06      2.57347E-05
 12  10    -2.76528E-06     -4.46195E-05     -5.58699E-05     -8.65992E-06
 12  11     8.52259E-06     -7.57376E-06     -5.55688E-06      7.24695E-05
 12  12     1.20181E-05      9.58805E-06      4.17040E-05      1.73315E-05
 13   0    -7.67349E-05      0.00000E+00      5.77577E-20      0.00000E+00
 13   1    -5.66850E-06     -4.26660E-05     -9.43920E-06      9.41965E-06
 13   2     1.71155E-05      1.74463E-05      1.26209E-05     -1.03495E-05
 13   3     4.73809E-05      5.20879E-05      4.35936E-05     -2.24501E-05
 13   4    -3.92794E-05     -6.72551E-05     -1.67121E-05      1.36424E-05
 13   5     2.51904E-05      3.33351E-06     -6.61029E-05     -4.15233E-05
 13   6     8.34577E-06      2.40793E-05     -5.94254E-06      2.50884E-06
 13   7     1.55234E-05     -4.63113E-06      2.14192E-05     -5.64584E-05
 13   8    -8.82220E-06      1.48382E-05     -8.41169E-06      5.28600E-06
 13   9    -1.28753E-05      4.45979E-06      4.32014E-05     -3.50643E-05
 13  10     3.45287E-06     -2.22763E-05      5.17561E-05     -1.23610E-05
 13  11    -2.19091E-05     -1.67996E-06     -4.11896E-05     -5.33255E-05
 13  12    -3.46631E-06      8.34081E-06     -4.43790E-05      5.56266E-05
 13  13     3.74207E-18     -3.95308E-18     -8.22405E-05      5.40335E-05
 14   0     5.56578E-06      0.00000E+00     -1.29635E-18      0.00000E+00
 14   1    -6.33333E-05     -6.34647E-05      1.73319E-17     -2.17495E-16
 14   2     3.45239E-05      4.21008E-05     -2.58940E-17     -2.74803E-17
 14   3     4.92717E-05      9.56757E-05     -7.65783E-17     -1.36742E-17
 14   4    -2.20316E-05     -2.69891E-05      1.18292E-16     -1.46549E-16
 14   5     5.22877E-05     -8.32393E-05      3.59339E-17      4.66018E-17
 14   6    -2.54660E-06     -6.03198E-06     -9.20151E-18      6.22601E-19
 14   7     4.70835E-05      1.78626E-05      9.31578E-19      1.09251E-18
 14   8    -3.65514E-06     -5.81648E-06      2.56274E-19      7.29834E-19
 14   9     2.01164E-05      2.47847E-05      1.45626E-19     -5.70143E-19
 14  10     5.83136E-06      2.44161E-05     -1.30026E-18     -4.94400E-19
 14  11     2.02140E-05     -1.56137E-05     -1.01087E-18     -1.13005E-18
 14  12    -1.60947E-05     -1.28404E-05      7.99961E-19      1.42975E-18
 14  13    -1.03988E-05     -1.58272E-05     -4.17241E-19     -6.13090E-19
 14  14     3.51328E-18     -3.31292E-18      3.71236E-19      6.61064E-19
 15   0     2.46353E-16      0.00000E+00     -1.18629E-19      0.00000E+00
 15   1     6.72268E-16      5.25897E-17      6.73126E-18      9.82871E-18
 15   2    -1.68386E-17      8.99334E-17      3.63200E-16     -6.77652E-17
 15   3    -1.10409E-16     -4.00173E-16      7.58581E-17     -3.62377E-17
 15   4     4.03601E-17      3.58382E-17      9.09361E-17     -7.95057E-17
 15   5     1.26246E-17     -8.76922E-18      1.46913E-16      7.19304E-17
 15   6     2.32091E-18      3.03736E-18      1.43181E-18     -3.47858E-18
 15   7     5.73191E-19     -2.41966E-18     -2.71430E-19      6.86137E-18
 15   8     4.36878E-18     -1.52017E-18     -1.72257E-19     -8.84356E-19
 15   9     2.19814E-18     -1.96600E-18      1.58299E-19      1.10524E-18
 15  10     1.34100E-18      7.15987E-20      3.00037E-19     -1.94499E-19
 15  11     1.64438E-18      1.03690E-18     -1.61673E-18     -2.99085E-20
 15  12     3.12796E-18     -3.44395E-18     -1.20138E-18     -1.07831E-18
 15  13     5.81331E-18     -3.91215E-18      1.30766E-18      8.01561E-19
 15  14    -2.08293E-18     -2.22906E-18     -1.46186E-19     -4.70563E-19
 15  15     4.36351E-18     -1.75358E-18      5.81822E-19      7.85361E-19
 16   0    -1.39403E-15      0.00000E+00     -5.36814E-19      0.00000E+00
 16   1    -4.71306E-16     -7.93056E-16      8.46363E-18     -1.09240E-16
 16   2    -2.41377E-17      1.75554E-17     -4.59486E-17     -2.87733E-17
 16   3    -4.05774E-16     -4.47404E-16      8.14461E-17     -5.28829E-17
 16   4     5.05600E-17      5.72813E-17      8.76755E-17     -1.05995E-16
 16   5     1.14458E-17     -2.38430E-17      3.74627E-17      4.78720E-17
 16   6    -1.36218E-19     -3.28013E-19     -1.36260E-17      1.43946E-18
 16   7     7.39737E-18     -4.60985E-19      1.54781E-18      3.50271E-18
 16   8    -4.18692E-19      1.06579E-20      5.40823E-19     -1.11976E-18
 16   9     2.23276E-18     -1.82231E-18     -4.52529E-19     -5.17822E-19
 16  10     9.03556E-19     -1.45283E-18     -3.63292E-19      8.96999E-19
 16  11     2.86539E-18      1.23473E-18      5.69405E-19     -4.03224E-19
 16  12     4.86331E-18      1.99651E-18     -8.57701E-19      2.47164E-19
 16  13     2.45642E-18     -5.65188E-18     -1.41511E-18     -8.69260E-19
 16  14     6.02458E-18     -3.94866E-18      9.02266E-19      5.41345E-19
 16  15    -2.12341E-18     -2.60199E-18     -2.27466E-19     -4.12835E-19
 16  16     5.36592E-18     -3.24106E-18      4.13150E-19      6.76452E-19
 17   0    -1.33695E-16      0.00000E+00     -7.03494E-20      0.00000E+00
 17   1     1.05699E-15      8.73020E-17      9.66288E-17     -4.50491E-17
 17   2     1.69446E-17      2.36288E-17      3.17377E-16     -6.56234E-17
 17   3    -1.12724E-16     -4.12151E-16      2.21973E-16     -1.73397E-16
 17   4     1.05096E-16      9.18189E-17      5.45300E-17     -4.75648E-17
 17   5     4.89709E-19      1.92535E-18      1.44259E-16      7.24870E-17
 17   6    -1.03651E-19      3.03274E-18      2.34332E-18     -4.97761E-18
 17   7     1.78590E-18     -1.90929E-18     -2.69033E-18      9.25858E-18
 17   8     3.17015E-18     -1.78400E-18      5.52281E-19      5.51233E-19
 17   9     8.96441E-19     -1.17697E-18      8.28676E-19      4.21039E-19
 17  10     2.13179E-18      3.87349E-19     -8.88430E-20     -1.13390E-18
 17  11     1.24875E-18     -6.08140E-19     -6.34000E-19      8.58356E-19
 17  12     4.27184E-18     -1.75238E-18      4.12759E-19     -2.28455E-19
 17  13     2.42417E-18      6.66620E-19     -2.68723E-19     -1.48151E-19
 17  14     1.22625E-18     -4.07442E-18     -1.35534E-18     -5.20373E-19
 17  15     7.63814E-18     -8.54206E-19      6.27518E-19      9.10838E-19
 17  16    -3.21401E-18     -9.33397E-19     -1.03657E-19     -2.77030E-19
 17  17     4.47703E-18     -4.12016E-18      4.14622E-19      6.05246E-19
 18   0     1.12218E-16      0.00000E+00     -3.34810E-19      0.00000E+00
 18   1    -3.74970E-16     -5.93322E-16     -1.95419E-18      1.72396E-17
 18   2     6.71774E-17      4.21853E-16     -4.64008E-17     -2.20878E-17
 18   3    -3.39724E-16     -3.68602E-16      2.08361E-16     -8.44054E-17
 18   4     8.85218E-17      1.00593E-16      3.76901E-17     -4.71026E-17
 18   5    -1.17564E-17      2.29914E-17      3.29650E-17      4.19137E-17
 18   6     1.19802E-18      5.16272E-19     -1.37836E-17      3.12090E-18
 18   7     3.87069E-18      1.56839E-19      1.93360E-18      3.84389E-18
 18   8     3.68676E-19      3.97003E-19     -1.08316E-18     -2.65572E-18
 18   9     2.69559E-18     -3.10502E-18     -3.40832E-19      3.57219E-19
 18  10    -7.53242E-19     -7.21365E-19      1.14321E-18      9.35023E-19
 18  11     3.71842E-18      2.21320E-18     -1.72541E-19     -1.13086E-18
 18  12     5.00780E-18      8.12635E-19     -1.17226E-18      9.84522E-19
 18  13     2.51221E-18     -4.93909E-18      4.95801E-19     -7.60386E-19
 18  14     3.21888E-18      1.58263E-20     -6.02682E-19     -7.99558E-19
 18  15     2.58584E-18     -3.86425E-18     -1.05020E-18     -5.25584E-19
 18  16     9.83323E-18     -4.25328E-18      8.44434E-19      1.05812E-18
 18  17    -2.28130E-18     -5.00470E-19      5.32173E-21     -4.63648E-19
 18  18     4.43934E-18     -5.16845E-18      4.30152E-19      6.86573E-19
 19   0    -5.23288E-16      0.00000E+00     -4.62943E-20      0.00000E+00
 19   1     1.06241E-15      9.25163E-17      1.48616E-16     -7.96619E-17
 19   2     5.01190E-17     -5.17051E-17      1.97708E-16     -4.50575E-17
 19   3    -6.95342E-17     -2.77598E-16      3.13379E-16     -2.61609E-16
 19   4     1.46275E-16      1.29271E-16      7.23297E-18     -6.32300E-18
 19   5    -1.46787E-17      1.37724E-17      1.17106E-16      5.96856E-17
 19   6    -1.32723E-18      9.71899E-19      2.86631E-18     -5.43553E-18
 19   7     2.20043E-18     -8.47587E-19     -2.75362E-18      1.19992E-17
 19   8     5.83033E-19     -9.83886E-19      7.17039E-19      7.09606E-19
 19   9     1.03666E-18     -8.98515E-19     -8.09169E-19     -1.43234E-18
 19  10     3.84934E-18     -1.29286E-18     -2.61987E-19     -2.99588E-19
 19  11    -8.16901E-19     -2.64761E-19      1.28625E-18      8.13256E-19
 19  12     4.75587E-18      4.19895E-19     -1.78527E-20     -6.57431E-19
 19  13     1.37864E-18     -6.97322E-19     -8.32960E-19      9.27400E-19
 19  14    -2.84413E-19     -2.70616E-18      6.38797E-20     -4.65317E-19
 19  15     4.92113E-18      2.13279E-18     -1.19265E-18     -4.99801E-19
 19  16     2.03155E-18     -3.06716E-18     -1.12618E-18     -6.70125E-19
 19  17     7.93469E-18     -6.51436E-18      1.12293E-18      8.33996E-19
 19  18    -4.50245E-18      7.37837E-19     -6.99911E-20     -4.80738E-19
 19  19     3.20740E-18     -3.84135E-18      5.34946E-19      8.27790E-19
 20   0     1.64956E-15      0.00000E+00     -2.68890E-19      0.00000E+00
 20   1    -1.65863E-16     -2.18007E-16     -1.08433E-17      1.19712E-16
 20   2     1.41236E-16      7.55746E-16     -3.19877E-17     -1.02137E-17
 20   3    -1.39690E-16     -1.38089E-16      2.70618E-16     -9.70207E-17
 20   4     1.04924E-16      1.20088E-16     -1.75292E-17      1.62758E-17
 20   5    -3.85072E-17      7.49497E-17      2.33156E-17      2.98339E-17
 20   6     2.72698E-18      1.18070E-18     -1.24827E-17      3.70655E-18
 20   7     6.32258E-19      5.13807E-19      2.20058E-18      3.61936E-18
 20   8     1.18121E-18      6.40463E-19     -1.29011E-18     -2.17685E-18
 20   9     1.29747E-18     -1.60068E-18     -2.50964E-19      3.23947E-19
 20  10    -1.09810E-18     -8.69021E-19      4.32781E-19     -9.94085E-19
 20  11     5.28159E-18     -1.82263E-19     -2.95734E-19     -3.05271E-19
 20  12     3.70392E-18      8.45984E-19      9.71199E-19      1.56898E-18
 20  13     3.78985E-18     -2.62295E-18      2.59200E-19     -1.35436E-18
 20  14     2.42188E-18     -1.86830E-19     -1.32565E-18      6.29829E-19
 20  15     1.51275E-18     -1.04180E-18      1.45102E-19     -3.14537E-19
 20  16     6.82341E-18     -6.56946E-19     -6.46686E-19      6.74643E-20
 20  17     2.23387E-18     -4.05264E-18     -1.01374E-18     -4.94221E-19
 20  18     7.59843E-18     -8.58464E-18      1.26490E-18      8.97621E-19
 20  19    -2.31286E-18     -5.17738E-20     -2.85570E-19     -2.17203E-19
 20  20     3.91790E-18     -3.11661E-18      3.73151E-19      6.92782E-19
 21   0    -7.90842E-16      0.00000E+00     -4.48580E-20      0.00000E+00
 21   1     6.80189E-16      5.98032E-17      1.56573E-16     -8.86492E-17
 21   2     6.91488E-17     -1.09778E-16      3.88003E-17     -1.46772E-17
 21   3     1.12919E-17     -2.94469E-17      3.22667E-16     -2.76638E-16
 21   4     1.49361E-16      1.31752E-16     -3.86098E-17      3.35566E-17
 21   5    -2.85384E-17      2.27034E-17      7.04206E-17      3.62562E-17
 21   6    -2.47597E-18     -1.72907E-18      2.77151E-18     -4.91873E-18
 21   7     1.91420E-18      1.86753E-19     -2.58247E-18      1.27884E-17
 21   8    -9.10047E-19     -5.37945E-19      9.24275E-19      6.10685E-19
 21   9     1.15315E-18     -5.81426E-19     -1.52596E-18     -1.22702E-18
 21  10     2.43704E-18     -1.33313E-18     -2.77350E-19      1.25122E-19
 21  11    -1.05208E-18      3.69689E-19      6.95886E-19     -7.11621E-19
 21  12     6.79131E-18     -7.07935E-19      2.44483E-19     -2.51852E-19
 21  13    -9.94093E-19     -8.98519E-19      6.73137E-19      1.14112E-18
 21  14     2.34786E-19     -5.78802E-20      3.77183E-19     -1.13735E-18
 21  15     4.50419E-18      1.76308E-18     -1.42849E-18      5.79120E-19
 21  16     2.41215E-18     -1.82592E-18     -1.07190E-19     -3.37148E-19
 21  17     5.31323E-18     -2.67426E-18     -2.13980E-19     -2.88939E-20
 21  18     5.81953E-19     -3.78782E-18     -1.16719E-18     -5.22868E-19
 21  19     6.69092E-18     -5.15620E-18      1.03876E-18      9.06754E-19
 21  20    -2.12317E-18      1.99351E-18     -5.14553E-20     -3.63974E-19
 21  21     4.10378E-18     -4.35004E-18      2.05538E-19      6.75225E-19
 22   0     2.66162E-15      0.00000E+00     -1.98330E-19      0.00000E+00
 22   1     1.04144E-16      2.51018E-16     -1.52423E-17      1.69789E-16
 22   2     1.73335E-16      8.85073E-16     -9.72841E-18      2.98142E-18
 22   3     1.38686E-16      1.82346E-16      2.54229E-16     -8.52788E-17
 22   4     9.16494E-17      1.05044E-16     -6.35042E-17      6.87743E-17
 22   5    -6.11643E-17      1.15315E-16      1.12501E-17      1.37184E-17
 22   6     3.58208E-18      1.37970E-18     -9.98247E-18      3.32142E-18
 22   7    -1.23201E-18      6.77143E-19      2.01925E-18      3.02483E-18
 22   8     1.20585E-18      5.65470E-19     -9.72949E-19     -1.34710E-18
 22   9    -2.67778E-19     -6.50038E-19     -1.88945E-19      1.09402E-19
 22  10    -1.01615E-18     -4.89031E-19     -2.77259E-19     -1.45578E-18
 22  11     3.79008E-18     -5.31697E-19     -2.93087E-19      9.40640E-20
 22  12     2.76860E-18      4.33781E-19      7.88112E-19     -4.21181E-19
 22  13     5.34858E-18     -3.72252E-18      1.09056E-19     -5.69863E-19
 22  14     1.02107E-19     -8.54636E-19      5.47985E-19      1.35732E-18
 22  15     2.18807E-18      1.94391E-18      4.12516E-19     -1.39721E-18
 22  16     6.54415E-18     -4.75782E-19     -1.38931E-18      8.53070E-19
 22  17     2.79703E-18     -3.65295E-18     -1.08955E-19      1.34414E-19
 22  18     4.77770E-18     -4.13152E-18     -3.85577E-20     -2.90381E-19
 22  19     2.28081E-18     -3.97509E-18     -8.78953E-19     -1.89927E-19
 22  20     6.75975E-18     -4.93541E-18      1.21887E-18      8.08215E-19
 22  21    -3.06297E-18      9.85275E-19      1.56208E-19      2.69343E-20
 22  22     3.62118E-18     -2.75581E-18      4.91614E-19      4.73942E-19
 23   0    -8.25872E-16      0.00000E+00      1.36814E-21      0.00000E+00
 23   1     4.14216E-17      2.31139E-18      1.21960E-16     -7.21524E-17
 23   2     6.83528E-17     -1.31289E-16     -1.16184E-16      1.62510E-17
 23   3     1.07233E-16      2.55862E-16      2.47547E-16     -2.16988E-16
 23   4     1.09575E-16      9.51089E-17     -7.14965E-17      6.20302E-17
 23   5    -3.64044E-17      2.95939E-17      1.40295E-17      6.81433E-18
 23   6    -2.98049E-18     -4.94510E-18      2.31716E-18     -3.87915E-18
 23   7     1.90650E-18      6.92658E-19     -2.48647E-18      1.22354E-17
 23   8    -1.75683E-18      1.71216E-20      1.06708E-18      4.73874E-19
 23   9     9.92633E-19     -1.68037E-19     -1.38843E-18     -5.45541E-19
 23  10     6.95424E-19     -9.35559E-19     -2.32526E-19      2.23465E-19
 23  11    -5.47885E-19      9.06867E-19     -1.49456E-20     -1.53411E-18
 23  12     5.68138E-18     -1.56221E-18      3.83129E-19     -4.12880E-20
 23  13    -1.66209E-18     -8.01018E-19      3.61546E-19     -2.12308E-19
 23  14     2.67081E-18     -1.14206E-18      4.04625E-19     -5.84682E-19
 23  15     1.65046E-18      1.23960E-18      3.11620E-19      1.34058E-18
 23  16     3.52214E-18      1.47254E-18     -6.96970E-20     -1.44199E-18
 23  17     5.74811E-18     -2.26159E-18     -1.17668E-18      7.48889E-19
 23  18     2.84452E-19     -3.85052E-18      1.27307E-19      1.28833E-19
 23  19     5.44260E-18     -1.44288E-18     -1.28071E-19     -4.10112E-19
 23  20     2.52067E-18     -2.16910E-18     -9.73729E-19     -7.00653E-19
 23  21     9.17870E-18     -8.43452E-18      9.17268E-19      9.73665E-19
 23  22    -8.77196E-19      6.85835E-19      1.32573E-19     -7.29257E-19
 23  23     4.37806E-18     -4.86671E-18      1.33082E-19      5.54769E-19
 24   0     2.76994E-15      0.00000E+00     -1.66425E-19      0.00000E+00
 24   1     3.57707E-16      6.79069E-16     -1.41750E-17      1.59397E-16
 24   2     1.50755E-16      7.37883E-16      1.25282E-17      1.39382E-17
 24   3     4.07727E-16      4.91150E-16      1.70544E-16     -5.19450E-17
 24   4     4.97517E-17      5.61771E-17     -8.97792E-17      9.93876E-17
 24   5    -6.82865E-17      1.29435E-16     -1.59217E-18     -3.14073E-18
 24   6     4.21821E-18      1.83670E-18     -6.64882E-18      2.39282E-18
 24   7    -2.77051E-18      1.75292E-19      1.61906E-18      2.45976E-18
 24   8     8.28795E-19      7.88762E-19     -6.22838E-19     -6.61322E-19
 24   9    -2.04287E-18     -2.28309E-19     -1.64749E-19     -1.86851E-19
 24  10    -7.32636E-19     -7.95633E-20     -5.03375E-19     -1.06731E-18
 24  11     1.62135E-18     -3.89022E-19     -2.30965E-19      4.70372E-19
 24  12     2.84417E-18      9.92417E-21      2.45008E-19     -1.73120E-18
 24  13     4.95556E-18     -3.91496E-18     -2.35015E-21     -5.02876E-20
 24  14    -7.38536E-19     -1.24789E-18      6.89603E-19      3.44438E-19
 24  15     4.29617E-18      1.65170E-18      2.68243E-19     -1.04023E-18
 24  16     3.48160E-18     -3.08846E-19      1.65350E-19      1.53985E-18
 24  17     4.08506E-18     -9.07367E-19     -3.45926E-19     -1.02512E-18
 24  18     5.13887E-18     -4.37843E-18     -9.80276E-19      4.17295E-19
 24  19     1.65608E-18     -3.72339E-18      1.79396E-19     -1.29668E-19
 24  20     3.72116E-18     -1.55725E-18      3.19455E-19     -5.27327E-19
 24  21     2.18868E-18     -2.12067E-18     -8.69006E-19     -1.71659E-19
 24  22     4.77826E-18     -4.56725E-18      9.68399E-19      6.20642E-19
 24  23    -3.45306E-18      1.89731E-18     -2.71824E-19     -4.56661E-19
 24  24     3.56684E-18     -3.33865E-18      7.45577E-19      7.58323E-19
 25   0    -5.85621E-16      0.00000E+00      1.35887E-20      0.00000E+00
 25   1    -6.34291E-16     -6.02171E-17      5.86451E-17     -3.80745E-17
 25   2     4.58730E-17     -1.08785E-16     -2.22668E-16      3.85887E-17
 25   3     1.82303E-16      4.85996E-16      1.11632E-16     -1.03507E-16
 25   4     3.43149E-17      2.75251E-17     -8.36520E-17      7.26507E-17
 25   5    -3.57165E-17      3.03665E-17     -3.91127E-17     -2.11022E-17
 25   6    -3.38934E-18     -6.90607E-18      1.33410E-18     -2.35767E-18
 25   7     2.04524E-18      6.61314E-19     -1.97525E-18      1.07561E-17
 25   8    -1.97571E-18      4.87362E-19      7.72471E-19      2.78069E-19
 25   9     1.36035E-18     -1.62802E-19     -7.79976E-19     -3.41418E-19
 25  10    -6.71253E-19     -1.11287E-18     -4.41548E-19      3.39485E-19
 25  11    -2.05410E-19      9.63814E-19     -3.47331E-19     -1.65364E-18
 25  12     3.68719E-18     -2.22796E-18      1.83559E-19      2.46848E-19
 25  13    -1.73443E-18     -8.66279E-19     -2.56137E-19     -1.19257E-18
 25  14     2.98514E-18     -1.90151E-18      1.69772E-19     -2.08651E-19
 25  15    -3.82745E-19      8.52013E-19      4.62972E-19      5.66667E-19
 25  16     5.83230E-18      1.39332E-18      3.65760E-20     -1.24554E-18
 25  17     3.55254E-18     -1.53502E-18      3.15451E-19      1.77867E-18
 25  18     1.05726E-18     -1.28905E-18      5.66673E-20     -8.35822E-19
 25  19     5.33750E-18     -2.08231E-18     -9.87001E-19     -3.03005E-20
 25  20     1.48878E-18     -3.57951E-18     -3.16752E-19     -2.03247E-19
 25  21     8.87285E-18     -5.57519E-18      2.02748E-19     -5.70524E-19
 25  22     2.44917E-18     -3.17921E-18     -7.29010E-19     -9.62537E-19
 25  23     8.19997E-18     -6.89585E-18      1.08539E-18      1.11440E-18
 25  24    -3.92009E-20     -2.50751E-19      9.34389E-21      5.15627E-20
 25  25     3.98756E-18     -5.11114E-18      9.17683E-19      7.94029E-19
